codice,aeroporto_partenza,numero_voli,ritardo_minimo,ritardo_massimo,ritardo_medio,tasso_cancellazione,mese
OO,CYS,4,20.0,509.0,132.25,0.0,4
AA,LIH,4,0.0,-9.0,0.0,0.0,12
AA,ROC,5,34.0,868.0,180.4,0.0,9
B6,PQI,1,0.0,-14.0,0.0,0.0,11
G4,PVD,1,0.0,-10.0,0.0,0.0,12
DL,STX,1,26.0,26.0,26.0,0.0,8
B6,MVY,2,0.0,-20.0,0.0,0.0,5
UA,MTJ,1,0.0,-9.0,0.0,0.0,4
9E,FSD,3,0.0,-3.0,0.0,0.0,12
F9,MEM,1,17.0,17.0,17.0,0.0,6
UA,SFO,309,1.0,324.0,12.7,8.74,1
F9,MIA,21,1.0,324.0,28.33,0.0,2
AS,SEA,666,1.0,316.0,14.49,0.3,5
9E,TVC,9,1.0,6.0,0.78,0.0,6
AS,BUR,17,3.0,11.0,1.71,0.0,9
AA,MSP,19,1.0,73.0,9.63,0.0,2
YX,PIT,89,1.0,139.0,6.02,0.0,11
DL,AUS,99,4.0,404.0,24.91,8.08,7
UA,GUM,4,0.0,-7.0,0.0,0.0,10
WN,LGB,141,1.0,99.0,6.96,0.0,4
AA,IAH,48,2.0,160.0,14.31,0.0,2
OO,PIB,6,8.0,8.0,1.33,0.0,10
UA,MSY,64,1.0,30.0,3.58,0.0,10
AA,SAN,86,1.0,766.0,37.63,3.49,12
DL,GEG,26,1.0,29.0,5.08,0.0,8
OO,ONT,27,2.0,50.0,6.78,0.0,6
UA,SFO,462,1.0,320.0,12.12,0.87,8
DL,AVL,20,4.0,109.0,8.85,15.0,9
AA,XNA,7,3.0,32.0,10.29,0.0,2
F9,ORD,3,71.0,71.0,23.67,0.0,1
AA,BNA,49,2.0,240.0,14.63,2.04,12
UA,COS,7,7.0,18.0,3.57,0.0,10
B6,IAH,5,5.0,85.0,44.4,0.0,7
OO,DAY,13,4.0,103.0,14.0,0.0,8
UA,TVC,11,3.0,194.0,24.09,0.0,7
YX,GRR,16,2.0,37.0,6.94,0.0,9
OO,FOD,3,3.0,81.0,28.0,33.33,5
UA,IND,19,5.0,171.0,11.42,10.53,5
OO,SJC,58,1.0,52.0,2.98,0.0,9
OO,TVC,17,1.0,132.0,16.0,0.0,8
AA,CLE,39,1.0,272.0,15.9,5.13,6
AA,RNO,19,3.0,76.0,10.16,0.0,1
UA,SRQ,9,9.0,75.0,9.33,0.0,11
OO,MDT,13,4.0,30.0,2.62,0.0,10
G4,RAP,3,28.0,48.0,25.33,0.0,7
UA,ATL,59,1.0,269.0,13.02,6.78,8
AS,BNA,8,5.0,37.0,7.25,0.0,12
WN,BZN,14,1.0,77.0,11.36,0.0,3
MQ,PHX,72,1.0,46.0,4.14,0.0,6
WN,LIH,34,5.0,7.0,0.53,0.0,10
WN,SAV,19,5.0,40.0,6.63,0.0,2
UA,PHX,87,2.0,145.0,9.21,0.0,3
AA,SRQ,20,3.0,34.0,2.45,15.0,10
DL,MDW,15,2.0,348.0,30.33,0.0,3
OH,BUF,7,3.0,30.0,5.57,0.0,12
YX,PIT,80,4.0,155.0,11.23,2.5,12
HA,KOA,45,1.0,121.0,6.82,0.0,2
OH,RIC,12,3.0,98.0,11.5,0.0,12
G4,SGF,10,5.0,6.0,1.1,0.0,11
UA,BNA,60,4.0,191.0,13.05,0.0,3
WN,ROC,17,9.0,114.0,10.82,0.0,5
B6,BDL,19,28.0,158.0,16.47,5.26,6
AS,EWR,19,3.0,23.0,4.37,0.0,12
OH,CRW,5,8.0,63.0,17.4,0.0,11
9E,LEX,8,24.0,24.0,3.0,0.0,1
AA,BUR,5,13.0,68.0,21.2,0.0,2
F9,FAR,3,0.0,-11.0,0.0,0.0,8
MQ,GSP,19,11.0,128.0,15.95,5.26,6
UA,FSD,6,7.0,42.0,9.67,0.0,10
MQ,MLU,10,3.0,66.0,19.8,0.0,12
9E,BHM,6,26.0,61.0,14.5,0.0,9
WN,CRP,10,2.0,114.0,21.0,0.0,1
MQ,BTR,5,0.0,-5.0,0.0,0.0,10
B6,EWR,32,2.0,122.0,10.47,6.25,2
HA,ITO,30,1.0,156.0,14.57,3.33,1
OO,BPT,4,167.0,167.0,41.75,0.0,4
OH,GPT,9,12.0,44.0,8.11,0.0,5
OO,BUF,7,6.0,77.0,30.14,14.29,1
OO,JFK,23,7.0,145.0,24.13,30.43,1
G4,MEM,2,0.0,0.0,0.0,0.0,10
UA,ELP,2,0.0,-12.0,0.0,0.0,5
NK,LBE,3,73.0,73.0,24.33,33.33,8
OO,SUX,7,2.0,15.0,2.71,0.0,11
AS,EUG,3,32.0,484.0,172.0,0.0,10
NK,BOI,7,8.0,30.0,12.86,0.0,1
AA,IAD,7,10.0,41.0,9.29,0.0,4
OO,GGG,7,0.0,-4.0,0.0,0.0,10
OH,CMH,12,4.0,6.0,0.83,0.0,11
AS,YAK,5,5.0,75.0,27.8,0.0,3
OO,GRI,8,9.0,9.0,1.13,0.0,2
MQ,BOI,10,1.0,2.0,0.5,0.0,3
AS,FLL,21,15.0,120.0,28.76,0.0,2
9E,BMI,6,13.0,13.0,2.17,0.0,12
MQ,CLE,5,6.0,46.0,10.4,0.0,7
OH,MLB,5,16.0,202.0,43.6,0.0,5
OH,ECP,10,3.0,17.0,2.6,0.0,11
F9,MKE,3,26.0,39.0,21.67,0.0,5
OO,SAT,2,31.0,105.0,68.0,0.0,3
AS,OTZ,3,0.0,-5.0,0.0,0.0,7
G4,GEG,3,33.0,33.0,11.0,0.0,4
AA,BOI,2,0.0,-17.0,0.0,0.0,10
G4,MEM,1,0.0,-17.0,0.0,0.0,9
B6,MSP,1,0.0,-23.0,0.0,0.0,10
AS,CHS,1,2.0,2.0,2.0,0.0,2
OO,GGG,1,0.0,-12.0,0.0,0.0,7
B6,JFK,343,1.0,608.0,32.08,2.04,7
F9,LAS,108,1.0,400.0,23.45,3.7,6
AA,DCA,233,1.0,734.0,32.15,1.72,7
WN,ORF,21,2.0,89.0,15.33,0.0,5
UA,DEN,779,1.0,1229.0,18.87,7.32,1
WN,LAX,212,2.0,226.0,15.39,0.94,4
OH,GSP,35,2.0,29.0,7.94,0.0,11
MQ,LBB,30,5.0,47.0,3.87,0.0,9
F9,SAT,8,54.0,182.0,37.38,0.0,11
WN,PHX,572,1.0,265.0,11.39,0.35,3
WN,JAN,12,4.0,154.0,14.33,0.0,12
WN,PHL,33,3.0,63.0,8.12,0.0,4
DL,PIT,16,3.0,38.0,5.19,0.0,1
MQ,CLE,7,21.0,21.0,3.0,0.0,12
OH,DSM,9,8.0,46.0,8.0,0.0,11
OH,MHT,23,5.0,427.0,44.61,0.0,7
AA,JAX,56,2.0,144.0,12.66,1.79,4
9E,SHV,5,6.0,6.0,1.2,0.0,2
OO,XWA,18,3.0,216.0,24.94,0.0,8
WN,MHT,21,0.0,-7.0,0.0,0.0,11
OH,ORF,30,1.0,200.0,18.1,0.0,10
DL,OGG,12,17.0,83.0,8.33,8.33,7
WN,PVD,36,2.0,137.0,14.83,0.0,5
9E,OMA,5,2.0,2.0,0.4,0.0,11
F9,PNS,4,7.0,52.0,16.5,0.0,9
NK,SAT,19,10.0,219.0,12.58,0.0,5
G4,PIT,13,1.0,169.0,14.38,0.0,2
WN,ITO,11,5.0,5.0,0.91,0.0,9
F9,CVG,39,3.0,438.0,28.03,0.0,12
G4,FAR,2,4.0,4.0,2.0,0.0,1
B6,SAT,7,7.0,35.0,8.71,0.0,6
OO,COS,28,21.0,96.0,12.04,0.0,2
DL,CHS,29,5.0,341.0,52.72,3.45,7
OO,MDT,16,4.0,131.0,18.5,0.0,7
DL,PDX,45,1.0,75.0,2.82,2.22,3
NK,SEA,7,1.0,22.0,3.29,14.29,2
NK,STL,4,3.0,30.0,8.25,25.0,7
9E,ITH,4,385.0,385.0,96.25,25.0,1
YX,MVY,10,4.0,32.0,5.3,0.0,7
OO,AMA,15,18.0,116.0,25.93,0.0,8
UA,SMF,33,2.0,34.0,1.15,3.03,1
OO,BJI,6,6.0,60.0,14.83,0.0,1
OH,CRW,9,6.0,27.0,8.11,0.0,7
AA,PWM,32,5.0,114.0,7.13,0.0,10
UA,HNL,36,4.0,52.0,4.06,0.0,4
9E,GTR,8,0.0,-11.0,0.0,0.0,2
OH,MLI,8,1.0,116.0,32.88,0.0,8
AA,BUF,21,2.0,58.0,7.52,0.0,6
UA,ALB,7,1.0,299.0,48.57,0.0,6
G4,FSD,8,13.0,50.0,12.13,0.0,6
B6,SLC,4,4.0,47.0,12.75,0.0,11
OO,PLN,5,9.0,9.0,1.8,40.0,1
G4,CAK,9,25.0,25.0,2.78,0.0,9
B6,SAT,6,11.0,22.0,5.5,16.67,2
9E,ITH,3,0.0,-3.0,0.0,0.0,3
9E,VLD,7,4.0,358.0,55.0,0.0,10
NK,SAT,12,2.0,50.0,5.58,0.0,12
AA,XNA,11,10.0,42.0,9.45,0.0,12
9E,SYR,7,124.0,124.0,17.71,0.0,2
HA,SFO,6,8.0,8.0,1.33,16.67,10
DL,TUS,5,26.0,26.0,5.2,0.0,2
MQ,RDM,2,466.0,466.0,233.0,0.0,12
AS,PHL,9,3.0,62.0,15.78,0.0,8
F9,MSO,3,26.0,159.0,82.67,0.0,7
DL,HPN,8,8.0,304.0,39.0,0.0,7
OO,BJI,4,0.0,-6.0,0.0,0.0,11
OO,APN,5,185.0,386.0,114.2,0.0,6
MQ,COS,6,13.0,13.0,2.17,0.0,6
AS,BUR,17,1.0,88.0,12.29,5.88,12
9E,AGS,7,11.0,180.0,27.29,0.0,1
B6,AUS,2,0.0,-3.0,0.0,0.0,11
G4,DEN,4,18.0,38.0,18.5,0.0,8
AS,DTW,8,17.0,22.0,4.88,0.0,9
DL,FCA,6,5.0,5.0,0.83,0.0,9
YX,OMA,9,2.0,2.0,0.22,0.0,7
B6,ONT,3,0.0,-5.0,0.0,0.0,5
MQ,TUS,4,9.0,9.0,2.25,0.0,5
G4,LIT,4,27.0,27.0,6.75,0.0,7
G4,PBG,2,0.0,-23.0,0.0,0.0,10
G4,ELM,4,23.0,23.0,5.75,0.0,6
OH,ILM,8,7.0,60.0,21.75,0.0,6
G4,SYR,7,25.0,84.0,15.57,0.0,1
OO,MOB,1,31.0,31.0,31.0,0.0,6
HA,SFO,5,37.0,37.0,7.4,20.0,3
G4,BGR,1,0.0,-15.0,0.0,0.0,10
WN,IAD,4,117.0,117.0,29.25,0.0,2
WN,AUS,311,1.0,185.0,8.47,0.0,8
MQ,ORD,236,1.0,196.0,10.17,0.85,3
OO,DTW,231,1.0,612.0,19.34,1.3,8
9E,LGA,248,1.0,524.0,11.38,2.02,5
UA,DFW,62,1.0,343.0,30.03,1.61,3
WN,STL,310,1.0,289.0,15.26,0.65,4
OO,BHM,10,7.0,80.0,25.5,0.0,6
DL,TPA,108,1.0,284.0,31.19,6.48,7
UA,OGG,9,20.0,159.0,24.0,11.11,4
F9,RDU,38,1.0,853.0,27.87,0.0,11
UA,SNA,37,3.0,99.0,14.14,2.7,4
B6,BDL,14,6.0,72.0,13.14,0.0,5
AS,CDV,4,29.0,29.0,7.25,0.0,6
MQ,XNA,30,4.0,166.0,29.67,0.0,1
WN,RIC,18,5.0,82.0,14.72,0.0,3
AA,VPS,18,1.0,273.0,24.56,0.0,3
F9,PNS,2,70.0,76.0,73.0,0.0,7
G4,VPS,26,2.0,143.0,15.38,0.0,5
OH,ILM,16,14.0,207.0,28.81,0.0,12
MQ,TUL,25,11.0,231.0,27.68,0.0,7
YX,BWI,6,348.0,348.0,58.0,33.33,8
WN,MSP,59,2.0,54.0,4.53,0.0,10
YX,ILM,5,0.0,-3.0,0.0,0.0,4
AA,TUL,14,8.0,161.0,24.93,0.0,1
WN,OAK,263,1.0,171.0,7.87,0.38,11
F9,LGA,18,1.0,201.0,12.11,5.56,11
OH,LFT,18,1.0,49.0,5.72,0.0,2
G4,VPS,38,2.0,164.0,13.55,2.63,6
WN,ICT,24,15.0,29.0,1.83,0.0,12
F9,PSE,4,37.0,148.0,46.25,0.0,3
AA,STT,12,8.0,34.0,5.0,0.0,12
G4,SCK,5,7.0,47.0,10.8,0.0,6
MQ,MOB,11,1.0,95.0,10.18,0.0,8
OO,GGG,8,14.0,274.0,38.38,0.0,2
AA,SBP,3,112.0,112.0,37.33,0.0,10
9E,CSG,7,0.0,-8.0,0.0,0.0,10
9E,RDU,55,1.0,253.0,31.0,9.09,7
B6,BDL,20,2.0,210.0,25.3,5.0,2
AS,JFK,30,8.0,48.0,5.53,0.0,11
9E,EVV,11,0.0,0.0,0.0,0.0,10
OO,CID,12,19.0,173.0,36.17,0.0,5
OO,LWS,7,0.0,-11.0,0.0,0.0,6
UA,RDM,4,6.0,50.0,14.0,0.0,4
YX,DSM,7,3.0,247.0,42.86,0.0,12
NK,BWI,34,1.0,87.0,7.76,0.0,12
F9,JAX,5,4.0,26.0,6.0,0.0,10
9E,TYS,20,30.0,314.0,45.55,5.0,7
DL,OGG,7,1.0,148.0,22.57,0.0,12
OO,MFR,18,41.0,117.0,12.17,0.0,9
AA,BGR,11,10.0,121.0,23.09,0.0,6
AS,IND,4,6.0,7.0,3.25,25.0,3
WN,ISP,37,3.0,141.0,9.19,5.41,1
9E,CAE,9,28.0,30.0,6.44,0.0,4
OO,MSY,4,0.0,-14.0,0.0,0.0,9
DL,HRL,2,0.0,-11.0,0.0,0.0,4
G4,RFD,5,1.0,19.0,4.0,0.0,12
OO,BIH,8,34.0,84.0,14.75,0.0,1
AA,SJU,20,3.0,186.0,14.65,0.0,10
OO,SCE,6,2.0,54.0,10.17,0.0,11
WN,PNS,18,2.0,34.0,7.06,5.56,5
OO,JAC,4,9.0,168.0,44.25,0.0,11
OO,SHR,7,4.0,4.0,0.57,0.0,10
OO,ICT,17,6.0,224.0,27.76,5.88,1
F9,MSN,3,122.0,122.0,40.67,0.0,7
DL,CHA,17,20.0,20.0,1.18,0.0,8
G4,TYS,16,2.0,307.0,45.13,6.25,1
AS,FLL,9,8.0,18.0,6.11,0.0,3
9E,DLH,3,5.0,38.0,20.0,0.0,6
WN,GSP,11,8.0,32.0,8.45,0.0,12
UA,BQN,4,899.0,899.0,224.75,0.0,6
UA,SRQ,5,8.0,8.0,1.6,0.0,9
WN,IAD,4,23.0,32.0,13.75,0.0,10
YX,CAE,2,18.0,107.0,62.5,0.0,3
YX,MDT,1,0.0,-2.0,0.0,0.0,10
G4,MYR,9,3.0,101.0,11.56,0.0,10
F9,PNS,3,0.0,-8.0,0.0,0.0,2
G4,GRI,2,12.0,12.0,6.0,0.0,9
HA,ONT,2,1.0,45.0,23.0,0.0,10
MQ,MCI,2,4.0,4.0,2.0,0.0,3
MQ,SJC,1,0.0,-2.0,0.0,0.0,5
AS,MCI,3,1.0,1.0,0.33,0.0,10
G4,DAY,2,0.0,-20.0,0.0,50.0,10
MQ,LSE,1,0.0,-5.0,0.0,0.0,10
YX,GRB,1,0.0,-14.0,0.0,0.0,7
B6,HYA,1,0.0,-10.0,0.0,0.0,5
UA,SNA,48,2.0,104.0,6.33,0.0,9
UA,SFO,410,1.0,318.0,14.19,0.49,3
G4,TOL,4,3.0,45.0,21.75,0.0,5
OO,MAF,19,2.0,267.0,26.0,0.0,5
YX,DCA,208,1.0,210.0,6.54,0.0,10
G4,PIE,73,5.0,364.0,21.12,2.74,8
OO,ALB,7,61.0,61.0,8.71,0.0,11
AA,IAH,49,3.0,194.0,11.1,0.0,9
NK,RIC,10,10.0,78.0,15.5,0.0,4
DL,SJC,18,4.0,119.0,9.61,0.0,9
F9,MCO,165,1.0,278.0,12.87,0.0,2
DL,BOS,197,1.0,212.0,8.32,1.02,10
AS,DFW,16,2.0,33.0,6.81,0.0,3
OO,GTF,15,5.0,10.0,1.0,0.0,10
WN,TPA,169,2.0,265.0,15.6,3.55,8
MQ,TUS,7,24.0,24.0,3.43,0.0,2
AA,LAX,223,1.0,228.0,7.73,0.0,12
AA,DTW,38,1.0,328.0,15.29,0.0,12
DL,HPN,7,43.0,43.0,6.14,0.0,8
MQ,BRO,10,43.0,47.0,9.0,0.0,11
F9,SLC,32,2.0,166.0,15.03,9.38,7
HA,LIH,82,1.0,67.0,4.88,0.0,11
OH,SAV,35,1.0,23.0,3.09,0.0,10
DL,IND,30,5.0,581.0,27.07,0.0,4
B6,PIT,13,10.0,86.0,21.69,0.0,9
DL,BUR,8,10.0,26.0,4.5,0.0,11
MQ,PIT,5,184.0,184.0,36.8,0.0,11
B6,DTW,10,11.0,156.0,19.7,0.0,5
YX,RDU,44,3.0,189.0,11.75,0.0,9
AA,IND,37,1.0,57.0,6.76,2.7,12
DL,HOU,22,7.0,897.0,52.0,0.0,4
F9,LAX,36,1.0,60.0,15.36,0.0,9
WN,ORD,52,1.0,239.0,24.81,0.0,7
UA,BNA,40,1.0,51.0,7.23,0.0,12
AA,FAT,20,1.0,74.0,16.3,0.0,10
WN,CVG,19,4.0,49.0,6.37,0.0,7
AS,DFW,21,1.0,158.0,27.71,9.52,1
DL,MYR,15,8.0,60.0,6.27,0.0,10
AA,SAV,13,1.0,203.0,18.92,0.0,12
UA,MEM,18,1.0,376.0,43.89,5.56,7
F9,ONT,25,6.0,229.0,38.16,4.0,3
NK,BNA,22,12.0,273.0,25.68,4.55,10
OO,AUS,19,2.0,151.0,12.11,5.26,4
WN,AMA,14,3.0,96.0,9.21,0.0,9
NK,IND,9,38.0,70.0,17.33,11.11,8
9E,ORH,4,0.0,-4.0,0.0,0.0,4
MQ,GSO,16,6.0,6.0,0.38,0.0,8
MQ,LRD,20,1.0,107.0,19.55,0.0,6
G4,SAV,5,86.0,86.0,17.2,0.0,1
OO,TYR,9,6.0,112.0,19.67,22.22,1
OH,SAV,33,1.0,30.0,3.67,0.0,4
NK,CLT,37,1.0,165.0,16.92,0.0,4
AS,DTW,1,0.0,-1.0,0.0,0.0,4
UA,SBP,4,0.0,0.0,0.0,0.0,6
DL,VPS,25,4.0,118.0,12.48,0.0,6
YX,GRB,6,115.0,115.0,19.17,0.0,2
OO,SUN,29,1.0,1210.0,68.0,0.0,1
OO,JLN,8,13.0,170.0,22.88,0.0,5
G4,PHX,6,11.0,37.0,8.0,16.67,7
UA,CLT,38,2.0,110.0,6.21,2.63,3
AA,PNS,9,2.0,7.0,1.44,0.0,9
UA,RNO,21,6.0,907.0,72.86,0.0,3
AA,AVP,5,0.0,-8.0,0.0,0.0,6
OO,MRY,21,1.0,212.0,20.24,0.0,2
OO,ESC,6,12.0,62.0,12.33,0.0,12
UA,MFR,12,20.0,575.0,68.0,8.33,12
MQ,MSN,7,3.0,139.0,23.29,28.57,1
9E,GFK,4,60.0,478.0,134.5,0.0,12
G4,MLB,5,3.0,187.0,46.0,0.0,12
MQ,IAH,5,37.0,37.0,7.4,0.0,9
NK,SAN,13,22.0,94.0,12.62,0.0,2
9E,DSM,19,39.0,83.0,6.42,0.0,10
F9,GRB,4,5.0,5.0,1.25,0.0,3
DL,DAB,17,3.0,19.0,1.88,0.0,5
G4,LCK,7,41.0,280.0,45.86,0.0,4
9E,MSN,3,7.0,7.0,2.33,0.0,1
DL,JAC,8,8.0,8.0,1.0,0.0,6
G4,SDF,4,0.0,-1.0,0.0,0.0,12
9E,BMI,5,0.0,-7.0,0.0,0.0,6
OO,ORF,9,2.0,68.0,8.89,0.0,11
G4,DAY,2,91.0,91.0,45.5,0.0,7
MQ,HPN,12,6.0,105.0,14.67,16.67,1
OH,LFT,4,26.0,26.0,6.5,0.0,9
AA,MRY,10,3.0,205.0,36.0,0.0,6
9E,XNA,6,0.0,-11.0,0.0,0.0,2
UA,SBP,2,0.0,-4.0,0.0,0.0,5
DL,BIS,2,29.0,29.0,14.5,0.0,12
DL,STX,2,0.0,-7.0,0.0,0.0,1
AA,RDM,1,75.0,75.0,75.0,0.0,9
YX,TUL,4,26.0,31.0,14.25,0.0,11
UA,ANC,2,0.0,-2.0,0.0,0.0,10
HA,OGG,130,1.0,123.0,5.18,3.08,7
DL,SLC,486,1.0,557.0,18.92,7.2,7
AS,PDX,114,1.0,406.0,10.48,0.88,3
F9,SFO,47,1.0,129.0,15.32,4.26,8
OH,BTV,12,20.0,157.0,31.08,0.0,6
F9,PIT,9,8.0,47.0,22.78,0.0,6
DL,SAT,52,2.0,149.0,9.12,1.92,8
DL,MSY,58,1.0,409.0,21.26,0.0,9
AA,SMF,37,1.0,948.0,60.84,2.7,5
AS,ANC,142,1.0,257.0,7.63,1.41,8
OO,MKE,34,3.0,147.0,22.24,0.0,6
UA,PHX,88,1.0,75.0,4.92,0.0,4
NK,EWR,93,3.0,325.0,16.18,1.08,9
WN,SFO,69,1.0,219.0,16.78,1.45,1
9E,ILM,14,13.0,39.0,6.21,0.0,11
YX,CHO,6,7.0,7.0,1.17,0.0,2
OO,DSM,3,9.0,9.0,3.0,0.0,12
OO,RDM,40,1.0,103.0,11.53,2.5,3
UA,BTV,10,8.0,10.0,1.8,0.0,9
OO,STS,26,2.0,69.0,5.15,0.0,4
MQ,MEM,16,7.0,239.0,20.56,0.0,3
WN,MIA,54,2.0,325.0,21.74,0.0,4
G4,LCK,7,10.0,276.0,92.86,0.0,12
F9,SJU,57,1.0,173.0,13.4,0.0,12
HA,SEA,3,0.0,-2.0,0.0,33.33,7
AS,OMA,4,3.0,20.0,7.5,0.0,3
OO,LAN,8,4.0,78.0,11.88,0.0,10
DL,FLL,91,1.0,187.0,11.38,2.2,6
G4,SRQ,22,6.0,80.0,10.14,4.55,7
UA,PHL,30,1.0,1024.0,37.07,3.33,6
OH,SHV,22,4.0,191.0,22.68,0.0,1
WN,MHT,21,1.0,35.0,4.81,0.0,5
OH,TLH,11,2.0,21.0,2.09,0.0,12
WN,ONT,81,3.0,63.0,4.2,0.0,4
9E,MBS,1,0.0,-14.0,0.0,0.0,5
F9,MDT,1,3.0,3.0,3.0,0.0,1
YX,MKE,15,13.0,178.0,18.47,0.0,9
AA,FCA,12,1.0,49.0,4.25,0.0,8
AA,SAV,11,4.0,74.0,14.09,0.0,9
YX,MCI,11,1.0,371.0,39.0,0.0,8
OO,AUS,8,10.0,989.0,156.0,0.0,3
OH,DAY,25,10.0,170.0,12.68,0.0,12
AS,STS,3,0.0,-5.0,0.0,0.0,7
NK,IND,18,2.0,117.0,7.78,11.11,6
OH,BUF,8,12.0,58.0,14.0,25.0,1
B6,PSE,3,0.0,-11.0,0.0,0.0,2
OO,MEM,2,2.0,2.0,1.0,0.0,4
MQ,MQT,5,51.0,51.0,10.2,0.0,5
NK,SJC,6,7.0,28.0,5.83,0.0,2
OO,AMA,3,13.0,13.0,4.33,0.0,3
AA,STT,31,2.0,979.0,41.48,3.23,2
AA,CAE,7,18.0,81.0,14.14,0.0,9
WN,ISP,23,2.0,28.0,2.7,0.0,9
AA,CLE,33,5.0,106.0,15.42,0.0,4
AA,JAC,15,4.0,167.0,19.47,0.0,7
B6,BUR,2,138.0,138.0,69.0,50.0,6
G4,USA,4,37.0,37.0,9.25,0.0,9
UA,SDF,9,1.0,11.0,1.33,0.0,12
DL,ORF,12,6.0,11.0,1.92,0.0,2
MQ,HPN,8,1.0,91.0,12.75,0.0,7
B6,MIA,8,91.0,91.0,11.38,0.0,11
OO,BFF,4,0.0,-1.0,0.0,0.0,12
OO,MQT,7,1.0,11.0,1.71,0.0,7
OO,SGU,15,20.0,89.0,14.27,6.67,2
MQ,GRK,16,2.0,19.0,2.69,0.0,10
AA,EUG,7,2.0,58.0,12.43,14.29,1
MQ,EVV,6,6.0,23.0,6.33,0.0,11
OH,TLH,5,9.0,54.0,17.8,0.0,8
MQ,MRY,1,0.0,-1.0,0.0,0.0,8
9E,HSV,5,1.0,99.0,22.0,0.0,6
G4,PBI,8,14.0,188.0,39.0,0.0,8
DL,GRB,1,0.0,-17.0,0.0,0.0,9
WN,HDN,3,0.0,-9.0,0.0,0.0,7
AS,MKE,3,75.0,75.0,25.0,0.0,12
AS,RNO,7,2.0,36.0,7.43,0.0,8
UA,MFE,5,50.0,50.0,10.0,0.0,2
OO,MSY,1,0.0,-20.0,0.0,0.0,2
HA,PHX,5,26.0,26.0,5.2,0.0,7
G4,STC,2,0.0,-11.0,0.0,0.0,7
WN,OAK,287,1.0,254.0,10.67,0.0,5
WN,BWI,639,1.0,288.0,17.85,0.16,6
WN,MDW,452,1.0,140.0,5.56,0.0,2
NK,LGA,68,1.0,388.0,34.01,1.47,5
YX,JFK,154,1.0,695.0,19.42,1.3,12
AA,RSW,37,1.0,91.0,8.68,8.11,9
WN,DEN,760,1.0,352.0,10.93,0.13,12
B6,JFK,255,1.0,433.0,23.32,3.14,2
DL,SLC,475,1.0,882.0,10.02,0.63,10
YX,ATL,21,3.0,30.0,3.67,0.0,3
DL,SEA,323,1.0,1158.0,17.83,4.64,7
F9,FLL,15,4.0,163.0,26.13,6.67,4
DL,HDN,2,9.0,9.0,4.5,0.0,1
MQ,SDF,9,5.0,96.0,22.44,0.0,7
YX,LGA,356,1.0,108.0,5.43,0.0,11
DL,AUS,94,2.0,246.0,12.07,0.0,4
MQ,ICT,13,2.0,129.0,11.92,7.69,4
UA,LAS,111,1.0,183.0,7.66,1.8,11
F9,ATL,97,1.0,275.0,18.75,2.06,9
AA,MSP,31,1.0,56.0,3.77,0.0,10
UA,COS,9,15.0,158.0,32.11,0.0,4
F9,RSW,6,7.0,22.0,4.83,16.67,9
9E,IND,18,9.0,110.0,19.72,0.0,12
OO,OKC,54,3.0,183.0,16.26,0.0,7
DL,GSO,22,4.0,60.0,7.41,0.0,12
AS,DCA,14,1.0,150.0,20.64,0.0,1
F9,PHX,76,1.0,205.0,12.86,0.0,1
MQ,TVC,4,8.0,184.0,48.0,0.0,8
HA,OAK,9,5.0,19.0,4.56,0.0,5
AS,MCO,19,2.0,89.0,15.16,0.0,9
WN,ORD,62,1.0,55.0,5.92,1.61,3
MQ,BHM,13,7.0,60.0,5.15,0.0,2
YX,MEM,25,7.0,986.0,58.24,4.0,6
9E,BTR,3,25.0,25.0,8.33,0.0,10
UA,FLL,54,1.0,165.0,15.8,1.85,6
UA,MIA,39,2.0,453.0,28.51,5.13,6
MQ,MSN,6,44.0,44.0,7.33,0.0,3
YX,GSO,13,1.0,99.0,8.62,0.0,2
OO,MDW,13,22.0,478.0,66.62,0.0,11
WN,RDU,55,2.0,54.0,2.24,0.0,9
OO,VCT,3,0.0,-3.0,0.0,0.0,6
B6,HPN,40,1.0,387.0,24.15,0.0,8
G4,BLV,13,35.0,242.0,53.85,0.0,2
YX,DTW,45,1.0,321.0,13.84,0.0,6
9E,CHS,30,3.0,348.0,22.3,10.0,6
MQ,SBA,2,100.0,100.0,50.0,0.0,8
UA,STL,16,1.0,581.0,42.06,0.0,3
B6,RDU,26,4.0,475.0,25.12,0.0,10
DL,CAE,9,12.0,113.0,15.22,0.0,4
WN,SYR,12,4.0,32.0,4.67,0.0,3
MQ,AVL,9,3.0,14.0,5.22,0.0,9
NK,MSP,8,36.0,173.0,26.13,0.0,1
WN,MAF,32,4.0,6.0,0.63,3.13,4
MQ,SAV,11,24.0,63.0,13.18,0.0,1
OO,JFK,31,1.0,263.0,36.94,16.13,8
YX,XNA,7,42.0,42.0,6.0,0.0,5
UA,RNO,19,9.0,239.0,33.74,0.0,5
F9,ONT,14,6.0,100.0,12.0,0.0,1
NK,SDF,7,27.0,52.0,17.86,0.0,1
OH,DAB,4,7.0,7.0,1.75,0.0,1
UA,CHS,25,2.0,1011.0,85.64,0.0,3
OO,GTF,20,3.0,521.0,31.25,0.0,4
WN,PVD,31,1.0,213.0,14.39,0.0,6
AS,AKN,2,21.0,21.0,10.5,0.0,8
G4,SGF,6,25.0,25.0,4.17,0.0,3
AA,PVD,18,1.0,149.0,11.44,0.0,3
9E,LIT,7,32.0,32.0,4.57,0.0,2
