codice,aeroporto_partenza,numero_voli,ritardo_minimo,ritardo_massimo,ritardo_medio,tasso_cancellazione,mese
MQ,FAR,29,3.0,188.0,17.79,0.00,3
MQ,FAR,38,1.0,100.0,8.87,0.00,7
MQ,FAR,40,3.0,102.0,7.58,0.00,11
MQ,FSD,13,16.0,29.0,3.46,0.00,3
MQ,FSD,6,1.0,17.0,5.33,0.00,7
MQ,FSD,25,6.0,217.0,19.92,0.00,11
MQ,FSM,10,29.0,29.0,2.9,0.00,4
MQ,FSM,33,1.0,128.0,9.33,0.00,8
MQ,FSM,24,1.0,863.0,51.75,0.00,12
MQ,FWA,17,10.0,229.0,29.29,0.00,4
MQ,FWA,15,2.0,5.0,0.47,0.00,8
MQ,FWA,23,3.0,37.0,8.04,0.00,12
MQ,GCK,20,4.0,152.0,17.6,0.00,3
MQ,GCK,12,4.0,32.0,5.92,0.00,7
MQ,GCK,8,4.0,225.0,39.0,0.00,11
MQ,GGG,11,23.0,33.0,7.64,0.00,7
MQ,GJT,3,0.0,-4.0,0.0,0.00,1
MQ,GJT,23,1.0,114.0,16.22,0.00,5
MQ,GJT,9,3.0,46.0,14.44,0.00,9
MQ,GNV,15,4.0,102.0,17.87,0.00,3
MQ,GNV,16,4.0,935.0,76.13,0.00,7
MQ,GNV,14,9.0,105.0,8.86,0.00,11
MQ,GPT,11,3.0,66.0,10.82,0.00,3
MQ,GPT,11,20.0,44.0,16.73,0.00,7
MQ,GPT,8,255.0,255.0,31.88,0.00,11
MQ,GRB,8,4.0,4.0,0.5,0.00,3
MQ,GRB,1,63.0,63.0,63.0,0.00,7
MQ,GRB,2,14.0,21.0,17.5,0.00,11
MQ,GRK,17,5.0,20.0,2.47,0.00,4
MQ,GRK,31,1.0,189.0,12.1,0.00,8
MQ,GRK,31,1.0,64.0,5.16,0.00,12
MQ,GRR,10,16.0,16.0,1.6,0.00,3
MQ,GRR,20,1.0,290.0,27.55,0.00,7
MQ,GRR,22,1.0,141.0,14.41,0.00,11
MQ,GSO,15,3.0,22.0,4.0,0.00,3
MQ,GSO,26,6.0,140.0,12.58,0.00,7
MQ,GSO,22,1.0,1012.0,46.41,0.00,11
MQ,GSP,31,1.0,72.0,6.0,0.00,4
MQ,GSP,33,5.0,156.0,12.94,0.00,8
MQ,GSP,35,1.0,76.0,4.94,0.00,12
MQ,HDN,1,44.0,44.0,44.0,0.00,2
MQ,HHH,30,4.0,176.0,17.07,0.00,4
MQ,HHH,28,4.0,156.0,13.18,0.00,8
MQ,HHH,16,1.0,173.0,27.0,0.00,12
MQ,HOU,39,5.0,22.0,2.97,0.00,2
MQ,HOU,47,1.0,243.0,21.11,0.00,6
MQ,HOU,21,6.0,26.0,3.76,0.00,10
MQ,HPN,32,5.0,59.0,6.06,0.00,2
MQ,HPN,21,9.0,127.0,11.95,0.00,6
MQ,HPN,22,3.0,100.0,12.32,0.00,10
MQ,HRL,29,3.0,42.0,3.69,0.00,2
MQ,HRL,43,2.0,246.0,20.07,0.00,6
MQ,HRL,45,1.0,62.0,3.76,0.00,10
MQ,HSV,47,2.0,154.0,16.6,0.00,3
MQ,HSV,56,1.0,204.0,16.64,0.00,7
MQ,HSV,11,3.0,34.0,3.36,0.00,11
MQ,IAH,32,1.0,117.0,12.34,0.00,4
MQ,IAH,12,10.0,34.0,3.67,0.00,8
MQ,IAH,24,5.0,214.0,12.75,0.00,12
MQ,ICT,61,1.0,356.0,9.34,0.00,2
MQ,ICT,53,2.0,313.0,25.94,0.00,6
MQ,ICT,47,1.0,51.0,7.09,0.00,10
MQ,ILM,5,1.0,33.0,6.8,0.00,2
MQ,ILM,32,3.0,117.0,5.94,0.00,6
MQ,ILM,19,2.0,90.0,7.05,0.00,10
MQ,IND,22,29.0,57.0,7.41,0.00,3
MQ,IND,20,9.0,105.0,17.8,0.00,7
MQ,IND,28,2.0,208.0,31.79,0.00,11
MQ,JAN,21,2.0,180.0,21.1,0.00,3
MQ,JAN,23,1.0,69.0,11.57,0.00,7
MQ,JAN,22,4.0,49.0,5.09,0.00,11
MQ,JAX,27,1.0,65.0,8.96,0.00,1
MQ,JAX,24,1.0,85.0,13.88,0.00,5
MQ,JAX,33,3.0,71.0,7.09,0.00,9
MQ,LAS,2,4.0,15.0,9.5,0.00,6
MQ,LAW,6,0.0,-7.0,0.0,0.00,2
MQ,LAX,4,5.0,5.0,1.25,0.00,11
MQ,LBB,33,1.0,200.0,22.09,0.00,4
MQ,LBB,59,5.0,232.0,8.34,0.00,8
MQ,LBB,23,2.0,197.0,14.0,0.00,12
MQ,LCH,7,8.0,186.0,73.0,0.00,5
MQ,LEX,17,7.0,341.0,37.0,0.00,3
MQ,LEX,15,10.0,97.0,19.47,0.00,7
MQ,LEX,9,1.0,1.0,0.11,0.00,11
MQ,LFT,23,1.0,344.0,23.0,0.00,6
MQ,LFT,8,50.0,153.0,25.38,0.00,10
MQ,LIT,83,1.0,426.0,21.25,0.00,3
MQ,LIT,98,1.0,439.0,42.35,0.00,7
MQ,LIT,59,1.0,71.0,4.32,0.00,11
MQ,LRD,31,1.0,129.0,8.03,0.00,2
MQ,LRD,38,1.0,107.0,12.08,0.00,6
MQ,LRD,21,3.0,73.0,4.57,0.00,10
MQ,LSE,1,0.0,-5.0,0.0,0.00,2
MQ,LSE,2,12.0,12.0,6.0,0.00,6
MQ,LSE,11,0.0,0.0,0.0,0.00,10
MQ,MAF,42,2.0,46.0,4.67,0.00,2
MQ,MAF,54,1.0,248.0,28.15,0.00,6
MQ,MAF,60,4.0,454.0,13.37,0.00,10
MQ,MCI,10,4.0,35.0,4.6,0.00,3
MQ,MCI,33,2.0,120.0,16.27,0.00,7
MQ,MCI,19,1.0,26.0,3.05,0.00,11
MQ,MEM,30,3.0,202.0,15.9,0.00,1
MQ,MEM,15,3.0,29.0,4.93,0.00,5
MQ,MEM,27,1.0,115.0,6.59,0.00,9
MQ,MFE,14,1.0,170.0,14.21,0.00,4
MQ,MFE,28,1.0,146.0,12.54,0.00,8
MQ,MFE,21,2.0,109.0,7.81,0.00,12
MQ,MGM,11,17.0,51.0,15.09,0.00,3
MQ,MGM,18,3.0,101.0,19.61,0.00,7
MQ,MGM,5,16.0,25.0,8.2,0.00,11
MQ,MHK,18,4.0,168.0,11.83,0.00,4
MQ,MHK,27,6.0,178.0,10.0,0.00,8
MQ,MHK,23,5.0,308.0,15.13,0.00,12
MQ,MHT,13,11.0,22.0,4.54,0.00,9
MQ,MIA,349,1.0,166.0,9.33,0.00,1
MQ,MIA,239,1.0,311.0,23.05,0.00,5
MQ,MIA,235,1.0,179.0,7.44,0.00,9
MQ,MKE,8,5.0,20.0,3.13,0.00,3
MQ,MLI,11,4.0,54.0,12.18,0.00,2
MQ,MLI,12,18.0,97.0,19.0,0.00,6
MQ,MLI,14,8.0,68.0,5.43,0.00,10
MQ,MLU,21,1.0,27.0,4.24,0.00,2
MQ,MLU,30,1.0,169.0,20.2,0.00,6
MQ,MLU,20,6.0,56.0,3.1,0.00,10
MQ,MOB,17,14.0,162.0,14.0,0.00,4
MQ,MOB,21,1.0,125.0,12.48,0.00,8
MQ,MOB,15,6.0,42.0,7.87,0.00,12
MQ,MQT,9,1.0,268.0,36.89,0.00,4
MQ,MQT,11,1.0,35.0,6.45,0.00,8
MQ,MQT,6,1.0,131.0,38.33,0.00,12
MQ,MRY,8,1.0,40.0,7.88,0.00,4
MQ,MRY,9,6.0,45.0,7.78,0.00,8
MQ,MRY,10,10.0,319.0,62.7,0.00,12
MQ,MSN,17,2.0,152.0,15.0,0.00,4
MQ,MSN,20,16.0,454.0,28.55,0.00,8
MQ,MSN,14,2.0,70.0,8.43,0.00,12
MQ,MSO,9,1.0,20.0,5.0,0.00,1
MQ,MSO,20,4.0,176.0,23.45,0.00,5
MQ,MSO,12,14.0,72.0,18.92,0.00,9
MQ,MSP,12,3.0,33.0,4.08,0.00,2
MQ,MSP,18,2.0,153.0,40.89,0.00,6
MQ,MSP,28,3.0,26.0,2.96,0.00,10
MQ,MSY,31,3.0,93.0,5.94,0.00,3
MQ,MSY,19,7.0,113.0,35.05,0.00,7
MQ,MSY,14,4.0,36.0,4.79,0.00,11
MQ,MVY,2,11.0,47.0,29.0,0.00,8
MQ,MYR,4,10.0,24.0,11.25,0.00,2
MQ,MYR,2,0.0,-8.0,0.0,0.00,6
MQ,MYR,15,4.0,84.0,7.53,0.00,10
MQ,OKC,42,1.0,253.0,16.24,0.00,3
MQ,OKC,69,1.0,226.0,16.96,0.00,7
MQ,OKC,23,2.0,107.0,8.09,0.00,11
MQ,OMA,14,2.0,48.0,8.07,0.00,3
MQ,OMA,1,0.0,-7.0,0.0,0.00,7
MQ,OMA,12,2.0,18.0,3.33,0.00,11
MQ,ONT,1,23.0,23.0,23.0,0.00,1
MQ,ORD,489,1.0,764.0,25.15,0.00,1
MQ,ORD,784,1.0,695.0,26.54,0.00,5
MQ,ORD,760,1.0,208.0,8.51,0.00,9
MQ,ORF,6,7.0,7.0,1.17,0.00,3
MQ,ORF,8,1.0,1.0,0.13,0.00,7
MQ,ORF,12,4.0,4.0,0.33,0.00,11
MQ,PDX,1,0.0,-5.0,0.0,0.00,4
MQ,PDX,4,4.0,4.0,1.0,0.00,12
MQ,PHX,139,1.0,235.0,8.22,0.00,4
MQ,PHX,204,1.0,141.0,8.37,0.00,8
MQ,PHX,227,1.0,202.0,6.51,0.00,12
MQ,PIA,16,4.0,508.0,44.69,0.00,4
MQ,PIA,3,11.0,23.0,11.33,0.00,8
MQ,PIA,21,7.0,105.0,13.29,0.00,12
MQ,PIT,11,4.0,21.0,2.27,0.00,3
MQ,PIT,15,1.0,184.0,15.67,0.00,11
MQ,PNS,21,2.0,102.0,15.52,0.00,1
MQ,PNS,31,4.0,130.0,21.74,0.00,5
MQ,PNS,34,1.0,198.0,9.82,0.00,9
MQ,PSP,9,10.0,143.0,35.78,0.00,1
MQ,PSP,1,63.0,63.0,63.0,0.00,5
MQ,PSP,7,36.0,91.0,18.14,0.00,9
MQ,PVD,9,0.0,-2.0,0.0,0.00,2
MQ,PVD,7,1.0,54.0,17.29,0.00,6
MQ,PVD,12,8.0,36.0,8.17,0.00,10
MQ,PWM,3,0.0,0.0,0.0,0.00,6
MQ,PWM,18,2.0,38.0,2.72,0.00,10
MQ,RAP,23,1.0,244.0,28.09,0.00,1
MQ,RAP,19,4.0,185.0,25.0,0.00,5
MQ,RAP,23,4.0,142.0,13.43,0.00,9
MQ,RDM,15,28.0,30.0,3.87,0.00,7
MQ,RDM,14,0.0,-4.0,0.0,0.00,11
MQ,RDU,27,3.0,64.0,3.33,0.00,3
MQ,RDU,21,1.0,34.0,7.24,0.00,7
MQ,RDU,11,2.0,2.0,0.18,0.00,11
MQ,RIC,13,5.0,34.0,3.69,0.00,4
MQ,RIC,2,7.0,7.0,3.5,0.00,12
MQ,RNO,19,2.0,99.0,14.37,0.00,7
MQ,ROC,10,2.0,282.0,48.1,0.00,2
MQ,ROC,15,4.0,152.0,18.6,0.00,6
MQ,ROC,21,1.0,49.0,3.48,0.00,10
MQ,ROW,3,0.0,-11.0,0.0,0.00,2
MQ,ROW,1,43.0,43.0,43.0,0.00,6
MQ,RST,16,1.0,7.0,1.25,0.00,3
MQ,RST,10,7.0,40.0,4.7,0.00,7
MQ,RST,2,0.0,-13.0,0.0,0.00,11
MQ,SAF,1,0.0,-18.0,0.0,0.00,4
MQ,SAT,7,6.0,20.0,5.71,0.00,2
MQ,SAT,11,7.0,139.0,17.64,0.00,6
MQ,SAT,2,0.0,-1.0,0.0,0.00,10
MQ,SAV,19,3.0,3.0,0.16,0.00,4
MQ,SAV,5,1.0,14.0,5.2,0.00,8
MQ,SAV,39,1.0,402.0,30.95,0.00,12
MQ,SBA,14,4.0,14.0,1.57,0.00,6
MQ,SBP,6,154.0,154.0,25.67,0.00,1
MQ,SBP,4,7.0,7.0,1.75,0.00,9
MQ,SDF,26,5.0,116.0,21.88,0.00,1
MQ,SDF,50,2.0,275.0,33.52,0.00,5
MQ,SDF,41,2.0,112.0,13.66,0.00,9
MQ,SEA,12,9.0,9.0,0.75,0.00,3
MQ,SEA,10,5.0,945.0,113.3,0.00,7
MQ,SEA,2,0.0,-7.0,0.0,0.00,11
MQ,SFO,4,14.0,55.0,29.0,0.00,4
MQ,SGF,63,1.0,103.0,6.87,0.00,2
MQ,SGF,106,1.0,271.0,16.8,0.00,6
MQ,SGF,77,2.0,78.0,4.62,0.00,10
MQ,SHV,4,16.0,38.0,19.0,0.00,1
MQ,SHV,2,21.0,21.0,10.5,0.00,5
MQ,SHV,30,8.0,65.0,9.17,0.00,9
MQ,SJC,2,6.0,6.0,3.0,0.00,4
MQ,SJC,6,10.0,69.0,13.17,0.00,8
MQ,SJC,12,7.0,126.0,13.75,0.00,12
MQ,SJT,10,4.0,17.0,2.1,0.00,1
MQ,SJT,10,41.0,518.0,72.6,0.00,5
MQ,SJT,3,239.0,257.0,165.33,0.00,9
MQ,SMF,6,6.0,6.0,1.0,0.00,4
MQ,SMF,6,36.0,59.0,15.83,0.00,12
MQ,STL,42,1.0,201.0,14.0,0.00,3
MQ,STL,40,1.0,149.0,20.78,0.00,7
MQ,STL,34,1.0,238.0,11.26,0.00,11
MQ,STS,3,0.0,-3.0,0.0,0.00,6
MQ,STS,1,3.0,3.0,3.0,0.00,10
MQ,SWO,12,14.0,160.0,14.5,0.00,3
MQ,SYR,13,6.0,96.0,16.38,0.00,4
MQ,SYR,17,3.0,106.0,14.59,0.00,8
MQ,SYR,19,2.0,47.0,6.84,0.00,12
MQ,TLH,75,2.0,142.0,8.4,0.00,4
MQ,TLH,55,1.0,190.0,18.33,0.00,8
MQ,TLH,49,1.0,220.0,16.0,0.00,12
MQ,TPA,26,1.0,269.0,19.04,0.00,1
MQ,TPA,30,13.0,141.0,24.93,0.00,5
MQ,TPA,27,5.0,96.0,14.26,0.00,9
MQ,TRI,15,1.0,88.0,7.4,0.00,7
MQ,TRI,1,0.0,-4.0,0.0,0.00,11
MQ,TUL,14,16.0,50.0,6.29,0.00,3
MQ,TUL,63,3.0,231.0,19.38,0.00,7
MQ,TUL,18,3.0,27.0,2.56,0.00,11
MQ,TUS,9,24.0,24.0,2.67,0.00,2
MQ,TUS,25,1.0,38.0,1.88,0.00,6
MQ,TUS,10,1.0,86.0,9.5,0.00,10
MQ,TVC,7,8.0,41.0,10.0,0.00,5
MQ,TVC,26,2.0,73.0,12.69,0.00,9
MQ,TXK,17,6.0,185.0,13.88,0.00,3
MQ,TXK,17,9.0,394.0,43.71,0.00,7
MQ,TYR,22,3.0,66.0,7.82,0.00,9
MQ,TYS,20,13.0,78.0,9.05,0.00,2
MQ,TYS,30,1.0,331.0,18.33,0.00,6
MQ,TYS,27,2.0,35.0,5.48,0.00,10
MQ,VPS,3,29.0,81.0,36.67,0.00,1
MQ,VPS,14,1.0,73.0,6.57,0.00,5
MQ,VPS,2,26.0,26.0,13.0,0.00,9
MQ,XNA,121,1.0,158.0,9.02,0.00,3
MQ,XNA,118,1.0,605.0,19.46,0.00,7
MQ,XNA,135,1.0,375.0,10.09,0.00,11
MQ,YUM,14,2.0,220.0,27.5,0.00,5
MQ,YUM,30,2.0,27.0,0.97,0.00,9
NK,ABQ,15,8.0,78.0,11.53,0.00,3
NK,ABQ,13,1.0,92.0,25.31,0.00,7
NK,ABQ,8,6.0,16.0,2.75,0.00,11
NK,ACY,71,1.0,182.0,11.42,0.00,2
NK,ACY,65,11.0,423.0,22.17,0.00,6
NK,ACY,53,7.0,116.0,6.94,0.00,10
NK,ATL,182,1.0,297.0,14.05,0.00,4
NK,ATL,228,1.0,203.0,23.21,0.00,8
NK,ATL,230,1.0,975.0,22.95,0.00,12
NK,AUS,16,2.0,221.0,26.0,0.00,2
NK,AUS,30,1.0,283.0,21.0,0.00,6
NK,AUS,28,2.0,217.0,27.79,0.00,10
NK,BDL,6,48.0,239.0,80.17,0.00,1
NK,BDL,9,6.0,56.0,15.33,0.00,5
NK,BDL,10,13.0,19.0,3.2,0.00,9
NK,BHM,7,7.0,7.0,1.0,0.00,10
NK,BNA,67,1.0,239.0,15.25,0.00,4
NK,BNA,76,4.0,295.0,25.83,0.00,8
NK,BNA,57,2.0,157.0,10.91,0.00,12
NK,BOI,12,5.0,117.0,17.5,0.00,3
NK,BOI,13,5.0,242.0,30.69,0.00,7
NK,BOI,7,3.0,44.0,6.71,0.00,11
NK,BOS,100,1.0,473.0,31.39,0.00,1
NK,BOS,132,1.0,305.0,27.22,0.00,5
NK,BOS,160,2.0,309.0,17.54,0.00,9
NK,BUR,19,1.0,153.0,17.21,0.00,2
NK,BUR,32,6.0,89.0,17.66,0.00,6
NK,BUR,73,3.0,143.0,19.14,0.00,10
NK,BWI,109,2.0,199.0,14.07,0.00,3
NK,BWI,193,1.0,320.0,29.98,0.00,7
NK,BWI,125,1.0,150.0,10.21,0.00,11
NK,CHS,19,13.0,192.0,28.89,0.00,1
NK,CHS,23,2.0,283.0,31.48,0.00,5
NK,CHS,22,17.0,208.0,18.55,0.00,9
NK,CLE,19,4.0,176.0,18.05,0.00,3
NK,CLE,29,3.0,582.0,49.07,0.00,7
NK,CLE,9,2.0,2.0,0.22,0.00,11
NK,CLT,104,3.0,285.0,14.65,0.00,2
NK,CLT,125,1.0,317.0,32.35,0.00,6
NK,CLT,98,1.0,822.0,18.92,0.00,10
NK,CMH,35,7.0,65.0,13.66,0.00,1
NK,CMH,51,3.0,92.0,12.16,0.00,5
NK,CMH,53,1.0,183.0,19.45,0.00,9
NK,DFW,185,1.0,241.0,16.12,0.00,4
NK,DFW,250,1.0,487.0,17.1,0.00,8
NK,DFW,197,1.0,505.0,22.09,0.00,12
NK,DTW,182,1.0,167.0,7.23,0.00,2
NK,DTW,216,1.0,242.0,13.42,0.00,6
NK,DTW,203,1.0,274.0,8.19,0.00,10
NK,EWR,204,1.0,351.0,18.31,0.00,3
NK,EWR,217,1.0,310.0,35.42,0.00,7
NK,EWR,190,1.0,274.0,14.1,0.00,11
NK,FLL,507,1.0,280.0,21.55,0.00,1
NK,FLL,584,1.0,502.0,21.84,0.00,5
NK,FLL,498,1.0,351.0,13.75,0.00,9
NK,IAH,201,1.0,313.0,15.79,0.00,3
NK,IAH,255,1.0,510.0,34.32,0.00,7
NK,IAH,201,1.0,919.0,12.75,0.00,11
NK,IND,49,1.0,103.0,6.39,0.00,2
NK,IND,42,2.0,127.0,11.02,0.00,6
NK,IND,52,1.0,111.0,2.73,0.00,10
NK,LAS,491,1.0,143.0,7.64,0.00,1
NK,LAS,523,1.0,264.0,10.8,0.00,5
NK,LAS,576,1.0,463.0,14.49,0.00,9
NK,LAX,174,1.0,149.0,7.15,0.00,2
NK,LAX,252,1.0,191.0,16.63,0.00,6
NK,LAX,230,1.0,287.0,11.03,0.00,10
NK,LBE,5,10.0,42.0,14.0,0.00,2
NK,LBE,9,0.0,-3.0,0.0,0.00,6
NK,LBE,16,32.0,32.0,2.0,0.00,10
NK,LGA,138,1.0,296.0,25.07,0.00,1
NK,LGA,165,1.0,388.0,30.88,0.00,5
NK,LGA,141,2.0,205.0,5.46,0.00,9
NK,MCI,24,1.0,673.0,48.38,0.00,2
NK,MCI,33,1.0,1421.0,53.42,0.00,6
NK,MCI,46,1.0,32.0,2.26,0.00,10
NK,MCO,537,1.0,346.0,12.4,0.00,4
NK,MCO,427,1.0,284.0,20.39,0.00,8
NK,MCO,345,1.0,306.0,12.1,0.00,12
NK,MEM,12,8.0,207.0,23.83,0.00,4
NK,MEM,23,2.0,119.0,24.17,0.00,8
NK,MEM,6,5.0,5.0,0.83,0.00,12
NK,MHT,9,4.0,28.0,3.56,0.00,4
NK,MIA,142,1.0,247.0,12.95,0.00,4
NK,MIA,139,1.0,256.0,20.59,0.00,8
NK,MIA,106,1.0,432.0,25.72,0.00,12
NK,MKE,7,8.0,93.0,30.71,0.00,2
NK,MKE,14,14.0,29.0,3.07,0.00,6
NK,MKE,12,1.0,15.0,1.67,0.00,10
NK,MSP,19,1.0,173.0,13.26,0.00,1
NK,MSP,25,2.0,131.0,14.68,0.00,5
NK,MSP,27,2.0,196.0,10.11,0.00,9
NK,MSY,131,1.0,161.0,9.39,0.00,2
NK,MSY,114,1.0,241.0,13.89,0.00,6
NK,MSY,135,1.0,360.0,10.73,0.00,10
NK,MYR,35,1.0,64.0,6.31,0.00,1
NK,MYR,145,1.0,273.0,16.9,0.00,5
NK,MYR,98,1.0,77.0,3.31,0.00,9
NK,OAK,40,1.0,24.0,1.9,0.00,4
NK,OAK,80,1.0,86.0,10.91,0.00,8
NK,OAK,44,1.0,199.0,19.73,0.00,12
NK,ORD,155,1.0,182.0,12.68,0.00,4
NK,ORD,248,1.0,348.0,26.44,0.00,8
NK,ORD,155,1.0,222.0,12.39,0.00,12
NK,ORF,20,3.0,178.0,12.95,0.00,2
NK,ORF,25,5.0,1057.0,80.28,0.00,6
NK,ORF,13,3.0,79.0,12.08,0.00,10
NK,PBI,16,1.0,36.0,3.25,0.00,2
NK,PBI,6,20.0,397.0,85.83,0.00,6
NK,PBI,9,0.0,-12.0,0.0,0.00,10
NK,PDX,24,10.0,197.0,12.54,0.00,3
NK,PDX,89,5.0,1027.0,35.35,0.00,7
NK,PDX,10,1.0,1.0,0.1,0.00,11
NK,PHL,124,1.0,261.0,22.94,0.00,3
NK,PHL,118,1.0,273.0,21.25,0.00,7
NK,PHL,74,1.0,176.0,7.73,0.00,11
NK,PHX,34,2.0,708.0,41.97,0.00,3
NK,PHX,21,3.0,85.0,11.9,0.00,7
NK,PHX,10,5.0,13.0,1.8,0.00,11
NK,PIT,64,1.0,279.0,24.22,0.00,2
NK,PIT,90,1.0,378.0,26.26,0.00,6
NK,PIT,66,1.0,78.0,7.15,0.00,10
NK,PNS,13,4.0,28.0,2.77,0.00,4
NK,PNS,21,3.0,36.0,5.0,0.00,8
NK,PNS,17,3.0,90.0,14.24,0.00,12
NK,RDU,9,3.0,55.0,10.44,0.00,2
NK,RDU,8,3.0,89.0,24.38,0.00,6
NK,RDU,10,1.0,149.0,15.8,0.00,10
NK,RIC,20,16.0,163.0,17.7,0.00,3
NK,RIC,31,1.0,188.0,27.03,0.00,7
NK,RIC,19,1.0,298.0,33.79,0.00,11
NK,RNO,12,2.0,149.0,36.25,0.00,2
NK,RNO,19,1.0,198.0,15.16,0.00,6
NK,RNO,34,1.0,114.0,10.06,0.00,10
NK,ROC,7,19.0,30.0,9.71,0.00,1
NK,ROC,6,13.0,13.0,2.17,0.00,5
NK,ROC,14,4.0,27.0,5.64,0.00,9
NK,RSW,95,1.0,173.0,14.85,0.00,1
NK,RSW,36,2.0,642.0,38.47,0.00,5
NK,RSW,3,31.0,31.0,10.33,0.00,9
NK,SAN,34,1.0,135.0,9.68,0.00,3
NK,SAN,86,1.0,177.0,21.98,0.00,7
NK,SAN,68,1.0,214.0,18.84,0.00,11
NK,SAT,27,1.0,106.0,6.11,0.00,1
NK,SAT,46,5.0,219.0,12.54,0.00,5
NK,SAT,47,2.0,145.0,8.87,0.00,9
NK,SDF,22,5.0,85.0,13.09,0.00,4
NK,SDF,12,8.0,259.0,30.83,0.00,8
NK,SDF,9,1.0,131.0,35.78,0.00,12
NK,SEA,16,1.0,221.0,35.19,0.00,2
NK,SEA,21,9.0,84.0,13.62,0.00,6
NK,SEA,28,1.0,72.0,11.64,0.00,10
NK,SJC,29,2.0,273.0,26.41,0.00,3
NK,SJC,71,1.0,214.0,25.69,0.00,7
NK,SJC,75,1.0,167.0,6.21,0.00,11
NK,SJU,125,1.0,308.0,24.86,0.00,1
NK,SJU,122,1.0,246.0,10.92,0.00,5
NK,SJU,47,1.0,101.0,9.87,0.00,9
NK,SLC,38,1.0,82.0,6.13,0.00,1
NK,SLC,28,1.0,109.0,12.21,0.00,5
NK,SLC,27,2.0,77.0,7.67,0.00,9
NK,SMF,35,4.0,516.0,33.46,0.00,3
NK,SMF,42,2.0,193.0,30.05,0.00,7
NK,SMF,32,2.0,7.0,0.59,0.00,11
NK,SNA,27,3.0,87.0,7.78,0.00,1
NK,SNA,22,7.0,66.0,6.09,0.00,5
NK,SNA,19,2.0,109.0,9.32,0.00,9
NK,STL,4,16.0,32.0,12.0,0.00,2
NK,STL,15,31.0,163.0,12.93,0.00,6
NK,STL,7,165.0,165.0,23.57,0.00,10
NK,STT,30,4.0,260.0,28.2,0.00,2
NK,STT,22,3.0,160.0,24.91,0.00,6
NK,STT,19,3.0,3.0,0.16,0.00,10
NK,STX,9,4.0,112.0,36.67,0.00,2
NK,STX,4,19.0,40.0,14.75,0.00,6
NK,STX,2,0.0,-6.0,0.0,0.00,10
NK,TPA,138,1.0,209.0,9.01,0.00,4
NK,TPA,98,1.0,298.0,14.23,0.00,8
NK,TPA,99,1.0,349.0,18.41,0.00,12
OH,ABE,26,7.0,207.0,10.27,0.00,3
OH,ABE,21,2.0,136.0,25.0,0.00,7
OH,ABE,9,92.0,92.0,10.22,0.00,11
OH,AGS,29,7.0,88.0,12.21,0.00,4
OH,AGS,48,2.0,285.0,29.17,0.00,8
OH,AGS,20,6.0,575.0,51.65,0.00,12
OH,ALB,21,9.0,253.0,17.95,0.00,2
OH,ALB,33,9.0,111.0,11.0,0.00,6
OH,ALB,22,3.0,211.0,15.82,0.00,10
OH,ATL,51,1.0,62.0,10.9,0.00,4
OH,ATL,50,3.0,907.0,34.28,0.00,8
OH,ATL,64,1.0,290.0,17.63,0.00,12
OH,AVL,37,2.0,416.0,15.35,0.00,2
OH,AVL,37,3.0,280.0,22.05,0.00,6
OH,AVL,46,2.0,79.0,7.2,0.00,10
OH,AVP,3,9.0,54.0,21.0,0.00,2
OH,AVP,5,15.0,53.0,17.2,0.00,6
OH,BDL,39,8.0,622.0,46.85,0.00,1
OH,BDL,37,2.0,352.0,22.32,0.00,5
OH,BDL,17,5.0,71.0,10.29,0.00,9
OH,BGR,13,3.0,99.0,14.85,0.00,4
OH,BGR,16,14.0,54.0,9.56,0.00,8
OH,BGR,22,4.0,96.0,16.18,0.00,12
OH,BHM,66,1.0,196.0,9.41,0.00,2
OH,BHM,59,1.0,220.0,13.17,0.00,6
OH,BHM,84,1.0,379.0,14.95,0.00,10
OH,BNA,43,2.0,192.0,15.63,0.00,4
OH,BNA,34,2.0,85.0,10.71,0.00,8
OH,BNA,58,2.0,120.0,15.81,0.00,12
OH,BTR,29,3.0,396.0,17.21,0.00,3
OH,BTR,54,2.0,506.0,44.17,0.00,7
OH,BTR,35,3.0,147.0,10.74,0.00,11
OH,BTV,34,7.0,78.0,11.5,0.00,3
OH,BTV,51,3.0,420.0,24.1,0.00,7
OH,BTV,28,4.0,87.0,6.14,0.00,11
OH,BUF,4,0.0,-5.0,0.0,0.00,2
OH,BUF,16,2.0,44.0,7.5,0.00,6
OH,BUF,28,2.0,169.0,8.32,0.00,10
OH,BWI,4,8.0,12.0,5.0,0.00,3
OH,CAE,34,1.0,753.0,31.0,0.00,2
OH,CAE,52,3.0,169.0,8.85,0.00,6
OH,CAE,63,1.0,243.0,12.51,0.00,10
OH,CAK,34,2.0,219.0,14.0,0.00,4
OH,CAK,41,1.0,268.0,15.22,0.00,8
OH,CAK,33,7.0,210.0,22.3,0.00,12
OH,CHA,50,1.0,346.0,20.58,0.00,3
OH,CHA,3,101.0,101.0,33.67,0.00,7
OH,CHA,54,1.0,480.0,21.67,0.00,11
OH,CHS,44,1.0,390.0,19.32,0.00,1
OH,CHS,31,3.0,164.0,20.52,0.00,5
OH,CHS,54,2.0,156.0,9.61,0.00,9
OH,CID,8,1.0,109.0,24.75,0.00,1
OH,CID,6,7.0,7.0,1.17,0.00,5
OH,CID,21,5.0,136.0,22.48,0.00,9
OH,CLE,34,1.0,34.0,3.5,0.00,3
