codice,aeroporto_partenza,numero_voli,ritardo_minimo,ritardo_massimo,ritardo_medio,tasso_cancellazione,mese
G4,TRI,19,2.0,467.0,28.79,0.00,2
G4,TRI,28,2.0,89.0,22.93,0.00,5
G4,TRI,21,13.0,55.0,13.38,0.00,8
G4,TRI,12,2.0,123.0,22.17,0.00,11
G4,TUL,37,7.0,100.0,22.35,0.00,2
G4,TUL,61,1.0,75.0,6.79,0.00,5
G4,TUL,52,8.0,294.0,22.48,0.00,8
G4,TUL,41,1.0,34.0,2.0,0.00,11
G4,TVC,37,4.0,46.0,14.76,0.00,1
G4,TVC,30,5.0,279.0,18.77,0.00,4
G4,TVC,54,1.0,224.0,29.87,0.00,7
G4,TVC,41,2.0,887.0,45.37,0.00,10
G4,TYS,255,1.0,1015.0,41.57,0.00,3
G4,TYS,436,1.0,1221.0,18.31,0.00,6
G4,TYS,361,1.0,356.0,14.19,0.00,9
G4,TYS,401,1.0,495.0,17.01,0.00,12
G4,USA,83,2.0,371.0,28.46,0.00,2
G4,USA,93,1.0,410.0,30.51,0.00,5
G4,USA,68,3.0,171.0,28.72,0.00,8
G4,USA,88,1.0,63.0,6.99,0.00,11
G4,VPS,69,1.0,179.0,7.3,0.00,1
G4,VPS,245,1.0,241.0,6.27,0.00,4
G4,VPS,588,1.0,1026.0,25.04,0.00,7
G4,VPS,278,1.0,1019.0,16.67,0.00,10
G4,XNA,84,2.0,1411.0,45.19,0.00,1
G4,XNA,98,2.0,291.0,21.57,0.00,4
G4,XNA,147,2.0,308.0,25.93,0.00,7
G4,XNA,79,1.0,299.0,8.72,0.00,10
HA,AUS,18,12.0,103.0,21.61,0.00,3
HA,AUS,24,5.0,55.0,16.5,0.00,6
HA,AUS,21,2.0,729.0,71.24,0.00,9
HA,AUS,19,1.0,11.0,1.89,0.00,12
HA,BOS,23,1.0,104.0,14.87,0.00,2
HA,BOS,27,5.0,243.0,36.37,0.00,5
HA,BOS,27,2.0,132.0,11.74,0.00,8
HA,BOS,21,4.0,190.0,21.38,0.00,11
HA,HNL,3940,1.0,347.0,11.66,0.00,1
HA,HNL,3895,1.0,737.0,9.5,0.00,4
HA,HNL,4091,1.0,430.0,8.57,0.00,7
HA,HNL,3898,1.0,397.0,6.32,0.00,10
HA,ITO,631,1.0,408.0,5.32,0.00,3
HA,ITO,582,1.0,101.0,7.97,0.00,6
HA,ITO,595,1.0,93.0,3.52,0.00,9
HA,ITO,607,1.0,126.0,5.62,0.00,12
HA,JFK,41,1.0,198.0,16.51,0.00,2
HA,JFK,43,1.0,63.0,11.65,0.00,5
HA,JFK,44,1.0,978.0,54.98,0.00,8
HA,JFK,45,1.0,95.0,15.47,0.00,11
HA,KOA,894,1.0,514.0,12.82,0.00,2
HA,KOA,971,1.0,371.0,9.93,0.00,5
HA,KOA,1005,1.0,302.0,5.75,0.00,8
HA,KOA,974,1.0,187.0,3.94,0.00,11
HA,LAS,167,1.0,1167.0,17.67,0.00,3
HA,LAS,184,1.0,1103.0,21.91,0.00,6
HA,LAS,179,1.0,151.0,15.07,0.00,9
HA,LAS,166,1.0,1105.0,30.23,0.00,12
HA,LAX,272,1.0,613.0,15.93,0.00,1
HA,LAX,260,1.0,672.0,11.94,0.00,4
HA,LAX,308,1.0,1076.0,45.32,0.00,7
HA,LAX,278,1.0,226.0,12.09,0.00,10
HA,LGB,41,3.0,69.0,9.07,0.00,2
HA,LGB,85,1.0,676.0,22.0,0.00,5
HA,LGB,85,1.0,142.0,3.49,0.00,8
HA,LGB,80,4.0,24.0,2.96,0.00,11
HA,LIH,1091,1.0,114.0,4.16,0.00,3
HA,LIH,1087,1.0,155.0,6.42,0.00,6
HA,LIH,1080,1.0,91.0,3.88,0.00,9
HA,LIH,1120,1.0,427.0,6.9,0.00,12
HA,OAK,115,1.0,418.0,15.85,0.00,2
HA,OAK,104,2.0,19.0,1.88,0.00,5
HA,OAK,140,1.0,105.0,5.61,0.00,8
HA,OAK,128,2.0,81.0,8.0,0.00,11
HA,OGG,1656,1.0,390.0,5.77,0.00,3
HA,OGG,1723,1.0,189.0,6.32,0.00,6
HA,OGG,1642,1.0,134.0,4.59,0.00,9
HA,OGG,1700,1.0,445.0,7.68,0.00,12
HA,ONT,43,3.0,919.0,39.42,0.00,1
HA,ONT,43,1.0,186.0,13.77,0.00,4
HA,ONT,44,3.0,26.0,3.45,0.00,7
HA,ONT,48,1.0,45.0,5.6,0.00,10
HA,PDX,82,1.0,236.0,9.13,0.00,3
HA,PDX,93,1.0,45.0,4.99,0.00,6
HA,PDX,92,1.0,94.0,5.53,0.00,9
HA,PDX,98,1.0,401.0,22.38,0.00,12
HA,PHX,41,1.0,995.0,42.8,0.00,2
HA,PHX,45,3.0,31.0,10.0,0.00,5
HA,PHX,47,6.0,27.0,2.19,0.00,8
HA,PHX,41,1.0,171.0,13.17,0.00,11
HA,PPG,13,2.0,54.0,12.85,0.00,2
HA,PPG,15,2.0,42.0,8.27,0.00,5
HA,PPG,18,86.0,319.0,74.11,0.00,8
HA,PPG,14,2.0,14.0,4.36,0.00,11
HA,SAN,88,6.0,151.0,20.8,0.00,1
HA,SAN,84,1.0,812.0,28.26,0.00,4
HA,SAN,90,1.0,264.0,16.02,0.00,7
HA,SAN,91,1.0,285.0,19.55,0.00,10
HA,SEA,93,1.0,171.0,21.08,0.00,1
HA,SEA,92,1.0,71.0,4.84,0.00,4
HA,SEA,89,2.0,86.0,7.33,0.00,7
HA,SEA,89,2.0,353.0,18.47,0.00,10
HA,SFO,100,1.0,171.0,15.08,0.00,1
HA,SFO,87,1.0,79.0,5.53,0.00,4
HA,SFO,87,1.0,134.0,7.56,0.00,7
HA,SFO,86,1.0,62.0,4.55,0.00,10
HA,SJC,60,1.0,163.0,8.4,0.00,3
HA,SJC,84,4.0,116.0,3.83,0.00,6
HA,SJC,86,2.0,148.0,5.23,0.00,9
HA,SJC,88,2.0,132.0,5.66,0.00,12
HA,SLC,36,1.0,28.0,1.08,0.00,7
HA,SLC,45,1.0,37.0,6.8,0.00,10
HA,SMF,90,1.0,48.0,4.67,0.00,3
HA,SMF,130,1.0,137.0,3.06,0.00,6
HA,SMF,127,1.0,44.0,3.86,0.00,9
HA,SMF,141,1.0,769.0,31.33,0.00,12
MQ,ABI,214,1.0,88.0,5.35,0.00,2
MQ,ABI,213,1.0,512.0,33.46,0.00,5
MQ,ABI,221,1.0,106.0,4.47,0.00,8
MQ,ABI,213,1.0,143.0,7.9,0.00,11
MQ,ABQ,38,2.0,315.0,26.74,0.00,3
MQ,ABQ,174,3.0,145.0,9.28,0.00,6
MQ,ABQ,162,1.0,488.0,8.57,0.00,9
MQ,ABQ,142,1.0,258.0,8.44,0.00,12
MQ,ACK,13,1.0,67.0,18.54,0.00,8
MQ,ACT,69,1.0,86.0,10.16,0.00,2
MQ,ACT,17,1.0,107.0,14.06,0.00,5
MQ,ACT,74,1.0,98.0,13.3,0.00,8
MQ,AGS,46,13.0,163.0,23.7,0.00,5
MQ,AGS,45,2.0,133.0,8.31,0.00,11
MQ,ALB,16,31.0,41.0,4.5,0.00,2
MQ,ALB,42,1.0,193.0,14.81,0.00,5
MQ,AMA,188,2.0,72.0,5.38,0.00,2
MQ,AMA,236,2.0,320.0,25.03,0.00,5
MQ,AMA,251,1.0,272.0,8.06,0.00,8
MQ,AMA,272,1.0,416.0,9.11,0.00,11
MQ,ATL,89,2.0,201.0,12.69,0.00,2
MQ,ATL,128,1.0,191.0,27.26,0.00,5
MQ,ATL,83,2.0,209.0,30.14,0.00,8
MQ,ATL,67,1.0,64.0,5.3,0.00,11
MQ,ATW,94,6.0,197.0,11.76,0.00,3
MQ,ATW,90,1.0,113.0,10.86,0.00,6
MQ,ATW,87,1.0,149.0,8.91,0.00,9
MQ,ATW,117,1.0,240.0,11.86,0.00,12
MQ,AUS,247,1.0,240.0,12.8,0.00,3
MQ,AUS,352,1.0,410.0,15.63,0.00,6
MQ,AUS,217,1.0,267.0,5.72,0.00,9
MQ,AUS,84,1.0,304.0,15.6,0.00,12
MQ,AVL,132,1.0,211.0,12.55,0.00,3
MQ,AVL,207,2.0,371.0,32.43,0.00,6
MQ,AVL,172,1.0,189.0,15.55,0.00,9
MQ,AVL,110,1.0,287.0,15.56,0.00,12
MQ,AVP,22,9.0,144.0,7.36,0.00,2
MQ,AVP,70,3.0,917.0,51.61,0.00,5
MQ,AVP,83,2.0,693.0,40.08,0.00,8
MQ,AVP,83,1.0,139.0,6.87,0.00,11
MQ,BDL,83,1.0,69.0,3.94,0.00,2
MQ,BDL,96,2.0,260.0,23.69,0.00,5
MQ,BDL,8,14.0,31.0,7.38,0.00,8
MQ,BDL,64,1.0,147.0,6.45,0.00,11
MQ,BFL,48,2.0,80.0,4.81,0.00,3
MQ,BFL,12,2.0,29.0,7.25,0.00,6
MQ,BFL,10,94.0,94.0,18.8,0.00,9
MQ,BFL,98,2.0,154.0,4.14,0.00,12
MQ,BGR,88,1.0,170.0,27.07,0.00,8
MQ,BGR,6,42.0,42.0,7.0,0.00,11
MQ,BHM,237,1.0,285.0,13.7,0.00,3
MQ,BHM,364,1.0,269.0,18.01,0.00,6
MQ,BHM,304,1.0,242.0,10.43,0.00,9
MQ,BHM,280,1.0,267.0,13.25,0.00,12
MQ,BIL,87,1.0,135.0,15.69,0.00,3
MQ,BIL,134,1.0,447.0,22.63,0.00,6
MQ,BIL,141,1.0,85.0,3.86,0.00,9
MQ,BIL,95,1.0,243.0,15.57,0.00,12
MQ,BIS,25,9.0,100.0,6.76,0.00,2
MQ,BIS,86,1.0,241.0,23.57,0.00,5
MQ,BIS,94,1.0,117.0,7.45,0.00,8
MQ,BIS,95,1.0,318.0,20.54,0.00,11
MQ,BMI,74,2.0,350.0,16.46,0.00,2
MQ,BMI,93,2.0,181.0,26.43,0.00,5
MQ,BMI,92,2.0,257.0,11.43,0.00,8
MQ,BMI,78,4.0,739.0,22.53,0.00,11
MQ,BNA,403,1.0,457.0,12.66,0.00,3
MQ,BNA,357,1.0,313.0,27.78,0.00,6
MQ,BNA,264,1.0,156.0,10.28,0.00,9
MQ,BNA,244,2.0,788.0,13.95,0.00,12
MQ,BOI,82,1.0,153.0,5.93,0.00,3
MQ,BOI,15,4.0,70.0,12.27,0.00,6
MQ,BOI,5,4.0,4.0,1.6,0.00,12
MQ,BOS,170,3.0,364.0,16.9,0.00,2
MQ,BOS,245,1.0,480.0,25.87,0.00,5
MQ,BOS,254,1.0,216.0,16.98,0.00,8
MQ,BOS,261,1.0,126.0,7.45,0.00,11
MQ,BPT,96,2.0,291.0,24.93,0.00,3
MQ,BRO,218,1.0,299.0,13.07,0.00,3
MQ,BRO,131,1.0,201.0,17.19,0.00,6
MQ,BRO,150,1.0,67.0,3.43,0.00,9
MQ,BRO,72,1.0,241.0,15.58,0.00,12
MQ,BTR,85,1.0,288.0,36.92,0.00,1
MQ,BTR,97,2.0,445.0,19.49,0.00,4
MQ,BTR,130,1.0,166.0,18.53,0.00,7
MQ,BTR,136,1.0,83.0,3.52,0.00,10
MQ,BTV,69,2.0,171.0,18.03,0.00,6
MQ,BTV,118,1.0,222.0,19.74,0.00,9
MQ,BTV,6,4.0,62.0,32.0,0.00,12
MQ,BUF,5,0.0,0.0,0.0,0.00,3
MQ,BUF,59,1.0,190.0,12.53,0.00,6
MQ,BUF,10,3.0,3.0,0.6,0.00,9
MQ,BUF,88,1.0,260.0,27.99,0.00,12
MQ,BUR,19,9.0,38.0,7.05,0.00,12
MQ,BWI,87,3.0,169.0,17.48,0.00,1
MQ,BWI,79,1.0,99.0,5.38,0.00,4
MQ,BWI,84,8.0,111.0,8.15,0.00,7
MQ,BWI,28,2.0,36.0,10.29,0.00,10
MQ,BZN,4,0.0,-1.0,0.0,0.00,11
MQ,CAE,16,29.0,49.0,7.94,0.00,8
MQ,CHA,75,1.0,93.0,8.87,0.00,2
MQ,CHA,192,1.0,306.0,24.89,0.00,5
MQ,CHA,186,1.0,349.0,11.18,0.00,8
MQ,CHA,107,2.0,752.0,30.31,0.00,11
MQ,CHS,43,1.0,281.0,10.98,0.00,2
MQ,CHS,148,2.0,192.0,15.08,0.00,5
MQ,CHS,172,4.0,321.0,18.32,0.00,8
MQ,CHS,100,1.0,352.0,9.85,0.00,11
MQ,CID,100,3.0,268.0,29.25,0.00,1
MQ,CID,169,1.0,311.0,15.07,0.00,4
MQ,CID,162,1.0,153.0,12.75,0.00,7
MQ,CID,124,1.0,128.0,15.18,0.00,10
MQ,CLE,47,2.0,138.0,10.02,0.00,3
MQ,CLE,97,2.0,273.0,19.09,0.00,6
MQ,CLE,130,1.0,71.0,5.45,0.00,9
MQ,CLE,56,3.0,32.0,4.88,0.00,12
MQ,CLL,108,4.0,145.0,3.3,0.00,2
MQ,CLL,107,1.0,861.0,39.37,0.00,5
MQ,CLL,144,1.0,776.0,15.59,0.00,8
MQ,CLL,20,2.0,23.0,3.2,0.00,11
MQ,CLT,766,1.0,263.0,14.87,0.00,3
MQ,CLT,737,1.0,781.0,20.07,0.00,6
MQ,CLT,722,1.0,854.0,13.21,0.00,9
MQ,CLT,742,1.0,989.0,15.33,0.00,12
MQ,CMH,353,1.0,567.0,10.61,0.00,2
MQ,CMH,442,1.0,412.0,28.57,0.00,5
MQ,CMH,405,1.0,759.0,28.41,0.00,8
MQ,CMH,417,1.0,143.0,10.11,0.00,11
MQ,CMI,175,1.0,443.0,26.78,0.00,1
MQ,CMI,170,1.0,946.0,26.06,0.00,4
MQ,CMI,183,1.0,184.0,10.19,0.00,7
MQ,CMI,175,5.0,254.0,5.3,0.00,10
MQ,COS,12,2.0,17.0,5.83,0.00,1
MQ,COS,4,24.0,24.0,6.0,0.00,4
MQ,COS,88,2.0,298.0,23.53,0.00,7
MQ,COS,71,1.0,60.0,4.27,0.00,10
MQ,COU,182,1.0,141.0,6.88,0.00,2
MQ,COU,226,2.0,290.0,31.65,0.00,5
MQ,COU,257,1.0,807.0,11.46,0.00,8
MQ,COU,174,1.0,306.0,12.99,0.00,11
MQ,CRP,302,1.0,394.0,21.78,0.00,1
MQ,CRP,307,1.0,549.0,18.4,0.00,4
MQ,CRP,362,1.0,243.0,16.58,0.00,7
MQ,CRP,330,1.0,99.0,2.58,0.00,10
MQ,CVG,361,1.0,465.0,10.66,0.00,3
MQ,CVG,346,1.0,743.0,20.32,0.00,6
MQ,CVG,330,1.0,585.0,16.56,0.00,9
MQ,CVG,306,1.0,775.0,24.03,0.00,12
MQ,DAY,3,20.0,20.0,13.33,0.00,2
MQ,DAY,48,3.0,273.0,23.48,0.00,5
MQ,DAY,7,0.0,-10.0,0.0,0.00,8
MQ,DAY,35,5.0,59.0,4.6,0.00,11
MQ,DCA,359,1.0,597.0,11.61,0.00,3
MQ,DCA,543,1.0,384.0,20.77,0.00,6
MQ,DCA,636,1.0,240.0,12.13,0.00,9
MQ,DCA,389,1.0,229.0,12.43,0.00,12
MQ,DEN,41,1.0,446.0,32.24,0.00,6
MQ,DEN,4,0.0,-15.0,0.0,0.00,9
MQ,DEN,53,3.0,248.0,21.25,0.00,12
MQ,DFW,7525,1.0,753.0,4.57,0.00,2
MQ,DFW,9010,1.0,562.0,24.25,0.00,5
MQ,DFW,9773,1.0,220.0,7.69,0.00,8
MQ,DFW,7604,1.0,740.0,7.76,0.00,11
MQ,DSM,113,3.0,220.0,7.22,0.00,2
MQ,DSM,7,6.0,41.0,13.43,0.00,5
MQ,DSM,186,1.0,184.0,17.98,0.00,8
MQ,DSM,84,1.0,117.0,9.86,0.00,11
MQ,DTW,44,1.0,130.0,20.91,0.00,3
MQ,DTW,115,1.0,296.0,18.17,0.00,6
MQ,DTW,190,1.0,214.0,7.22,0.00,9
MQ,DTW,174,1.0,180.0,14.47,0.00,12
MQ,ECP,68,2.0,313.0,19.47,0.00,2
MQ,ECP,124,1.0,323.0,34.81,0.00,5
MQ,ECP,107,1.0,371.0,14.59,0.00,8
MQ,ECP,95,1.0,175.0,11.34,0.00,11
MQ,ELP,143,1.0,793.0,9.64,0.00,2
MQ,ELP,222,1.0,971.0,30.04,0.00,5
MQ,ELP,366,1.0,300.0,10.52,0.00,8
MQ,ELP,155,1.0,162.0,8.86,0.00,11
MQ,EVV,84,1.0,267.0,23.9,0.00,1
MQ,EVV,86,4.0,300.0,18.43,0.00,4
MQ,EVV,137,1.0,133.0,12.45,0.00,7
MQ,EVV,52,6.0,37.0,2.4,0.00,10
MQ,EWR,166,2.0,410.0,33.52,0.00,1
MQ,EWR,142,2.0,143.0,19.25,0.00,4
MQ,EWR,24,4.0,66.0,7.58,0.00,7
MQ,EYW,216,1.0,254.0,20.22,0.00,3
MQ,EYW,226,1.0,242.0,16.26,0.00,6
MQ,EYW,350,1.0,272.0,9.23,0.00,9
MQ,EYW,246,1.0,342.0,16.92,0.00,12
MQ,FAR,210,1.0,729.0,40.42,0.00,1
MQ,FAR,162,1.0,154.0,6.06,0.00,4
MQ,FAR,217,1.0,682.0,16.9,0.00,7
MQ,FAR,157,1.0,255.0,10.03,0.00,10
MQ,FAT,22,1.0,4.0,0.86,0.00,2
MQ,FAT,1,0.0,-24.0,0.0,0.00,11
MQ,FCA,5,16.0,46.0,15.6,0.00,7
MQ,FSD,82,2.0,29.0,2.26,0.00,3
MQ,FSD,52,2.0,97.0,12.65,0.00,6
MQ,FSD,68,1.0,73.0,10.51,0.00,9
MQ,FSD,119,1.0,248.0,14.96,0.00,12
MQ,FSM,91,1.0,201.0,13.38,0.00,3
MQ,FSM,163,2.0,273.0,27.27,0.00,6
MQ,FSM,135,1.0,168.0,8.33,0.00,9
MQ,FSM,121,1.0,863.0,25.61,0.00,12
MQ,FWA,83,1.0,178.0,16.02,0.00,2
MQ,FWA,96,2.0,249.0,28.95,0.00,5
MQ,FWA,99,1.0,121.0,5.42,0.00,8
MQ,FWA,95,1.0,232.0,6.59,0.00,11
MQ,GCK,46,2.0,210.0,9.87,0.00,2
MQ,GCK,98,2.0,299.0,26.81,0.00,5
MQ,GCK,90,1.0,407.0,24.6,0.00,8
MQ,GCK,75,1.0,225.0,15.64,0.00,11
MQ,GGG,67,1.0,420.0,42.31,0.00,5
MQ,GGG,97,1.0,151.0,13.51,0.00,8
MQ,GJT,19,1.0,52.0,5.0,0.00,1
MQ,GJT,46,3.0,40.0,6.02,0.00,4
MQ,GJT,44,1.0,1017.0,69.95,0.00,7
MQ,GJT,9,2.0,100.0,25.67,0.00,10
MQ,GNV,96,1.0,131.0,7.22,0.00,1
MQ,GNV,50,1.0,55.0,3.16,0.00,4
MQ,GNV,88,1.0,935.0,32.9,0.00,7
MQ,GNV,69,1.0,86.0,3.01,0.00,10
MQ,GPT,89,3.0,343.0,32.94,0.00,1
MQ,GPT,38,90.0,316.0,33.53,0.00,4
MQ,GPT,75,5.0,314.0,16.65,0.00,7
MQ,GPT,18,2.0,89.0,12.5,0.00,10
MQ,GRB,60,4.0,179.0,13.68,0.00,2
MQ,GRB,15,43.0,112.0,16.2,0.00,5
MQ,GRB,40,6.0,95.0,17.08,0.00,8
MQ,GRB,10,14.0,21.0,7.0,0.00,11
MQ,GRK,119,1.0,82.0,2.33,0.00,2
MQ,GRK,169,1.0,361.0,32.88,0.00,5
MQ,GRK,202,1.0,905.0,15.55,0.00,8
MQ,GRK,145,1.0,165.0,14.54,0.00,11
MQ,GRR,129,1.0,336.0,24.82,0.00,1
MQ,GRR,90,1.0,56.0,3.59,0.00,4
MQ,GRR,94,1.0,290.0,25.23,0.00,7
MQ,GRR,45,1.0,66.0,15.53,0.00,10
MQ,GSO,88,2.0,141.0,5.49,0.00,3
MQ,GSO,162,1.0,299.0,16.13,0.00,6
MQ,GSO,159,1.0,95.0,10.03,0.00,9
MQ,GSO,169,1.0,218.0,18.46,0.00,12
MQ,GSP,165,1.0,253.0,7.61,0.00,2
MQ,GSP,252,1.0,331.0,32.15,0.00,5
MQ,GSP,209,1.0,156.0,10.59,0.00,8
MQ,GSP,242,1.0,372.0,6.98,0.00,11
MQ,HDN,6,1.0,17.0,3.83,0.00,3
MQ,HDN,14,4.0,94.0,28.43,0.00,12
MQ,HHH,80,1.0,125.0,9.39,0.00,2
MQ,HHH,186,1.0,309.0,29.43,0.00,5
MQ,HHH,175,1.0,156.0,10.71,0.00,8
MQ,HHH,126,1.0,146.0,7.74,0.00,11
MQ,HOU,268,1.0,299.0,15.36,0.00,3
MQ,HOU,234,1.0,390.0,27.82,0.00,6
MQ,HOU,185,3.0,62.0,6.88,0.00,9
MQ,HOU,198,1.0,341.0,18.56,0.00,12
MQ,HPN,152,2.0,107.0,8.6,0.00,3
MQ,HPN,125,1.0,183.0,13.66,0.00,6
MQ,HPN,119,2.0,53.0,4.45,0.00,9
MQ,HPN,173,1.0,229.0,15.79,0.00,12
MQ,HRL,196,2.0,465.0,17.39,0.00,3
MQ,HRL,199,1.0,266.0,17.62,0.00,6
MQ,HRL,229,1.0,245.0,10.79,0.00,9
MQ,HRL,183,1.0,304.0,15.46,0.00,12
MQ,HSV,207,1.0,346.0,28.19,0.00,1
MQ,HSV,270,1.0,393.0,16.88,0.00,4
MQ,HSV,329,1.0,710.0,21.88,0.00,7
MQ,HSV,250,1.0,261.0,11.15,0.00,10
MQ,IAH,266,2.0,80.0,5.68,0.00,2
MQ,IAH,143,2.0,407.0,36.51,0.00,5
MQ,IAH,98,2.0,152.0,7.63,0.00,8
MQ,IAH,168,1.0,230.0,8.14,0.00,11
MQ,ICT,287,1.0,348.0,11.0,0.00,3
MQ,ICT,354,1.0,313.0,19.05,0.00,6
MQ,ICT,251,1.0,846.0,15.16,0.00,9
MQ,ICT,182,1.0,309.0,12.65,0.00,12
MQ,ILM,45,1.0,168.0,21.44,0.00,1
MQ,ILM,122,1.0,213.0,14.23,0.00,4
MQ,ILM,223,1.0,314.0,13.39,0.00,7
MQ,ILM,134,1.0,92.0,5.51,0.00,10
MQ,IND,106,3.0,360.0,11.59,0.00,2
MQ,IND,73,1.0,162.0,26.84,0.00,5
MQ,IND,98,1.0,228.0,13.31,0.00,8
MQ,IND,191,2.0,309.0,18.49,0.00,11
MQ,JAN,195,1.0,647.0,31.57,0.00,1
MQ,JAN,55,3.0,222.0,31.47,0.00,4
MQ,JAN,147,1.0,234.0,20.12,0.00,7
MQ,JAN,119,2.0,68.0,4.72,0.00,10
MQ,JAX,120,1.0,326.0,17.45,0.00,3
MQ,JAX,112,1.0,208.0,23.55,0.00,6
MQ,JAX,163,1.0,362.0,11.55,0.00,9
MQ,JAX,258,1.0,109.0,7.26,0.00,12
MQ,LAS,19,1.0,506.0,33.11,0.00,6
MQ,LAW,56,13.0,205.0,7.84,0.00,2
MQ,LBB,204,1.0,300.0,23.37,0.00,1
MQ,LBB,219,1.0,200.0,14.85,0.00,4
MQ,LBB,300,1.0,329.0,16.24,0.00,7
MQ,LBB,216,2.0,844.0,17.06,0.00,10
MQ,LCH,12,33.0,33.0,5.5,0.00,3
MQ,LCH,4,1.0,154.0,104.5,0.00,6
MQ,LEX,78,1.0,341.0,21.82,0.00,3
MQ,LEX,105,4.0,304.0,25.59,0.00,6
MQ,LEX,161,1.0,127.0,9.36,0.00,9
MQ,LEX,124,1.0,382.0,13.63,0.00,12
MQ,LFT,128,1.0,344.0,14.66,0.00,6
MQ,LFT,51,2.0,111.0,14.12,0.00,9
MQ,LFT,95,1.0,547.0,17.44,0.00,12
MQ,LIT,536,1.0,426.0,17.31,0.00,3
MQ,LIT,473,1.0,482.0,27.52,0.00,6
MQ,LIT,407,1.0,505.0,13.53,0.00,9
MQ,LIT,375,1.0,356.0,16.11,0.00,12
MQ,LRD,180,1.0,369.0,23.18,0.00,1
MQ,LRD,187,2.0,410.0,18.42,0.00,4
MQ,LRD,235,1.0,1313.0,38.6,0.00,7
MQ,LRD,165,1.0,244.0,7.65,0.00,10
MQ,LSE,6,0.0,-5.0,0.0,0.00,2
MQ,LSE,78,1.0,265.0,23.92,0.00,5
MQ,LSE,46,1.0,361.0,14.04,0.00,8
MQ,LSE,86,4.0,1025.0,17.35,0.00,11
MQ,MAF,325,1.0,158.0,7.54,0.00,3
MQ,MAF,331,1.0,668.0,31.66,0.00,6
MQ,MAF,277,1.0,205.0,7.99,0.00,9
MQ,MAF,281,1.0,370.0,19.72,0.00,12
MQ,MCI,163,1.0,368.0,36.09,0.00,1
MQ,MCI,150,1.0,182.0,7.83,0.00,4
MQ,MCI,179,1.0,267.0,19.66,0.00,7
MQ,MCI,128,1.0,404.0,6.8,0.00,10
MQ,MEM,160,1.0,345.0,18.24,0.00,1
MQ,MEM,201,1.0,265.0,9.38,0.00,4
MQ,MEM,241,1.0,211.0,14.49,0.00,7
MQ,MEM,253,1.0,267.0,10.55,0.00,10
MQ,MFE,46,1.0,24.0,2.54,0.00,2
MQ,MFE,133,1.0,340.0,28.44,0.00,5
MQ,MFE,140,1.0,1366.0,16.51,0.00,8
MQ,MFE,89,1.0,235.0,11.54,0.00,11
MQ,MGM,77,5.0,140.0,8.88,0.00,2
MQ,MGM,129,1.0,47.0,5.17,0.00,8
MQ,MGM,18,16.0,31.0,6.28,0.00,11
MQ,MHK,72,1.0,642.0,15.11,0.00,3
MQ,MHK,126,1.0,400.0,19.05,0.00,6
MQ,MHK,92,2.0,68.0,5.39,0.00,9
MQ,MHK,128,2.0,308.0,9.46,0.00,12
MQ,MHT,79,1.0,141.0,8.44,0.00,6
MQ,MHT,91,2.0,40.0,3.27,0.00,9
MQ,MIA,2071,1.0,838.0,19.29,0.00,3
MQ,MIA,1365,1.0,281.0,19.23,0.00,6
MQ,MIA,1466,1.0,227.0,7.35,0.00,9
MQ,MIA,2182,1.0,151.0,9.62,0.00,12
MQ,MKE,40,5.0,37.0,4.6,0.00,3
MQ,MKE,1,0.0,-25.0,0.0,0.00,6
MQ,MKE,20,4.0,66.0,23.35,0.00,12
MQ,MLI,82,4.0,456.0,32.61,0.00,1
MQ,MLI,91,1.0,589.0,22.38,0.00,4
MQ,MLI,140,1.0,223.0,20.91,0.00,7
MQ,MLI,83,8.0,68.0,2.17,0.00,10
MQ,MLU,103,2.0,189.0,20.78,0.00,1
MQ,MLU,137,1.0,267.0,19.99,0.00,4
MQ,MLU,181,1.0,388.0,16.8,0.00,7
MQ,MLU,121,6.0,56.0,2.74,0.00,10
MQ,MOB,116,1.0,170.0,9.28,0.00,2
MQ,MOB,142,1.0,371.0,29.46,0.00,5
MQ,MOB,138,1.0,251.0,10.28,0.00,8
MQ,MOB,130,1.0,286.0,9.35,0.00,11
MQ,MQT,39,1.0,98.0,5.9,0.00,3
MQ,MQT,88,3.0,275.0,26.01,0.00,6
MQ,MQT,81,1.0,161.0,9.42,0.00,9
MQ,MQT,39,1.0,481.0,47.85,0.00,12
MQ,MRY,81,1.0,155.0,9.93,0.00,6
MQ,MRY,95,2.0,37.0,4.34,0.00,9
MQ,MRY,81,1.0,319.0,21.16,0.00,12
MQ,MSN,89,1.0,316.0,39.03,0.00,1
MQ,MSN,123,1.0,152.0,8.8,0.00,4
MQ,MSN,56,2.0,183.0,27.0,0.00,7
MQ,MSN,87,1.0,77.0,8.47,0.00,10
MQ,MSO,48,1.0,118.0,21.0,0.00,3
MQ,MSO,51,5.0,242.0,15.43,0.00,6
MQ,MSO,48,1.0,85.0,12.33,0.00,9
MQ,MSO,29,3.0,73.0,4.59,0.00,12
MQ,MSP,61,3.0,142.0,9.66,0.00,2
MQ,MSP,95,1.0,157.0,24.09,0.00,5
MQ,MSP,175,1.0,108.0,15.49,0.00,8
MQ,MSP,108,2.0,196.0,12.61,0.00,11
MQ,MSY,201,1.0,130.0,7.55,0.00,2
MQ,MSY,121,1.0,402.0,28.17,0.00,5
MQ,MSY,156,1.0,85.0,8.25,0.00,8
MQ,MSY,93,3.0,72.0,4.3,0.00,11
