aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
LCK,9,23,8,2,"carrier_delay, late_aircraft_delay, nas_delay"
MTJ,11,36,6,6,"late_aircraft_delay, carrier_delay, nas_delay"
SLN,3,31,2,3,"carrier_delay, late_aircraft_delay, nas_delay"
ACK,5,48,7,7,"late_aircraft_delay, nas_delay, carrier_delay"
MEI,4,16,3,2,"carrier_delay, nas_delay, weather_delay"
ATW,1,148,22,27,"carrier_delay, weather_delay, nas_delay"
ABI,10,75,2,2,"late_aircraft_delay, carrier_delay, nas_delay"
MEM,6,821,139,88,"late_aircraft_delay, carrier_delay, nas_delay"
PSC,12,218,20,21,"carrier_delay, weather_delay, nas_delay"
PDX,12,2057,314,109,"late_aircraft_delay, carrier_delay, nas_delay"
PIT,4,1479,183,78,"nas_delay, carrier_delay, late_aircraft_delay"
GEG,5,595,84,27,"late_aircraft_delay, carrier_delay, nas_delay"
SBP,1,140,18,13,"late_aircraft_delay, carrier_delay, nas_delay"
GJT,10,168,9,11,"carrier_delay, late_aircraft_delay, weather_delay"
MCI,2,1463,164,62,"carrier_delay, late_aircraft_delay, nas_delay"
MOT,3,69,5,6,"carrier_delay, weather_delay, nas_delay"
LCK,6,47,8,5,"late_aircraft_delay, carrier_delay, nas_delay"
GTR,9,34,2,0,"nas_delay, carrier_delay, weather_delay"
MAF,6,313,68,46,"late_aircraft_delay, carrier_delay, weather_delay"
RST,1,26,2,5,"late_aircraft_delay, carrier_delay, weather_delay"
IDA,7,123,12,10,"carrier_delay, late_aircraft_delay, nas_delay"
COD,8,32,9,11,"carrier_delay, late_aircraft_delay, nas_delay"
FOD,4,23,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
CLL,1,35,1,7,"carrier_delay, weather_delay, late_aircraft_delay"
LAN,8,50,7,4,"carrier_delay, late_aircraft_delay, nas_delay"
BLV,5,40,9,3,"nas_delay, late_aircraft_delay, carrier_delay"
SPN,7,12,2,0,"carrier_delay, late_aircraft_delay, nas_delay"
MCW,2,15,0,0,"carrier_delay, weather_delay, nas_delay"
MQT,11,13,5,1,"carrier_delay, weather_delay, nas_delay"
SCC,11,19,1,0,"carrier_delay, weather_delay, nas_delay"
OTZ,2,12,3,0,"late_aircraft_delay, nas_delay, carrier_delay"
HNL,7,2247,336,91,"carrier_delay, late_aircraft_delay, nas_delay"
MIA,5,3024,918,612,"late_aircraft_delay, carrier_delay, nas_delay"
HOU,11,1939,242,63,"late_aircraft_delay, carrier_delay, nas_delay"
JAX,4,1028,129,66,"late_aircraft_delay, carrier_delay, nas_delay"
DAL,12,2228,544,320,"late_aircraft_delay, carrier_delay, nas_delay"
IDA,11,122,10,6,"carrier_delay, weather_delay, nas_delay"
OAK,7,1366,318,131,"late_aircraft_delay, carrier_delay, nas_delay"
SBP,11,214,24,13,"weather_delay, carrier_delay, late_aircraft_delay"
PNS,10,490,45,15,"late_aircraft_delay, carrier_delay, nas_delay"
ILM,7,296,55,54,"late_aircraft_delay, carrier_delay, nas_delay"
EGE,2,219,45,17,"late_aircraft_delay, carrier_delay, nas_delay"
JMS,4,26,0,0,"carrier_delay, weather_delay, nas_delay"
ANC,10,544,52,27,"carrier_delay, weather_delay, nas_delay"
CHS,10,997,85,36,"carrier_delay, late_aircraft_delay, nas_delay"
HYA,7,35,5,4,"carrier_delay, nas_delay, late_aircraft_delay"
MSO,11,126,7,9,"carrier_delay, late_aircraft_delay, nas_delay"
RHI,10,14,2,2,"carrier_delay, weather_delay, nas_delay"
LCK,1,16,2,1,"weather_delay, late_aircraft_delay, nas_delay"
MCO,10,4706,599,214,"carrier_delay, late_aircraft_delay, nas_delay"
CLE,3,1304,192,142,"late_aircraft_delay, carrier_delay, nas_delay"
JAX,7,863,203,196,"late_aircraft_delay, carrier_delay, nas_delay"
SMF,11,1928,240,83,"late_aircraft_delay, carrier_delay, nas_delay"
RDM,3,209,37,24,"carrier_delay, nas_delay, weather_delay"
BUR,11,1143,154,59,"late_aircraft_delay, nas_delay, carrier_delay"
MSP,1,3282,497,355,"carrier_delay, weather_delay, late_aircraft_delay"
PWM,9,583,57,28,"late_aircraft_delay, carrier_delay, weather_delay"
SFB,6,324,88,50,"carrier_delay, late_aircraft_delay, nas_delay"
BUF,2,583,63,37,"late_aircraft_delay, carrier_delay, nas_delay"
GSO,8,433,41,54,"late_aircraft_delay, weather_delay, carrier_delay"
ELP,7,552,130,63,"late_aircraft_delay, carrier_delay, nas_delay"
STX,7,34,12,4,"late_aircraft_delay, carrier_delay, nas_delay"
AMA,7,184,36,12,"late_aircraft_delay, carrier_delay, nas_delay"
SWO,10,25,3,3,"carrier_delay, nas_delay, weather_delay"
FAY,4,32,6,1,"carrier_delay, late_aircraft_delay, nas_delay"
LWS,10,43,3,0,"carrier_delay, nas_delay, weather_delay"
CRP,2,126,13,2,"weather_delay, late_aircraft_delay, carrier_delay"
WYS,8,31,1,1,"weather_delay, carrier_delay, nas_delay"
SUX,12,29,2,2,"weather_delay, carrier_delay, late_aircraft_delay"
JMS,7,20,4,1,"late_aircraft_delay, carrier_delay, nas_delay"
DIK,4,21,2,1,"carrier_delay, late_aircraft_delay, weather_delay"
COD,6,37,6,6,"late_aircraft_delay, carrier_delay, nas_delay"
PSM,7,7,2,4,"carrier_delay, late_aircraft_delay, nas_delay"
SIT,1,29,8,2,"late_aircraft_delay, nas_delay, carrier_delay"
PIB,3,18,3,2,"weather_delay, late_aircraft_delay, nas_delay"
STL,3,2038,415,143,"late_aircraft_delay, carrier_delay, nas_delay"
MSP,5,4368,607,341,"carrier_delay, late_aircraft_delay, nas_delay"
GRR,6,596,98,57,"late_aircraft_delay, carrier_delay, nas_delay"
TUS,9,679,48,23,"carrier_delay, late_aircraft_delay, nas_delay"
ASE,5,59,12,24,"carrier_delay, late_aircraft_delay, weather_delay"
HSV,8,310,50,30,"carrier_delay, late_aircraft_delay, nas_delay"
AMA,3,168,18,10,"late_aircraft_delay, carrier_delay, nas_delay"
GCK,3,21,8,4,"weather_delay, late_aircraft_delay, carrier_delay"
HOB,6,17,3,8,"carrier_delay, late_aircraft_delay, weather_delay"
GRB,2,149,5,13,"weather_delay, carrier_delay, late_aircraft_delay"
BIS,4,104,8,6,"carrier_delay, late_aircraft_delay, nas_delay"
YUM,7,46,8,4,"carrier_delay, late_aircraft_delay, nas_delay"
BRD,3,19,4,1,"carrier_delay, weather_delay, nas_delay"
JNU,10,158,10,8,"carrier_delay, weather_delay, late_aircraft_delay"
FLG,5,74,3,1,"carrier_delay, weather_delay, nas_delay"
FOD,3,21,4,2,"late_aircraft_delay, carrier_delay, nas_delay"
ORD,10,10494,1248,502,"carrier_delay, late_aircraft_delay, nas_delay"
ATL,10,12933,1382,356,"carrier_delay, late_aircraft_delay, nas_delay"
CVG,3,1450,166,109,"late_aircraft_delay, nas_delay, carrier_delay"
SAN,7,3031,801,398,"late_aircraft_delay, carrier_delay, nas_delay"
OGG,5,915,127,29,"late_aircraft_delay, carrier_delay, nas_delay"
PHX,1,5856,1096,445,"late_aircraft_delay, carrier_delay, nas_delay"
SNA,1,1394,230,87,"late_aircraft_delay, carrier_delay, nas_delay"
LGB,2,608,95,29,"late_aircraft_delay, nas_delay, carrier_delay"
RIC,2,525,65,27,"late_aircraft_delay, carrier_delay, nas_delay"
GRB,12,93,15,22,"carrier_delay, weather_delay, nas_delay"
HPN,6,370,44,34,"carrier_delay, late_aircraft_delay, nas_delay"
ABQ,4,755,116,44,"late_aircraft_delay, carrier_delay, nas_delay"
CLE,8,1388,207,113,"late_aircraft_delay, carrier_delay, nas_delay"
PNS,2,369,43,22,"carrier_delay, late_aircraft_delay, nas_delay"
FAY,1,49,7,6,"carrier_delay, weather_delay, late_aircraft_delay"
ASE,2,196,91,83,"weather_delay, nas_delay, carrier_delay"
BIS,10,146,9,9,"carrier_delay, late_aircraft_delay, nas_delay"
ILM,8,317,55,35,"late_aircraft_delay, carrier_delay, nas_delay"
DRO,7,153,26,11,"carrier_delay, late_aircraft_delay, nas_delay"
LNK,1,19,5,5,"late_aircraft_delay, weather_delay, nas_delay"
ABY,9,28,4,3,"carrier_delay, weather_delay, nas_delay"
JST,4,15,4,4,"carrier_delay, late_aircraft_delay, nas_delay"
BRW,9,9,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
DHN,1,24,3,2,"weather_delay, nas_delay, late_aircraft_delay"
HHH,7,74,19,9,"late_aircraft_delay, nas_delay, carrier_delay"
RIW,7,25,1,1,"late_aircraft_delay, carrier_delay, nas_delay"
JFK,10,4036,471,168,"carrier_delay, late_aircraft_delay, nas_delay"
PHL,2,2432,293,163,"late_aircraft_delay, carrier_delay, nas_delay"
HPN,1,337,64,60,"late_aircraft_delay, carrier_delay, nas_delay"
ABQ,11,876,89,42,"late_aircraft_delay, nas_delay, carrier_delay"
GFK,2,42,4,3,"carrier_delay, weather_delay, nas_delay"
ALB,12,339,63,52,"carrier_delay, late_aircraft_delay, nas_delay"
AGS,4,164,33,16,"late_aircraft_delay, carrier_delay, nas_delay"
GNV,12,93,13,10,"late_aircraft_delay, carrier_delay, nas_delay"
HLN,3,62,1,0,"carrier_delay, nas_delay, security_delay"
BQK,9,29,2,0,"carrier_delay, nas_delay, weather_delay"
TOL,3,18,3,6,"late_aircraft_delay, nas_delay, carrier_delay"
CIU,11,26,0,0,"carrier_delay, weather_delay, nas_delay"
USA,9,17,2,1,"late_aircraft_delay, carrier_delay, weather_delay"
PSG,3,34,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
TXK,4,23,5,3,"late_aircraft_delay, nas_delay, carrier_delay"
DTW,5,4475,689,430,"carrier_delay, late_aircraft_delay, nas_delay"
MRY,6,176,22,19,"late_aircraft_delay, carrier_delay, nas_delay"
SFO,1,3591,683,350,"late_aircraft_delay, carrier_delay, nas_delay"
SLC,4,3856,445,228,"carrier_delay, late_aircraft_delay, nas_delay"
LGA,5,4909,762,647,"late_aircraft_delay, nas_delay, carrier_delay"
AUS,1,2362,580,254,"late_aircraft_delay, carrier_delay, nas_delay"
ALB,11,378,30,13,"late_aircraft_delay, carrier_delay, nas_delay"
SAN,9,3281,501,203,"late_aircraft_delay, nas_delay, carrier_delay"
SAT,8,1496,197,110,"late_aircraft_delay, carrier_delay, nas_delay"
MYR,1,309,38,26,"late_aircraft_delay, carrier_delay, nas_delay"
MYR,5,626,111,62,"late_aircraft_delay, nas_delay, carrier_delay"
SHV,5,121,26,24,"late_aircraft_delay, weather_delay, carrier_delay"
GEG,11,604,72,22,"carrier_delay, late_aircraft_delay, nas_delay"
EUG,4,251,27,12,"carrier_delay, late_aircraft_delay, weather_delay"
SDF,11,826,78,29,"carrier_delay, late_aircraft_delay, nas_delay"
SAT,2,1345,142,45,"late_aircraft_delay, carrier_delay, nas_delay"
TUL,4,573,64,34,"late_aircraft_delay, weather_delay, carrier_delay"
HOB,8,19,8,2,"carrier_delay, nas_delay, weather_delay"
KTN,10,79,5,6,"late_aircraft_delay, carrier_delay, nas_delay"
MLB,9,96,7,4,"nas_delay, carrier_delay, late_aircraft_delay"
BET,2,15,10,3,"security_delay, weather_delay, late_aircraft_delay"
ROA,9,90,6,7,"late_aircraft_delay, carrier_delay, nas_delay"
CMI,7,50,10,1,"late_aircraft_delay, carrier_delay, nas_delay"
FAI,5,105,19,6,"late_aircraft_delay, carrier_delay, nas_delay"
MEI,5,22,1,7,"late_aircraft_delay, nas_delay, weather_delay"
GUM,6,22,3,1,"carrier_delay, nas_delay, weather_delay"
GCK,2,29,2,0,"carrier_delay, late_aircraft_delay, weather_delay"
SMX,6,3,2,0,"late_aircraft_delay, carrier_delay, weather_delay"
ANC,1,358,82,59,"carrier_delay, late_aircraft_delay, nas_delay"
DTW,7,4039,817,678,"carrier_delay, late_aircraft_delay, nas_delay"
JFK,2,2992,456,264,"carrier_delay, late_aircraft_delay, nas_delay"
SLC,10,4234,347,135,"carrier_delay, late_aircraft_delay, nas_delay"
ISP,11,129,18,2,"carrier_delay, late_aircraft_delay, nas_delay"
MFR,2,137,9,10,"nas_delay, carrier_delay, weather_delay"
LNK,7,87,14,14,"late_aircraft_delay, carrier_delay, weather_delay"
KTN,4,76,6,3,"late_aircraft_delay, carrier_delay, nas_delay"
HDN,9,38,4,3,"carrier_delay, late_aircraft_delay, nas_delay"
CMX,12,17,2,6,"weather_delay, nas_delay, late_aircraft_delay"
BIH,3,16,6,3,"nas_delay, weather_delay, late_aircraft_delay"
MLU,9,77,11,3,"late_aircraft_delay, carrier_delay, nas_delay"
ADQ,10,23,4,2,"late_aircraft_delay, carrier_delay, security_delay"
MTJ,9,71,5,2,"late_aircraft_delay, nas_delay, carrier_delay"
PAE,3,51,3,2,"late_aircraft_delay, nas_delay, carrier_delay"
HYA,6,23,4,5,"nas_delay, late_aircraft_delay, carrier_delay"
MHK,6,33,4,1,"weather_delay, nas_delay, late_aircraft_delay"
BGM,9,14,0,0,"carrier_delay, weather_delay, nas_delay"
CIU,8,29,2,1,"weather_delay, carrier_delay, nas_delay"
ROC,1,342,60,45,"late_aircraft_delay, carrier_delay, nas_delay"
CHS,12,795,122,71,"late_aircraft_delay, carrier_delay, nas_delay"
OME,10,12,1,0,"nas_delay, carrier_delay, weather_delay"
LBB,9,247,26,7,"carrier_delay, late_aircraft_delay, nas_delay"
SJU,7,1141,317,214,"late_aircraft_delay, carrier_delay, nas_delay"
PIT,11,1470,129,61,"nas_delay, carrier_delay, late_aircraft_delay"
BDL,6,665,136,76,"late_aircraft_delay, carrier_delay, nas_delay"
GRB,3,148,12,11,"carrier_delay, late_aircraft_delay, nas_delay"
ICT,11,416,55,30,"carrier_delay, late_aircraft_delay, nas_delay"
ECP,9,284,33,19,"late_aircraft_delay, carrier_delay, weather_delay"
SBN,11,234,28,22,"carrier_delay, late_aircraft_delay, nas_delay"
ILM,10,336,20,8,"late_aircraft_delay, carrier_delay, nas_delay"
CRP,6,125,27,15,"late_aircraft_delay, nas_delay, carrier_delay"
MRY,8,193,10,9,"late_aircraft_delay, carrier_delay, nas_delay"
FAI,6,145,21,9,"carrier_delay, late_aircraft_delay, nas_delay"
PSG,2,15,2,1,"late_aircraft_delay, carrier_delay, weather_delay"
DIK,2,9,1,1,"carrier_delay, weather_delay, nas_delay"
TXK,5,20,3,3,"carrier_delay, nas_delay, weather_delay"
GGG,9,27,1,0,"late_aircraft_delay, nas_delay, carrier_delay"
BLV,9,26,2,4,"late_aircraft_delay, carrier_delay, weather_delay"
IAG,2,11,3,4,"late_aircraft_delay, carrier_delay, weather_delay"
JST,2,11,4,0,"late_aircraft_delay, carrier_delay, weather_delay"
PDX,9,2280,218,105,"carrier_delay, late_aircraft_delay, nas_delay"
LAX,3,6111,1052,550,"late_aircraft_delay, carrier_delay, nas_delay"
MCO,7,4088,1304,951,"late_aircraft_delay, carrier_delay, nas_delay"
DTW,9,4790,484,215,"carrier_delay, nas_delay, late_aircraft_delay"
SDF,3,795,115,56,"late_aircraft_delay, nas_delay, carrier_delay"
DEN,4,9470,1938,739,"late_aircraft_delay, carrier_delay, nas_delay"
STL,1,1704,416,172,"late_aircraft_delay, carrier_delay, nas_delay"
BQK,7,21,1,4,"weather_delay, carrier_delay, nas_delay"
PIE,8,250,41,31,"weather_delay, carrier_delay, late_aircraft_delay"
SDF,5,850,160,95,"late_aircraft_delay, carrier_delay, nas_delay"
OGG,3,965,112,28,"late_aircraft_delay, carrier_delay, nas_delay"
LNK,12,62,11,7,"late_aircraft_delay, carrier_delay, nas_delay"
BJI,2,20,1,2,"carrier_delay, weather_delay, nas_delay"
SLN,1,21,4,4,"late_aircraft_delay, nas_delay, carrier_delay"
BFF,5,23,1,1,"nas_delay, carrier_delay, weather_delay"
FCA,3,108,8,2,"carrier_delay, nas_delay, late_aircraft_delay"
MOB,2,101,10,6,"carrier_delay, late_aircraft_delay, weather_delay"
ISP,5,123,28,21,"late_aircraft_delay, carrier_delay, nas_delay"
JAC,5,126,9,14,"late_aircraft_delay, weather_delay, nas_delay"
BTV,2,149,15,13,"carrier_delay, late_aircraft_delay, weather_delay"
PVU,9,57,4,8,"carrier_delay, late_aircraft_delay, nas_delay"
BMI,3,66,4,7,"late_aircraft_delay, weather_delay, carrier_delay"
PIH,5,32,1,2,"weather_delay, carrier_delay, nas_delay"
SIT,2,39,5,2,"late_aircraft_delay, carrier_delay, weather_delay"
PAE,1,34,7,1,"nas_delay, late_aircraft_delay, weather_delay"
USA,4,20,10,3,"carrier_delay, late_aircraft_delay, nas_delay"
VCT,10,18,1,4,"late_aircraft_delay, carrier_delay, weather_delay"
TOL,2,10,4,2,"carrier_delay, late_aircraft_delay, nas_delay"
HGR,10,12,3,2,"late_aircraft_delay, carrier_delay, nas_delay"
SWF,3,6,2,1,"nas_delay, late_aircraft_delay, carrier_delay"
KTN,12,65,9,7,"late_aircraft_delay, weather_delay, carrier_delay"
XNA,6,444,79,50,"late_aircraft_delay, carrier_delay, nas_delay"
DTW,1,3241,627,570,"carrier_delay, weather_delay, nas_delay"
MKE,10,1058,101,49,"carrier_delay, late_aircraft_delay, nas_delay"
GRR,9,601,59,20,"late_aircraft_delay, carrier_delay, weather_delay"
BGR,2,55,9,8,"late_aircraft_delay, nas_delay, carrier_delay"
SJC,6,1716,308,119,"late_aircraft_delay, carrier_delay, nas_delay"
TYS,4,501,57,26,"late_aircraft_delay, nas_delay, carrier_delay"
TPA,3,2841,587,451,"late_aircraft_delay, carrier_delay, nas_delay"
GEG,3,597,64,25,"late_aircraft_delay, carrier_delay, nas_delay"
OGG,12,954,104,23,"late_aircraft_delay, carrier_delay, nas_delay"
MFE,4,121,18,20,"carrier_delay, weather_delay, late_aircraft_delay"
LGB,5,601,121,35,"late_aircraft_delay, carrier_delay, nas_delay"
HSV,11,279,37,20,"carrier_delay, weather_delay, late_aircraft_delay"
HPN,10,392,31,25,"carrier_delay, late_aircraft_delay, nas_delay"
MAF,11,354,27,20,"carrier_delay, late_aircraft_delay, weather_delay"
FAI,3,129,13,9,"late_aircraft_delay, nas_delay, carrier_delay"
BMI,10,57,1,2,"carrier_delay, nas_delay, weather_delay"
ELM,4,37,1,5,"late_aircraft_delay, carrier_delay, weather_delay"
COD,9,27,11,7,"carrier_delay, late_aircraft_delay, weather_delay"
LWS,1,36,6,4,"carrier_delay, security_delay, weather_delay"
DDC,8,19,7,3,"carrier_delay, late_aircraft_delay, nas_delay"
RDD,10,59,7,3,"nas_delay, late_aircraft_delay, carrier_delay"
YAK,7,26,4,1,"late_aircraft_delay, nas_delay, carrier_delay"
FAY,8,54,4,4,"carrier_delay, nas_delay, weather_delay"
ABR,8,23,2,4,"carrier_delay, weather_delay, nas_delay"
PPG,11,4,2,0,"carrier_delay, weather_delay, nas_delay"
AUS,8,2822,470,230,"late_aircraft_delay, carrier_delay, nas_delay"
OMA,6,770,158,97,"carrier_delay, late_aircraft_delay, nas_delay"
GSP,4,553,61,30,"late_aircraft_delay, nas_delay, carrier_delay"
SUN,7,77,6,3,"carrier_delay, nas_delay, weather_delay"
HHH,6,94,16,5,"late_aircraft_delay, carrier_delay, nas_delay"
SRQ,10,398,30,22,"late_aircraft_delay, carrier_delay, nas_delay"
ATW,2,158,14,20,"carrier_delay, weather_delay, late_aircraft_delay"
CMI,5,39,10,11,"late_aircraft_delay, carrier_delay, weather_delay"
DVL,7,23,5,3,"carrier_delay, late_aircraft_delay, nas_delay"
BLI,1,79,11,4,"weather_delay, late_aircraft_delay, carrier_delay"
ITH,9,29,0,1,"weather_delay, carrier_delay, nas_delay"
HYS,5,19,4,6,"carrier_delay, late_aircraft_delay, weather_delay"
OAJ,1,30,1,4,"late_aircraft_delay, carrier_delay, weather_delay"
SWO,5,23,2,4,"carrier_delay, weather_delay, nas_delay"
BLV,10,29,0,2,"weather_delay, late_aircraft_delay, nas_delay"
EVV,11,65,3,8,"carrier_delay, late_aircraft_delay, nas_delay"
LBL,12,28,0,0,"carrier_delay, weather_delay, nas_delay"
SWO,2,21,1,1,"carrier_delay, weather_delay, nas_delay"
JLN,2,19,0,1,"carrier_delay, weather_delay, nas_delay"
CDV,9,21,6,1,"late_aircraft_delay, security_delay, carrier_delay"
SJC,8,1974,223,80,"late_aircraft_delay, carrier_delay, nas_delay"
RAP,12,183,18,19,"carrier_delay, late_aircraft_delay, nas_delay"
ROA,2,93,7,3,"carrier_delay, nas_delay, late_aircraft_delay"
TYS,10,665,85,21,"late_aircraft_delay, carrier_delay, nas_delay"
TYR,7,32,13,1,"late_aircraft_delay, nas_delay, carrier_delay"
GRR,7,555,109,78,"late_aircraft_delay, carrier_delay, nas_delay"
SHV,8,162,17,15,"late_aircraft_delay, carrier_delay, weather_delay"
SBP,6,191,23,14,"carrier_delay, late_aircraft_delay, nas_delay"
DAY,7,214,25,37,"late_aircraft_delay, carrier_delay, nas_delay"
SBA,12,252,28,18,"late_aircraft_delay, weather_delay, carrier_delay"
LNK,5,47,12,12,"late_aircraft_delay, carrier_delay, nas_delay"
GRI,10,30,4,1,"carrier_delay, late_aircraft_delay, nas_delay"
DAY,12,215,28,23,"late_aircraft_delay, carrier_delay, nas_delay"
PIA,5,108,19,14,"late_aircraft_delay, carrier_delay, nas_delay"
RIW,2,16,2,0,"carrier_delay, weather_delay, nas_delay"
ITH,3,10,1,5,"carrier_delay, late_aircraft_delay, nas_delay"
MGM,4,86,10,5,"late_aircraft_delay, nas_delay, weather_delay"
AZO,11,23,4,4,"carrier_delay, weather_delay, nas_delay"
BFF,3,25,0,1,"weather_delay, nas_delay, late_aircraft_delay"
STC,10,2,1,0,"carrier_delay, weather_delay, nas_delay"
JLN,12,23,2,3,"weather_delay, late_aircraft_delay, carrier_delay"
EGE,3,230,41,39,"late_aircraft_delay, nas_delay, carrier_delay"
PSP,7,251,26,19,"carrier_delay, nas_delay, late_aircraft_delay"
TVC,8,222,48,37,"late_aircraft_delay, carrier_delay, nas_delay"
PGD,8,122,29,29,"carrier_delay, late_aircraft_delay, weather_delay"
PGD,3,288,64,35,"late_aircraft_delay, carrier_delay, nas_delay"
AVP,1,38,3,9,"late_aircraft_delay, carrier_delay, nas_delay"
MOB,3,79,13,5,"late_aircraft_delay, carrier_delay, nas_delay"
HRL,10,191,16,6,"late_aircraft_delay, nas_delay, weather_delay"
LWS,9,40,2,0,"carrier_delay, nas_delay, weather_delay"
LBL,5,18,1,5,"late_aircraft_delay, nas_delay, carrier_delay"
SJT,10,42,4,1,"nas_delay, carrier_delay, late_aircraft_delay"
EGE,10,45,6,2,"carrier_delay, late_aircraft_delay, nas_delay"
PSM,1,7,2,2,"late_aircraft_delay, carrier_delay, nas_delay"
EKO,12,10,0,0,"carrier_delay, weather_delay, nas_delay"
PHL,1,2366,448,337,"late_aircraft_delay, nas_delay, carrier_delay"
FSD,3,220,18,11,"late_aircraft_delay, nas_delay, carrier_delay"
TYS,8,627,72,49,"carrier_delay, late_aircraft_delay, nas_delay"
DEN,12,10216,1768,664,"late_aircraft_delay, carrier_delay, nas_delay"
CHA,10,277,25,9,"carrier_delay, late_aircraft_delay, nas_delay"
CMH,9,1516,134,65,"late_aircraft_delay, carrier_delay, nas_delay"
BHM,3,567,65,38,"late_aircraft_delay, carrier_delay, nas_delay"
CVG,11,1354,122,71,"nas_delay, carrier_delay, late_aircraft_delay"
EYW,3,277,75,61,"late_aircraft_delay, carrier_delay, weather_delay"
LIH,5,552,77,20,"late_aircraft_delay, carrier_delay, nas_delay"
SFB,5,306,57,27,"late_aircraft_delay, nas_delay, carrier_delay"
XWA,8,74,4,8,"carrier_delay, weather_delay, nas_delay"
MLI,1,96,19,21,"weather_delay, late_aircraft_delay, carrier_delay"
AZA,10,210,19,7,"late_aircraft_delay, carrier_delay, weather_delay"
OKC,2,719,51,34,"carrier_delay, nas_delay, late_aircraft_delay"
FCA,11,88,6,5,"carrier_delay, late_aircraft_delay, nas_delay"
ITH,5,43,4,4,"late_aircraft_delay, carrier_delay, nas_delay"
GFK,7,41,7,7,"carrier_delay, nas_delay, weather_delay"
PLN,1,11,3,3,"weather_delay, carrier_delay, nas_delay"
BJI,11,26,1,2,"carrier_delay, nas_delay, weather_delay"
PQI,10,14,0,0,"nas_delay, carrier_delay, weather_delay"
BLV,1,19,4,1,"nas_delay, late_aircraft_delay, carrier_delay"
PBG,11,12,1,1,"weather_delay, nas_delay, late_aircraft_delay"
LAS,1,5562,1203,446,"late_aircraft_delay, carrier_delay, nas_delay"
SRQ,7,391,89,63,"late_aircraft_delay, carrier_delay, nas_delay"
PBI,11,1030,129,57,"late_aircraft_delay, nas_delay, carrier_delay"
RSW,10,905,75,37,"late_aircraft_delay, carrier_delay, nas_delay"
BOI,11,812,77,31,"carrier_delay, late_aircraft_delay, nas_delay"
AVP,9,52,2,6,"carrier_delay, late_aircraft_delay, nas_delay"
VPS,6,437,72,52,"late_aircraft_delay, carrier_delay, weather_delay"
ECP,7,347,108,56,"late_aircraft_delay, carrier_delay, nas_delay"
SGF,11,324,38,20,"weather_delay, carrier_delay, late_aircraft_delay"
ABI,7,67,12,4,"late_aircraft_delay, carrier_delay, nas_delay"
ROW,2,24,0,3,"weather_delay, nas_delay, carrier_delay"
LAN,11,36,5,2,"carrier_delay, nas_delay, weather_delay"
APN,10,21,0,2,"carrier_delay, weather_delay, nas_delay"
BFF,8,19,2,4,"carrier_delay, late_aircraft_delay, nas_delay"
LFT,9,93,14,8,"carrier_delay, late_aircraft_delay, nas_delay"
SAF,3,45,6,4,"weather_delay, late_aircraft_delay, carrier_delay"
STX,8,15,11,5,"late_aircraft_delay, carrier_delay, nas_delay"
ABR,9,29,0,3,"carrier_delay, weather_delay, nas_delay"
RHI,5,27,0,2,"carrier_delay, weather_delay, nas_delay"
AEX,9,71,6,7,"carrier_delay, late_aircraft_delay, nas_delay"
VEL,1,22,2,2,"late_aircraft_delay, nas_delay, carrier_delay"
ORF,11,743,77,40,"carrier_delay, late_aircraft_delay, nas_delay"
CLE,12,1233,204,108,"late_aircraft_delay, carrier_delay, nas_delay"
OKC,7,768,139,101,"carrier_delay, late_aircraft_delay, nas_delay"
SJT,12,32,5,3,"weather_delay, carrier_delay, nas_delay"
GPT,2,114,7,4,"weather_delay, carrier_delay, nas_delay"
MSY,6,1544,361,167,"late_aircraft_delay, carrier_delay, nas_delay"
CRP,12,125,11,13,"weather_delay, nas_delay, carrier_delay"
BIS,2,79,11,11,"late_aircraft_delay, carrier_delay, weather_delay"
RAP,5,138,13,18,"late_aircraft_delay, carrier_delay, weather_delay"
PAE,9,23,0,2,"late_aircraft_delay, carrier_delay, weather_delay"
RAP,6,187,41,22,"late_aircraft_delay, carrier_delay, weather_delay"
GUM,4,21,1,0,"carrier_delay, weather_delay, nas_delay"
ASE,10,203,16,15,"carrier_delay, late_aircraft_delay, nas_delay"
INL,3,26,4,0,"carrier_delay, weather_delay, nas_delay"
SHR,8,24,1,2,"carrier_delay, late_aircraft_delay, nas_delay"
RST,8,48,6,1,"nas_delay, late_aircraft_delay, carrier_delay"
RIW,11,22,1,2,"late_aircraft_delay, nas_delay, carrier_delay"
BET,1,18,6,4,"late_aircraft_delay, security_delay, nas_delay"
SCK,10,15,7,1,"late_aircraft_delay, carrier_delay, nas_delay"
GUC,9,15,0,0,"carrier_delay, weather_delay, nas_delay"
DAL,8,2265,484,156,"late_aircraft_delay, carrier_delay, nas_delay"
LIH,8,581,52,11,"carrier_delay, late_aircraft_delay, nas_delay"
MCI,1,1278,269,147,"late_aircraft_delay, carrier_delay, nas_delay"
MEI,8,14,5,0,"carrier_delay, late_aircraft_delay, nas_delay"
SJU,3,1082,261,155,"late_aircraft_delay, carrier_delay, nas_delay"
BDL,3,608,97,64,"late_aircraft_delay, nas_delay, carrier_delay"
