aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
BUF,12,114,19,12,"late_aircraft_delay, nas_delay, weather_delay"
MQT,1,1,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
LAW,5,5,1,0,"weather_delay, nas_delay, carrier_delay"
FAY,6,17,1,1,"carrier_delay, nas_delay, weather_delay"
SCK,1,1,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
CKB,4,0,0,1,"carrier_delay, weather_delay, nas_delay"
DHN,5,2,0,0,"carrier_delay, weather_delay, nas_delay"
ITH,12,0,0,2,"late_aircraft_delay, carrier_delay, weather_delay"
STX,12,5,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
ELM,1,2,2,2,"weather_delay, carrier_delay, nas_delay"
RDD,6,12,0,0,"carrier_delay, weather_delay, nas_delay"
ACT,3,10,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
ORD,11,1820,212,101,"late_aircraft_delay, carrier_delay, nas_delay"
FAT,5,77,18,8,"carrier_delay, late_aircraft_delay, nas_delay"
SMF,10,412,61,17,"carrier_delay, late_aircraft_delay, nas_delay"
STL,11,449,51,17,"late_aircraft_delay, carrier_delay, weather_delay"
RNO,10,191,21,5,"late_aircraft_delay, nas_delay, carrier_delay"
HDN,1,26,8,7,"late_aircraft_delay, nas_delay, carrier_delay"
MFE,10,41,4,2,"carrier_delay, late_aircraft_delay, nas_delay"
BDL,2,112,14,11,"carrier_delay, late_aircraft_delay, nas_delay"
AGS,11,37,3,2,"weather_delay, nas_delay, carrier_delay"
COS,4,86,11,9,"carrier_delay, nas_delay, late_aircraft_delay"
ACY,4,28,4,1,"nas_delay, carrier_delay, late_aircraft_delay"
DHN,8,4,0,1,"carrier_delay, weather_delay, nas_delay"
MHK,2,6,0,0,"carrier_delay, weather_delay, nas_delay"
TTN,2,18,4,3,"late_aircraft_delay, carrier_delay, nas_delay"
PSM,6,2,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
VLD,12,5,2,2,"late_aircraft_delay, carrier_delay, nas_delay"
MEI,7,1,0,2,"late_aircraft_delay, weather_delay, carrier_delay"
SCC,7,4,0,0,"carrier_delay, weather_delay, nas_delay"
MSO,4,8,3,2,"late_aircraft_delay, carrier_delay, nas_delay"
GTF,2,14,0,2,"carrier_delay, nas_delay, weather_delay"
AEX,2,9,2,0,"late_aircraft_delay, weather_delay, nas_delay"
LNK,2,2,1,0,"carrier_delay, weather_delay, nas_delay"
ESC,4,5,0,1,"carrier_delay, weather_delay, nas_delay"
OTZ,1,2,0,0,"carrier_delay, weather_delay, nas_delay"
CMI,12,6,0,0,"nas_delay, carrier_delay, weather_delay"
BFF,4,2,0,0,"carrier_delay, weather_delay, nas_delay"
MAF,3,57,7,2,"nas_delay, late_aircraft_delay, weather_delay"
SFO,3,723,204,99,"late_aircraft_delay, carrier_delay, nas_delay"
EGE,12,29,2,8,"late_aircraft_delay, nas_delay, carrier_delay"
KOA,9,127,4,3,"late_aircraft_delay, nas_delay, carrier_delay"
GEG,8,132,13,4,"late_aircraft_delay, nas_delay, carrier_delay"
SFB,4,65,11,2,"late_aircraft_delay, nas_delay, carrier_delay"
MRY,5,31,4,2,"late_aircraft_delay, nas_delay, weather_delay"
AZO,8,4,1,1,"carrier_delay, weather_delay, nas_delay"
DAY,2,43,4,2,"carrier_delay, nas_delay, late_aircraft_delay"
FSD,7,51,7,4,"carrier_delay, nas_delay, late_aircraft_delay"
ICT,2,60,5,2,"late_aircraft_delay, carrier_delay, nas_delay"
RAP,1,22,2,1,"carrier_delay, nas_delay, weather_delay"
CLL,7,7,0,2,"weather_delay, late_aircraft_delay, nas_delay"
DAB,9,16,3,3,"late_aircraft_delay, carrier_delay, weather_delay"
XWA,7,8,1,6,"carrier_delay, nas_delay, weather_delay"
ABY,12,5,0,0,"carrier_delay, weather_delay, nas_delay"
TRI,9,14,1,2,"carrier_delay, nas_delay, late_aircraft_delay"
BLI,8,16,4,0,"late_aircraft_delay, carrier_delay, nas_delay"
AEX,8,14,1,0,"weather_delay, nas_delay, carrier_delay"
PPG,7,1,2,0,"carrier_delay, weather_delay, nas_delay"
CKB,1,2,0,0,"carrier_delay, weather_delay, nas_delay"
DDC,6,4,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
EKO,6,1,0,0,"carrier_delay, weather_delay, nas_delay"
SCC,2,7,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
BPT,5,8,0,1,"nas_delay, carrier_delay, weather_delay"
RSW,8,123,20,23,"late_aircraft_delay, carrier_delay, nas_delay"
ABQ,1,144,15,9,"late_aircraft_delay, carrier_delay, nas_delay"
CAK,3,24,4,1,"carrier_delay, nas_delay, late_aircraft_delay"
FSD,9,45,4,1,"late_aircraft_delay, carrier_delay, weather_delay"
MHK,3,7,0,0,"nas_delay, carrier_delay, weather_delay"
AMA,12,36,6,5,"late_aircraft_delay, carrier_delay, nas_delay"
LAN,5,8,2,2,"carrier_delay, late_aircraft_delay, nas_delay"
ABE,10,31,2,1,"late_aircraft_delay, carrier_delay, nas_delay"
YAK,8,1,1,0,"carrier_delay, weather_delay, nas_delay"
SWF,5,2,1,0,"late_aircraft_delay, nas_delay, carrier_delay"
BRW,11,2,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
LSE,7,1,0,0,"carrier_delay, weather_delay, nas_delay"
LCK,2,4,0,0,"carrier_delay, weather_delay, nas_delay"
INL,6,4,0,1,"carrier_delay, nas_delay, weather_delay"
DTW,6,902,142,93,"carrier_delay, late_aircraft_delay, nas_delay"
SEA,9,1147,244,69,"carrier_delay, late_aircraft_delay, nas_delay"
BZN,5,53,7,3,"late_aircraft_delay, nas_delay, carrier_delay"
DCA,12,793,167,107,"late_aircraft_delay, carrier_delay, nas_delay"
MSY,11,366,34,10,"carrier_delay, late_aircraft_delay, nas_delay"
PSP,12,123,11,10,"carrier_delay, late_aircraft_delay, nas_delay"
ELP,5,102,28,14,"late_aircraft_delay, carrier_delay, nas_delay"
CVG,2,251,16,9,"carrier_delay, nas_delay, late_aircraft_delay"
ATW,3,47,11,2,"late_aircraft_delay, nas_delay, weather_delay"
CLE,11,262,30,12,"carrier_delay, late_aircraft_delay, nas_delay"
SBA,1,47,6,4,"late_aircraft_delay, carrier_delay, nas_delay"
FOD,9,6,0,0,"carrier_delay, weather_delay, nas_delay"
PNS,6,101,20,15,"late_aircraft_delay, carrier_delay, nas_delay"
ATW,10,47,3,5,"carrier_delay, late_aircraft_delay, nas_delay"
GNV,5,23,1,4,"carrier_delay, late_aircraft_delay, nas_delay"
AZA,7,37,9,2,"late_aircraft_delay, carrier_delay, nas_delay"
AMA,9,38,2,3,"late_aircraft_delay, nas_delay, carrier_delay"
MQT,12,2,0,1,"carrier_delay, weather_delay, nas_delay"
YUM,11,26,1,2,"late_aircraft_delay, carrier_delay, weather_delay"
LCK,9,3,2,0,"late_aircraft_delay, nas_delay, carrier_delay"
MTJ,11,8,1,2,"late_aircraft_delay, nas_delay, carrier_delay"
SLN,3,7,0,1,"carrier_delay, nas_delay, weather_delay"
ACK,5,7,2,0,"late_aircraft_delay, nas_delay, carrier_delay"
MEI,4,3,0,1,"carrier_delay, nas_delay, weather_delay"
ATW,1,25,6,4,"weather_delay, carrier_delay, nas_delay"
ABI,10,17,1,0,"carrier_delay, weather_delay, nas_delay"
MEM,6,151,27,15,"carrier_delay, weather_delay, late_aircraft_delay"
PSC,12,49,4,4,"carrier_delay, weather_delay, nas_delay"
PDX,12,425,58,26,"carrier_delay, late_aircraft_delay, nas_delay"
PIT,4,313,33,18,"nas_delay, late_aircraft_delay, carrier_delay"
GEG,5,103,21,8,"late_aircraft_delay, carrier_delay, nas_delay"
SBP,1,39,3,3,"late_aircraft_delay, nas_delay, carrier_delay"
GJT,10,26,3,1,"carrier_delay, weather_delay, nas_delay"
MCI,2,268,32,14,"carrier_delay, nas_delay, late_aircraft_delay"
MOT,3,11,2,2,"weather_delay, nas_delay, carrier_delay"
LCK,6,8,4,2,"late_aircraft_delay, carrier_delay, nas_delay"
GTR,9,6,1,0,"nas_delay, carrier_delay, weather_delay"
MAF,6,62,10,6,"weather_delay, late_aircraft_delay, carrier_delay"
RST,1,8,0,3,"late_aircraft_delay, weather_delay, carrier_delay"
IDA,7,23,3,3,"carrier_delay, nas_delay, late_aircraft_delay"
COD,8,4,1,2,"late_aircraft_delay, nas_delay, carrier_delay"
FOD,4,4,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
CLL,1,6,1,2,"carrier_delay, weather_delay, late_aircraft_delay"
LAN,8,13,3,1,"weather_delay, nas_delay, carrier_delay"
BLV,5,9,3,1,"late_aircraft_delay, nas_delay, carrier_delay"
SPN,7,1,1,0,"carrier_delay, nas_delay, weather_delay"
MCW,2,2,0,0,"carrier_delay, weather_delay, nas_delay"
MQT,11,0,0,1,"carrier_delay, weather_delay, nas_delay"
SCC,11,4,1,0,"carrier_delay, weather_delay, nas_delay"
OTZ,2,3,0,0,"carrier_delay, weather_delay, nas_delay"
HNL,7,465,77,20,"carrier_delay, late_aircraft_delay, nas_delay"
MIA,5,592,194,107,"carrier_delay, late_aircraft_delay, nas_delay"
HOU,11,393,40,11,"late_aircraft_delay, carrier_delay, nas_delay"
JAX,4,201,22,15,"late_aircraft_delay, nas_delay, carrier_delay"
DAL,12,440,115,57,"late_aircraft_delay, carrier_delay, nas_delay"
IDA,11,30,2,1,"carrier_delay, nas_delay, late_aircraft_delay"
OAK,7,279,57,33,"carrier_delay, late_aircraft_delay, nas_delay"
SBP,11,42,6,1,"carrier_delay, late_aircraft_delay, nas_delay"
PNS,10,107,10,2,"late_aircraft_delay, carrier_delay, nas_delay"
ILM,7,64,11,12,"late_aircraft_delay, nas_delay, weather_delay"
EGE,2,51,12,6,"late_aircraft_delay, carrier_delay, weather_delay"
JMS,4,5,0,0,"carrier_delay, weather_delay, nas_delay"
ANC,10,123,9,5,"weather_delay, late_aircraft_delay, carrier_delay"
CHS,10,192,13,3,"nas_delay, late_aircraft_delay, carrier_delay"
HYA,7,6,1,1,"carrier_delay, late_aircraft_delay, nas_delay"
MSO,11,20,2,1,"carrier_delay, late_aircraft_delay, weather_delay"
RHI,10,3,0,0,"carrier_delay, weather_delay, nas_delay"
LCK,1,2,0,1,"weather_delay, late_aircraft_delay, nas_delay"
MCO,10,917,120,32,"carrier_delay, late_aircraft_delay, nas_delay"
CLE,3,272,28,27,"late_aircraft_delay, nas_delay, carrier_delay"
JAX,7,168,48,34,"carrier_delay, late_aircraft_delay, nas_delay"
SMF,11,392,41,16,"carrier_delay, late_aircraft_delay, nas_delay"
RDM,3,44,6,4,"nas_delay, weather_delay, carrier_delay"
BUR,11,240,25,18,"late_aircraft_delay, carrier_delay, nas_delay"
MSP,1,674,116,58,"carrier_delay, weather_delay, late_aircraft_delay"
PWM,9,110,10,6,"carrier_delay, late_aircraft_delay, nas_delay"
SFB,6,66,17,12,"late_aircraft_delay, carrier_delay, weather_delay"
BUF,2,109,11,6,"carrier_delay, nas_delay, late_aircraft_delay"
GSO,8,90,7,11,"late_aircraft_delay, weather_delay, carrier_delay"
ELP,7,111,33,10,"late_aircraft_delay, carrier_delay, nas_delay"
STX,7,6,4,0,"late_aircraft_delay, carrier_delay, nas_delay"
AMA,7,43,3,4,"late_aircraft_delay, carrier_delay, nas_delay"
SWO,10,4,1,1,"carrier_delay, nas_delay, weather_delay"
FAY,4,7,2,0,"late_aircraft_delay, carrier_delay, nas_delay"
LWS,10,9,2,0,"carrier_delay, weather_delay, nas_delay"
CRP,2,24,0,0,"carrier_delay, weather_delay, nas_delay"
WYS,8,6,0,0,"carrier_delay, weather_delay, nas_delay"
SUX,12,6,0,0,"carrier_delay, weather_delay, nas_delay"
JMS,7,7,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
DIK,4,6,0,1,"carrier_delay, weather_delay, nas_delay"
COD,6,3,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
PSM,7,1,0,0,"nas_delay, carrier_delay, weather_delay"
SIT,1,6,1,2,"late_aircraft_delay, nas_delay, carrier_delay"
PIB,3,1,0,1,"weather_delay, nas_delay, carrier_delay"
STL,3,430,94,25,"carrier_delay, late_aircraft_delay, nas_delay"
MSP,5,889,119,64,"carrier_delay, nas_delay, late_aircraft_delay"
GRR,6,112,16,12,"late_aircraft_delay, nas_delay, carrier_delay"
TUS,9,151,6,2,"carrier_delay, late_aircraft_delay, nas_delay"
ASE,5,9,2,4,"late_aircraft_delay, weather_delay, carrier_delay"
HSV,8,69,14,5,"carrier_delay, late_aircraft_delay, nas_delay"
AMA,3,30,2,2,"nas_delay, late_aircraft_delay, carrier_delay"
GCK,3,4,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
HOB,6,2,1,5,"carrier_delay, late_aircraft_delay, nas_delay"
GRB,2,26,1,4,"carrier_delay, late_aircraft_delay, weather_delay"
BIS,4,13,3,1,"carrier_delay, weather_delay, nas_delay"
YUM,7,8,0,0,"carrier_delay, weather_delay, nas_delay"
BRD,3,3,0,0,"nas_delay, weather_delay, carrier_delay"
JNU,10,26,2,1,"carrier_delay, nas_delay, weather_delay"
FLG,5,12,0,0,"carrier_delay, weather_delay, nas_delay"
FOD,3,2,0,0,"carrier_delay, weather_delay, nas_delay"
ORD,10,2071,229,96,"carrier_delay, late_aircraft_delay, nas_delay"
ATL,10,2643,283,59,"carrier_delay, late_aircraft_delay, nas_delay"
CVG,3,273,30,25,"nas_delay, carrier_delay, late_aircraft_delay"
SAN,7,632,180,71,"late_aircraft_delay, nas_delay, carrier_delay"
OGG,5,174,27,3,"late_aircraft_delay, nas_delay, carrier_delay"
PHX,1,1209,219,96,"late_aircraft_delay, carrier_delay, nas_delay"
SNA,1,288,44,20,"late_aircraft_delay, carrier_delay, nas_delay"
LGB,2,129,20,3,"late_aircraft_delay, nas_delay, carrier_delay"
RIC,2,99,10,6,"carrier_delay, late_aircraft_delay, nas_delay"
GRB,12,23,0,6,"carrier_delay, late_aircraft_delay, weather_delay"
HPN,6,90,11,6,"late_aircraft_delay, carrier_delay, nas_delay"
ABQ,4,168,23,9,"late_aircraft_delay, carrier_delay, nas_delay"
CLE,8,286,57,21,"late_aircraft_delay, nas_delay, carrier_delay"
PNS,2,73,12,3,"late_aircraft_delay, nas_delay, carrier_delay"
FAY,1,19,0,2,"weather_delay, nas_delay, carrier_delay"
ASE,2,29,13,12,"carrier_delay, late_aircraft_delay, nas_delay"
BIS,10,27,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
ILM,8,62,12,8,"late_aircraft_delay, weather_delay, nas_delay"
DRO,7,28,1,2,"carrier_delay, nas_delay, weather_delay"
LNK,1,3,1,0,"carrier_delay, weather_delay, nas_delay"
ABY,9,7,0,0,"carrier_delay, nas_delay, weather_delay"
JST,4,8,0,0,"carrier_delay, weather_delay, nas_delay"
BRW,9,3,0,0,"carrier_delay, weather_delay, nas_delay"
DHN,1,5,0,0,"nas_delay, carrier_delay, weather_delay"
HHH,7,10,2,2,"carrier_delay, nas_delay, weather_delay"
RIW,7,3,0,0,"carrier_delay, weather_delay, nas_delay"
JFK,10,788,99,34,"carrier_delay, late_aircraft_delay, nas_delay"
PHL,2,466,54,41,"late_aircraft_delay, carrier_delay, nas_delay"
HPN,1,76,10,15,"late_aircraft_delay, weather_delay, carrier_delay"
ABQ,11,168,14,11,"late_aircraft_delay, nas_delay, carrier_delay"
GFK,2,8,1,0,"weather_delay, nas_delay, carrier_delay"
ALB,12,67,19,8,"carrier_delay, late_aircraft_delay, nas_delay"
AGS,4,40,4,1,"late_aircraft_delay, nas_delay, carrier_delay"
GNV,12,26,2,3,"late_aircraft_delay, nas_delay, carrier_delay"
HLN,3,13,0,0,"carrier_delay, weather_delay, nas_delay"
BQK,9,10,0,0,"carrier_delay, nas_delay, weather_delay"
TOL,3,3,0,3,"late_aircraft_delay, nas_delay, carrier_delay"
CIU,11,5,0,0,"carrier_delay, weather_delay, nas_delay"
USA,9,3,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
PSG,3,10,2,0,"late_aircraft_delay, nas_delay, carrier_delay"
TXK,4,6,1,0,"nas_delay, weather_delay, carrier_delay"
DTW,5,913,109,87,"carrier_delay, late_aircraft_delay, nas_delay"
MRY,6,29,6,6,"late_aircraft_delay, carrier_delay, nas_delay"
SFO,1,681,142,69,"carrier_delay, late_aircraft_delay, nas_delay"
SLC,4,776,95,52,"carrier_delay, late_aircraft_delay, nas_delay"
LGA,5,976,161,131,"late_aircraft_delay, nas_delay, carrier_delay"
AUS,1,487,116,56,"late_aircraft_delay, carrier_delay, nas_delay"
ALB,11,93,10,1,"late_aircraft_delay, nas_delay, carrier_delay"
SAN,9,661,87,43,"late_aircraft_delay, carrier_delay, nas_delay"
SAT,8,283,34,31,"late_aircraft_delay, carrier_delay, nas_delay"
MYR,1,49,5,3,"late_aircraft_delay, nas_delay, carrier_delay"
MYR,5,122,24,12,"late_aircraft_delay, nas_delay, carrier_delay"
SHV,5,27,7,4,"weather_delay, late_aircraft_delay, nas_delay"
GEG,11,115,20,2,"late_aircraft_delay, nas_delay, carrier_delay"
EUG,4,43,6,2,"nas_delay, carrier_delay, weather_delay"
SDF,11,163,12,6,"late_aircraft_delay, carrier_delay, nas_delay"
SAT,2,291,27,11,"late_aircraft_delay, nas_delay, carrier_delay"
TUL,4,105,10,4,"weather_delay, carrier_delay, late_aircraft_delay"
HOB,8,1,0,1,"carrier_delay, weather_delay, nas_delay"
KTN,10,14,1,1,"late_aircraft_delay, carrier_delay, nas_delay"
MLB,9,24,1,1,"nas_delay, late_aircraft_delay, carrier_delay"
BET,2,3,2,0,"late_aircraft_delay, security_delay, nas_delay"
ROA,9,17,1,2,"carrier_delay, late_aircraft_delay, weather_delay"
CMI,7,11,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
FAI,5,17,2,3,"late_aircraft_delay, carrier_delay, nas_delay"
MEI,5,1,0,2,"nas_delay, weather_delay, carrier_delay"
GUM,6,3,0,0,"carrier_delay, weather_delay, nas_delay"
GCK,2,7,0,0,"carrier_delay, weather_delay, nas_delay"
SMX,6,0,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
ANC,1,73,15,15,"carrier_delay, weather_delay, late_aircraft_delay"
DTW,7,807,162,133,"carrier_delay, late_aircraft_delay, nas_delay"
JFK,2,584,97,58,"carrier_delay, nas_delay, late_aircraft_delay"
SLC,10,846,73,21,"carrier_delay, late_aircraft_delay, nas_delay"
ISP,11,22,2,0,"carrier_delay, weather_delay, nas_delay"
MFR,2,29,4,1,"carrier_delay, weather_delay, late_aircraft_delay"
LNK,7,12,3,2,"carrier_delay, late_aircraft_delay, nas_delay"
KTN,4,18,1,2,"late_aircraft_delay, carrier_delay, weather_delay"
HDN,9,7,1,0,"carrier_delay, nas_delay, weather_delay"
CMX,12,6,1,1,"late_aircraft_delay, nas_delay, weather_delay"
BIH,3,4,1,1,"nas_delay, carrier_delay, weather_delay"
MLU,9,14,2,1,"late_aircraft_delay, carrier_delay, nas_delay"
ADQ,10,6,0,1,"carrier_delay, nas_delay, weather_delay"
MTJ,9,10,2,1,"late_aircraft_delay, carrier_delay, weather_delay"
PAE,3,6,0,0,"carrier_delay, weather_delay, nas_delay"
HYA,6,3,0,2,"nas_delay, late_aircraft_delay, carrier_delay"
MHK,6,6,0,0,"carrier_delay, weather_delay, nas_delay"
BGM,9,2,0,0,"carrier_delay, weather_delay, nas_delay"
CIU,8,7,0,0,"carrier_delay, weather_delay, nas_delay"
ROC,1,80,15,6,"late_aircraft_delay, nas_delay, carrier_delay"
CHS,12,161,32,14,"late_aircraft_delay, carrier_delay, nas_delay"
OME,10,1,1,0,"nas_delay, carrier_delay, weather_delay"
LBB,9,61,6,1,"nas_delay, late_aircraft_delay, carrier_delay"
SJU,7,223,62,57,"late_aircraft_delay, carrier_delay, nas_delay"
PIT,11,299,23,10,"nas_delay, carrier_delay, late_aircraft_delay"
BDL,6,143,18,19,"carrier_delay, late_aircraft_delay, nas_delay"
GRB,3,34,3,1,"carrier_delay, late_aircraft_delay, nas_delay"
ICT,11,70,14,4,"late_aircraft_delay, carrier_delay, nas_delay"
ECP,9,52,7,4,"late_aircraft_delay, carrier_delay, nas_delay"
SBN,11,48,2,5,"carrier_delay, nas_delay, late_aircraft_delay"
ILM,10,67,2,2,"carrier_delay, nas_delay, late_aircraft_delay"
CRP,6,25,9,2,"late_aircraft_delay, nas_delay, carrier_delay"
MRY,8,43,3,3,"late_aircraft_delay, carrier_delay, weather_delay"
FAI,6,24,3,2,"carrier_delay, late_aircraft_delay, nas_delay"
PSG,2,1,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
DIK,2,3,0,0,"carrier_delay, weather_delay, nas_delay"
TXK,5,4,0,0,"carrier_delay, weather_delay, nas_delay"
GGG,9,5,0,0,"carrier_delay, weather_delay, nas_delay"
BLV,9,4,0,1,"carrier_delay, weather_delay, nas_delay"
IAG,2,4,1,0,"weather_delay, nas_delay, carrier_delay"
PDX,9,452,39,18,"carrier_delay, nas_delay, late_aircraft_delay"
LAX,3,1190,210,125,"late_aircraft_delay, carrier_delay, nas_delay"
MCO,7,839,267,199,"carrier_delay, late_aircraft_delay, nas_delay"
DTW,9,944,108,46,"carrier_delay, nas_delay, late_aircraft_delay"
SDF,3,159,20,11,"late_aircraft_delay, carrier_delay, nas_delay"
DEN,4,1857,364,135,"late_aircraft_delay, carrier_delay, nas_delay"
STL,1,375,87,36,"late_aircraft_delay, nas_delay, carrier_delay"
BQK,7,5,0,2,"weather_delay, carrier_delay, nas_delay"
PIE,8,54,11,6,"carrier_delay, late_aircraft_delay, weather_delay"
SDF,5,174,34,25,"late_aircraft_delay, carrier_delay, nas_delay"
OGG,3,188,18,5,"carrier_delay, late_aircraft_delay, nas_delay"
LNK,12,12,2,1,"late_aircraft_delay, carrier_delay, weather_delay"
BJI,2,2,0,0,"carrier_delay, weather_delay, nas_delay"
SLN,1,6,2,2,"late_aircraft_delay, nas_delay, carrier_delay"
BFF,5,4,0,1,"nas_delay, carrier_delay, weather_delay"
FCA,3,20,1,1,"carrier_delay, nas_delay, late_aircraft_delay"
MOB,2,22,0,0,"carrier_delay, nas_delay, weather_delay"
ISP,5,24,9,1,"late_aircraft_delay, weather_delay, carrier_delay"
JAC,5,32,2,4,"weather_delay, carrier_delay, late_aircraft_delay"
BTV,2,33,3,1,"weather_delay, carrier_delay, nas_delay"
PVU,9,11,1,1,"carrier_delay, weather_delay, nas_delay"
BMI,3,10,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
PIH,5,5,1,1,"carrier_delay, weather_delay, nas_delay"
SIT,2,11,1,0,"weather_delay, nas_delay, carrier_delay"
PAE,1,6,3,0,"nas_delay, weather_delay, carrier_delay"
USA,4,5,2,0,"late_aircraft_delay, nas_delay, carrier_delay"
VCT,10,1,1,0,"weather_delay, carrier_delay, nas_delay"
TOL,2,2,2,1,"carrier_delay, weather_delay, nas_delay"
HGR,10,3,2,0,"carrier_delay, late_aircraft_delay, weather_delay"
KTN,12,14,3,1,"late_aircraft_delay, nas_delay, carrier_delay"
XNA,6,82,11,10,"late_aircraft_delay, carrier_delay, nas_delay"
DTW,1,657,124,109,"carrier_delay, weather_delay, nas_delay"
MKE,10,184,26,18,"carrier_delay, late_aircraft_delay, nas_delay"
GRR,9,129,19,5,"late_aircraft_delay, carrier_delay, nas_delay"
BGR,2,15,3,2,"late_aircraft_delay, nas_delay, carrier_delay"
SJC,6,336,58,14,"late_aircraft_delay, carrier_delay, nas_delay"
TYS,4,94,12,4,"late_aircraft_delay, carrier_delay, nas_delay"
TPA,3,576,116,87,"late_aircraft_delay, carrier_delay, nas_delay"
GEG,3,124,10,5,"late_aircraft_delay, carrier_delay, nas_delay"
OGG,12,196,21,3,"late_aircraft_delay, carrier_delay, nas_delay"
MFE,4,32,5,2,"carrier_delay, nas_delay, late_aircraft_delay"
LGB,5,126,22,8,"carrier_delay, late_aircraft_delay, nas_delay"
HSV,11,54,7,3,"late_aircraft_delay, carrier_delay, nas_delay"
HPN,10,77,8,5,"carrier_delay, late_aircraft_delay, nas_delay"
MAF,11,71,4,4,"late_aircraft_delay, weather_delay, carrier_delay"
FAI,3,26,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
BMI,10,11,0,0,"carrier_delay, weather_delay, nas_delay"
ELM,4,9,0,2,"late_aircraft_delay, carrier_delay, nas_delay"
COD,9,9,2,0,"carrier_delay, nas_delay, weather_delay"
LWS,1,10,2,1,"carrier_delay, late_aircraft_delay, nas_delay"
DDC,8,3,1,2,"late_aircraft_delay, carrier_delay, weather_delay"
RDD,10,13,2,0,"carrier_delay, weather_delay, nas_delay"
YAK,7,5,1,0,"carrier_delay, weather_delay, nas_delay"
FAY,8,10,1,1,"carrier_delay, nas_delay, weather_delay"
ABR,8,2,0,1,"weather_delay, nas_delay, carrier_delay"
PPG,11,2,0,0,"carrier_delay, weather_delay, nas_delay"
AUS,8,557,94,45,"late_aircraft_delay, carrier_delay, nas_delay"
OMA,6,174,27,16,"carrier_delay, late_aircraft_delay, nas_delay"
GSP,4,97,17,8,"late_aircraft_delay, nas_delay, carrier_delay"
SUN,7,11,1,1,"carrier_delay, weather_delay, nas_delay"
HHH,6,13,3,3,"late_aircraft_delay, nas_delay, weather_delay"
SRQ,10,90,7,4,"late_aircraft_delay, carrier_delay, nas_delay"
ATW,2,25,1,4,"weather_delay, carrier_delay, nas_delay"
CMI,5,8,3,2,"carrier_delay, weather_delay, late_aircraft_delay"
DVL,7,5,0,1,"carrier_delay, late_aircraft_delay, weather_delay"
BLI,1,13,2,1,"weather_delay, carrier_delay, nas_delay"
ITH,9,2,0,0,"carrier_delay, weather_delay, nas_delay"
HYS,5,3,0,2,"weather_delay, late_aircraft_delay, carrier_delay"
OAJ,1,7,0,2,"late_aircraft_delay, carrier_delay, weather_delay"
SWO,5,3,0,0,"carrier_delay, weather_delay, nas_delay"
BLV,10,4,0,1,"weather_delay, carrier_delay, nas_delay"
EVV,11,15,1,0,"nas_delay, carrier_delay, weather_delay"
LBL,12,2,0,0,"carrier_delay, weather_delay, nas_delay"
SWO,2,6,0,1,"carrier_delay, weather_delay, nas_delay"
JLN,2,1,0,0,"carrier_delay, weather_delay, nas_delay"
CDV,9,5,3,0,"late_aircraft_delay, security_delay, carrier_delay"
SJC,8,379,47,21,"late_aircraft_delay, carrier_delay, nas_delay"
RAP,12,30,3,4,"late_aircraft_delay, carrier_delay, nas_delay"
ROA,2,19,3,0,"carrier_delay, weather_delay, nas_delay"
TYS,10,140,14,7,"late_aircraft_delay, carrier_delay, nas_delay"
TYR,7,5,2,1,"late_aircraft_delay, carrier_delay, nas_delay"
GRR,7,122,25,15,"late_aircraft_delay, carrier_delay, nas_delay"
SHV,8,24,6,3,"late_aircraft_delay, weather_delay, nas_delay"
SBP,6,39,3,5,"carrier_delay, late_aircraft_delay, nas_delay"
DAY,7,41,3,7,"carrier_delay, late_aircraft_delay, nas_delay"
SBA,12,46,7,4,"late_aircraft_delay, weather_delay, nas_delay"
LNK,5,5,2,2,"carrier_delay, nas_delay, late_aircraft_delay"
GRI,10,6,0,1,"carrier_delay, weather_delay, nas_delay"
DAY,12,38,5,3,"late_aircraft_delay, carrier_delay, nas_delay"
PIA,5,20,2,3,"carrier_delay, late_aircraft_delay, nas_delay"
RIW,2,1,0,0,"carrier_delay, weather_delay, nas_delay"
ITH,3,2,1,0,"carrier_delay, weather_delay, nas_delay"
MGM,4,8,3,1,"weather_delay, carrier_delay, nas_delay"
AZO,11,6,2,2,"weather_delay, carrier_delay, nas_delay"
BFF,3,7,0,1,"weather_delay, nas_delay, late_aircraft_delay"
