aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
JST,5,43,4,12,"late_aircraft_delay, nas_delay, carrier_delay"
EUG,7,510,78,43,"carrier_delay, late_aircraft_delay, weather_delay"
FAI,9,266,49,10,"late_aircraft_delay, carrier_delay, nas_delay"
BGM,5,27,1,3,"carrier_delay, nas_delay, late_aircraft_delay"
OTZ,5,30,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
MSO,3,216,16,11,"carrier_delay, late_aircraft_delay, nas_delay"
BET,4,46,10,3,"late_aircraft_delay, security_delay, nas_delay"
SGU,1,181,18,6,"carrier_delay, weather_delay, late_aircraft_delay"
MSP,12,7773,1307,774,"carrier_delay, nas_delay, weather_delay"
DEN,8,19850,4602,2551,"late_aircraft_delay, carrier_delay, nas_delay"
MKE,8,2079,256,168,"late_aircraft_delay, carrier_delay, nas_delay"
MIA,4,7212,1371,760,"late_aircraft_delay, carrier_delay, nas_delay"
MLI,3,290,32,22,"carrier_delay, nas_delay, late_aircraft_delay"
SJU,8,1870,531,412,"late_aircraft_delay, carrier_delay, nas_delay"
BZN,3,700,92,49,"late_aircraft_delay, nas_delay, carrier_delay"
CID,11,571,45,35,"carrier_delay, late_aircraft_delay, nas_delay"
TPA,1,5004,938,482,"late_aircraft_delay, carrier_delay, nas_delay"
AVP,7,97,18,20,"late_aircraft_delay, carrier_delay, nas_delay"
ECP,5,574,155,84,"late_aircraft_delay, carrier_delay, nas_delay"
AGS,3,211,17,19,"carrier_delay, late_aircraft_delay, nas_delay"
ASE,9,380,61,76,"carrier_delay, late_aircraft_delay, weather_delay"
GRB,4,339,20,29,"carrier_delay, late_aircraft_delay, weather_delay"
FAR,1,351,52,54,"late_aircraft_delay, carrier_delay, weather_delay"
TXK,9,49,5,4,"late_aircraft_delay, nas_delay, carrier_delay"
EYW,10,468,42,15,"carrier_delay, late_aircraft_delay, nas_delay"
GRK,3,98,13,9,"late_aircraft_delay, nas_delay, carrier_delay"
MQT,4,40,5,10,"weather_delay, carrier_delay, nas_delay"
WRG,3,51,5,2,"late_aircraft_delay, nas_delay, carrier_delay"
SIT,4,81,6,2,"carrier_delay, late_aircraft_delay, nas_delay"
DAB,12,193,26,15,"carrier_delay, late_aircraft_delay, nas_delay"
ROW,10,67,13,8,"carrier_delay, late_aircraft_delay, weather_delay"
RKS,7,54,1,6,"carrier_delay, late_aircraft_delay, nas_delay"
FNT,8,126,19,21,"nas_delay, late_aircraft_delay, carrier_delay"
PSE,6,47,12,10,"late_aircraft_delay, carrier_delay, nas_delay"
BPT,11,52,1,2,"carrier_delay, late_aircraft_delay, nas_delay"
DLG,7,25,1,4,"late_aircraft_delay, nas_delay, security_delay"
PSM,9,15,3,2,"late_aircraft_delay, nas_delay, weather_delay"
CKB,6,21,8,2,"late_aircraft_delay, carrier_delay, nas_delay"
DLH,2,114,9,5,"carrier_delay, late_aircraft_delay, weather_delay"
RSW,9,1464,149,66,"late_aircraft_delay, carrier_delay, nas_delay"
GSO,7,724,140,132,"late_aircraft_delay, carrier_delay, nas_delay"
ROC,9,905,83,37,"carrier_delay, late_aircraft_delay, nas_delay"
COS,9,879,112,50,"carrier_delay, late_aircraft_delay, nas_delay"
SGU,4,230,14,9,"carrier_delay, weather_delay, nas_delay"
MSN,4,837,80,76,"carrier_delay, late_aircraft_delay, weather_delay"
GPT,10,269,22,5,"carrier_delay, late_aircraft_delay, nas_delay"
BTV,3,349,29,17,"late_aircraft_delay, nas_delay, carrier_delay"
SGU,7,190,22,14,"weather_delay, carrier_delay, nas_delay"
ADK,7,6,2,0,"late_aircraft_delay, security_delay, nas_delay"
GNV,11,196,23,9,"carrier_delay, nas_delay, late_aircraft_delay"
LAW,4,66,11,7,"weather_delay, carrier_delay, late_aircraft_delay"
AKN,5,16,2,0,"nas_delay, late_aircraft_delay, carrier_delay"
SMX,11,5,1,3,"carrier_delay, nas_delay, late_aircraft_delay"
BIH,10,2,0,0,"carrier_delay, weather_delay, nas_delay"
ORD,1,12622,2932,2470,"late_aircraft_delay, carrier_delay, nas_delay"
ITO,6,478,63,6,"late_aircraft_delay, carrier_delay, nas_delay"
JFK,12,6895,1553,933,"carrier_delay, late_aircraft_delay, nas_delay"
DSM,5,939,172,103,"late_aircraft_delay, carrier_delay, nas_delay"
SRQ,5,1001,176,133,"late_aircraft_delay, carrier_delay, nas_delay"
TLH,2,395,36,28,"late_aircraft_delay, carrier_delay, nas_delay"
BTV,9,762,49,36,"late_aircraft_delay, carrier_delay, nas_delay"
LEX,7,564,111,116,"late_aircraft_delay, carrier_delay, nas_delay"
MRY,1,252,25,20,"late_aircraft_delay, carrier_delay, nas_delay"
ACY,8,203,38,27,"nas_delay, late_aircraft_delay, carrier_delay"
CHO,6,210,18,12,"nas_delay, carrier_delay, late_aircraft_delay"
CMX,4,40,5,12,"late_aircraft_delay, carrier_delay, weather_delay"
PVU,6,131,14,9,"carrier_delay, nas_delay, late_aircraft_delay"
SPI,10,5,2,1,"nas_delay, late_aircraft_delay, carrier_delay"
PBG,10,21,2,2,"late_aircraft_delay, carrier_delay, nas_delay"
AZO,4,81,2,3,"carrier_delay, weather_delay, nas_delay"
MHK,8,75,9,3,"carrier_delay, late_aircraft_delay, nas_delay"
MKE,6,1906,292,169,"late_aircraft_delay, carrier_delay, nas_delay"
BNA,8,6846,1160,533,"late_aircraft_delay, carrier_delay, nas_delay"
JAX,6,1910,327,252,"late_aircraft_delay, carrier_delay, nas_delay"
CAK,8,230,23,40,"late_aircraft_delay, carrier_delay, nas_delay"
JAX,1,1757,283,167,"late_aircraft_delay, carrier_delay, nas_delay"
ALW,7,50,10,0,"late_aircraft_delay, carrier_delay, nas_delay"
DSM,11,1076,74,47,"carrier_delay, late_aircraft_delay, nas_delay"
BUF,9,1709,168,62,"late_aircraft_delay, carrier_delay, nas_delay"
ACY,11,172,16,6,"carrier_delay, nas_delay, late_aircraft_delay"
BIL,10,325,25,15,"carrier_delay, late_aircraft_delay, nas_delay"
MTJ,4,131,13,5,"carrier_delay, late_aircraft_delay, nas_delay"
OAJ,5,80,11,12,"late_aircraft_delay, carrier_delay, weather_delay"
AVP,12,111,14,10,"carrier_delay, late_aircraft_delay, nas_delay"
PIA,6,225,53,34,"carrier_delay, late_aircraft_delay, weather_delay"
LCH,2,74,6,7,"carrier_delay, late_aircraft_delay, weather_delay"
ACY,12,132,25,17,"nas_delay, carrier_delay, late_aircraft_delay"
SJT,4,71,8,9,"late_aircraft_delay, carrier_delay, weather_delay"
XWA,2,75,10,16,"weather_delay, nas_delay, carrier_delay"
CSG,12,65,4,4,"late_aircraft_delay, nas_delay, carrier_delay"
OAJ,11,142,8,8,"carrier_delay, late_aircraft_delay, nas_delay"
RKS,10,52,2,7,"carrier_delay, late_aircraft_delay, nas_delay"
SFO,11,8901,1583,994,"late_aircraft_delay, carrier_delay, nas_delay"
TUS,10,1530,121,63,"carrier_delay, late_aircraft_delay, nas_delay"
ELP,4,1160,178,83,"late_aircraft_delay, carrier_delay, nas_delay"
ORD,2,15854,1661,848,"late_aircraft_delay, carrier_delay, nas_delay"
ECP,6,708,208,91,"late_aircraft_delay, carrier_delay, nas_delay"
IAD,3,3210,421,235,"late_aircraft_delay, nas_delay, carrier_delay"
JAC,12,239,41,56,"late_aircraft_delay, carrier_delay, weather_delay"
ATW,6,383,53,64,"carrier_delay, late_aircraft_delay, nas_delay"
KOA,4,1106,96,46,"late_aircraft_delay, carrier_delay, nas_delay"
JNU,2,263,20,12,"late_aircraft_delay, carrier_delay, nas_delay"
EGE,1,404,121,74,"late_aircraft_delay, carrier_delay, nas_delay"
MSO,5,298,36,21,"late_aircraft_delay, nas_delay, carrier_delay"
GUC,4,39,2,0,"nas_delay, carrier_delay, weather_delay"
FAI,2,157,10,7,"nas_delay, late_aircraft_delay, weather_delay"
TTN,12,79,10,13,"nas_delay, carrier_delay, late_aircraft_delay"
TTN,7,84,22,16,"late_aircraft_delay, carrier_delay, nas_delay"
PLN,10,45,4,3,"carrier_delay, weather_delay, nas_delay"
BET,10,53,7,2,"late_aircraft_delay, nas_delay, carrier_delay"
SCK,3,35,9,5,"nas_delay, late_aircraft_delay, carrier_delay"
SMX,5,8,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
HGR,2,11,2,3,"carrier_delay, late_aircraft_delay, nas_delay"
HNL,10,4224,461,129,"carrier_delay, late_aircraft_delay, nas_delay"
JAX,8,1816,335,210,"late_aircraft_delay, carrier_delay, nas_delay"
HSV,9,617,86,51,"carrier_delay, late_aircraft_delay, nas_delay"
HYS,10,47,1,2,"late_aircraft_delay, carrier_delay, weather_delay"
IAD,9,3591,322,160,"carrier_delay, late_aircraft_delay, nas_delay"
SNA,3,2872,556,241,"late_aircraft_delay, nas_delay, carrier_delay"
RNO,11,1465,136,75,"late_aircraft_delay, nas_delay, carrier_delay"
RNO,4,1344,186,85,"nas_delay, late_aircraft_delay, carrier_delay"
SJT,3,81,7,4,"late_aircraft_delay, nas_delay, carrier_delay"
OAJ,9,193,17,16,"late_aircraft_delay, carrier_delay, weather_delay"
HRL,4,311,37,22,"late_aircraft_delay, weather_delay, carrier_delay"
MSO,10,277,27,12,"carrier_delay, late_aircraft_delay, nas_delay"
HTS,1,15,5,0,"nas_delay, late_aircraft_delay, carrier_delay"
RFD,4,38,3,7,"carrier_delay, late_aircraft_delay, nas_delay"
EVV,3,127,12,17,"carrier_delay, nas_delay, late_aircraft_delay"
GRK,5,100,26,22,"weather_delay, late_aircraft_delay, nas_delay"
CWA,12,36,7,7,"late_aircraft_delay, carrier_delay, weather_delay"
MCW,11,36,4,9,"carrier_delay, weather_delay, late_aircraft_delay"
LAS,10,13718,2260,713,"late_aircraft_delay, carrier_delay, nas_delay"
MIA,1,6670,2083,984,"late_aircraft_delay, carrier_delay, nas_delay"
SAT,11,2870,293,130,"carrier_delay, late_aircraft_delay, nas_delay"
ANC,6,1729,239,71,"carrier_delay, late_aircraft_delay, nas_delay"
MEM,11,1521,138,76,"carrier_delay, nas_delay, late_aircraft_delay"
ASE,8,447,102,81,"carrier_delay, late_aircraft_delay, nas_delay"
MSN,8,907,105,92,"carrier_delay, late_aircraft_delay, nas_delay"
BOS,11,8982,1070,570,"carrier_delay, late_aircraft_delay, nas_delay"
PHL,3,5321,961,571,"late_aircraft_delay, carrier_delay, nas_delay"
PWM,10,1059,135,71,"carrier_delay, late_aircraft_delay, nas_delay"
MOT,8,165,30,13,"carrier_delay, weather_delay, nas_delay"
DSM,7,960,184,143,"carrier_delay, late_aircraft_delay, nas_delay"
ELM,11,60,8,9,"carrier_delay, late_aircraft_delay, nas_delay"
FCA,10,234,16,7,"carrier_delay, late_aircraft_delay, nas_delay"
FOD,6,37,9,5,"carrier_delay, late_aircraft_delay, nas_delay"
CLT,12,13111,2910,1473,"late_aircraft_delay, carrier_delay, nas_delay"
MTJ,5,106,19,17,"late_aircraft_delay, nas_delay, weather_delay"
TUL,9,1284,105,51,"late_aircraft_delay, carrier_delay, nas_delay"
ACV,9,117,8,19,"weather_delay, late_aircraft_delay, carrier_delay"
ONT,7,1889,316,138,"late_aircraft_delay, carrier_delay, nas_delay"
MEM,5,1448,306,184,"late_aircraft_delay, carrier_delay, nas_delay"
MEI,3,43,2,4,"carrier_delay, weather_delay, nas_delay"
ORH,11,92,7,6,"late_aircraft_delay, carrier_delay, nas_delay"
BOI,2,1232,119,72,"nas_delay, carrier_delay, late_aircraft_delay"
COS,8,882,123,106,"carrier_delay, late_aircraft_delay, nas_delay"
BLV,3,52,13,14,"carrier_delay, late_aircraft_delay, nas_delay"
BLI,11,142,10,4,"carrier_delay, late_aircraft_delay, nas_delay"
IMT,6,46,5,8,"carrier_delay, weather_delay, nas_delay"
CRW,3,206,23,16,"carrier_delay, late_aircraft_delay, nas_delay"
GGG,2,47,2,7,"carrier_delay, late_aircraft_delay, nas_delay"
MEI,2,25,3,5,"late_aircraft_delay, weather_delay, carrier_delay"
HTS,10,9,5,1,"late_aircraft_delay, weather_delay, nas_delay"
PLN,4,36,3,10,"weather_delay, carrier_delay, nas_delay"
JMS,2,33,5,4,"carrier_delay, weather_delay, late_aircraft_delay"
BMI,7,119,17,20,"late_aircraft_delay, carrier_delay, nas_delay"
TOL,4,23,7,4,"nas_delay, weather_delay, carrier_delay"
HTS,9,15,3,5,"late_aircraft_delay, carrier_delay, nas_delay"
MSP,9,9261,854,294,"carrier_delay, late_aircraft_delay, nas_delay"
PHL,4,6083,831,549,"late_aircraft_delay, carrier_delay, nas_delay"
MSY,9,2870,429,136,"late_aircraft_delay, carrier_delay, nas_delay"
BIS,7,278,41,31,"carrier_delay, late_aircraft_delay, nas_delay"
RDM,12,344,51,39,"carrier_delay, late_aircraft_delay, weather_delay"
TYS,9,1143,144,61,"late_aircraft_delay, carrier_delay, nas_delay"
FSD,12,449,78,66,"late_aircraft_delay, carrier_delay, weather_delay"
FSD,1,369,84,61,"carrier_delay, nas_delay, weather_delay"
XNA,5,853,147,119,"late_aircraft_delay, nas_delay, carrier_delay"
SPI,2,5,3,1,"carrier_delay, nas_delay, late_aircraft_delay"
BGR,7,398,83,58,"late_aircraft_delay, carrier_delay, nas_delay"
ONT,11,1866,206,77,"late_aircraft_delay, carrier_delay, nas_delay"
CPR,8,180,26,21,"carrier_delay, late_aircraft_delay, nas_delay"
GTR,1,40,2,8,"late_aircraft_delay, weather_delay, nas_delay"
CAE,11,511,57,28,"carrier_delay, nas_delay, late_aircraft_delay"
HTS,6,47,22,19,"late_aircraft_delay, carrier_delay, nas_delay"
SBN,10,493,64,30,"carrier_delay, late_aircraft_delay, nas_delay"
GRK,4,116,9,16,"weather_delay, carrier_delay, late_aircraft_delay"
RHI,7,56,20,11,"carrier_delay, weather_delay, nas_delay"
BET,11,50,3,3,"nas_delay, carrier_delay, late_aircraft_delay"
SWO,7,55,3,4,"carrier_delay, nas_delay, weather_delay"
OGG,7,2059,235,67,"late_aircraft_delay, carrier_delay, nas_delay"
JAX,3,2115,316,157,"late_aircraft_delay, carrier_delay, nas_delay"
CMH,3,2724,398,192,"late_aircraft_delay, nas_delay, carrier_delay"
FAT,3,768,108,58,"late_aircraft_delay, carrier_delay, nas_delay"
MCI,5,3296,599,367,"late_aircraft_delay, nas_delay, carrier_delay"
EUG,2,456,35,37,"carrier_delay, nas_delay, late_aircraft_delay"
ORF,7,1216,348,264,"late_aircraft_delay, carrier_delay, nas_delay"
ATW,5,411,47,50,"carrier_delay, late_aircraft_delay, weather_delay"
FCA,5,207,26,19,"late_aircraft_delay, carrier_delay, nas_delay"
DIK,7,46,1,3,"carrier_delay, late_aircraft_delay, weather_delay"
JAN,1,423,51,36,"late_aircraft_delay, carrier_delay, nas_delay"
BQK,2,52,2,4,"weather_delay, carrier_delay, nas_delay"
BIL,12,295,25,17,"carrier_delay, late_aircraft_delay, nas_delay"
ILM,2,412,31,12,"late_aircraft_delay, carrier_delay, nas_delay"
MDT,3,306,38,17,"late_aircraft_delay, nas_delay, carrier_delay"
CIU,10,49,4,7,"carrier_delay, weather_delay, nas_delay"
SJT,1,66,18,7,"weather_delay, late_aircraft_delay, nas_delay"
RKS,12,38,6,3,"late_aircraft_delay, carrier_delay, weather_delay"
SCC,8,40,5,2,"late_aircraft_delay, nas_delay, carrier_delay"
PRC,9,54,4,1,"carrier_delay, late_aircraft_delay, weather_delay"
CKB,3,14,2,2,"late_aircraft_delay, nas_delay, carrier_delay"
BOS,5,9216,1753,1043,"late_aircraft_delay, carrier_delay, nas_delay"
RSW,7,1298,354,270,"late_aircraft_delay, nas_delay, carrier_delay"
GSP,6,1147,127,91,"late_aircraft_delay, carrier_delay, nas_delay"
ABI,1,124,11,13,"late_aircraft_delay, weather_delay, nas_delay"
BFL,4,134,19,9,"late_aircraft_delay, nas_delay, carrier_delay"
PSE,12,56,11,6,"late_aircraft_delay, nas_delay, carrier_delay"
SIT,12,79,5,4,"late_aircraft_delay, nas_delay, weather_delay"
JAN,11,511,46,17,"late_aircraft_delay, carrier_delay, nas_delay"
HLN,11,97,8,5,"carrier_delay, nas_delay, late_aircraft_delay"
MQT,5,68,10,5,"weather_delay, late_aircraft_delay, nas_delay"
DIK,10,53,2,1,"late_aircraft_delay, carrier_delay, weather_delay"
RHI,9,51,4,2,"weather_delay, nas_delay, carrier_delay"
WYS,5,26,4,3,"weather_delay, carrier_delay, nas_delay"
CWA,10,54,6,1,"carrier_delay, late_aircraft_delay, nas_delay"
RFD,7,50,12,13,"late_aircraft_delay, carrier_delay, nas_delay"
LBF,4,44,5,2,"carrier_delay, nas_delay, late_aircraft_delay"
ABR,10,50,6,6,"carrier_delay, weather_delay, nas_delay"
ESC,10,55,2,5,"carrier_delay, weather_delay, nas_delay"
OTH,8,21,10,7,"late_aircraft_delay, carrier_delay, nas_delay"
GUM,7,55,7,0,"carrier_delay, weather_delay, nas_delay"
HIB,3,29,1,5,"carrier_delay, nas_delay, weather_delay"
AZA,1,387,51,27,"carrier_delay, late_aircraft_delay, weather_delay"
DEN,3,18614,3929,1497,"late_aircraft_delay, carrier_delay, nas_delay"
MCI,10,3878,323,117,"late_aircraft_delay, carrier_delay, nas_delay"
SEA,5,10746,2511,772,"carrier_delay, late_aircraft_delay, nas_delay"
MCO,2,10706,1777,800,"late_aircraft_delay, carrier_delay, nas_delay"
JFK,11,7827,837,368,"carrier_delay, late_aircraft_delay, nas_delay"
DAL,6,4241,1426,567,"late_aircraft_delay, carrier_delay, nas_delay"
AVL,8,800,211,129,"late_aircraft_delay, carrier_delay, nas_delay"
SJU,1,2082,515,313,"late_aircraft_delay, carrier_delay, nas_delay"
ABE,8,269,42,27,"late_aircraft_delay, carrier_delay, nas_delay"
SYR,12,745,147,88,"carrier_delay, nas_delay, late_aircraft_delay"
FOD,5,40,6,5,"late_aircraft_delay, nas_delay, carrier_delay"
LEX,3,623,70,42,"late_aircraft_delay, carrier_delay, nas_delay"
SWO,9,54,3,3,"carrier_delay, nas_delay, weather_delay"
ROC,12,695,167,82,"carrier_delay, late_aircraft_delay, nas_delay"
SGU,8,190,17,17,"carrier_delay, late_aircraft_delay, weather_delay"
ACY,1,216,24,9,"nas_delay, carrier_delay, late_aircraft_delay"
DHN,4,55,2,3,"carrier_delay, nas_delay, weather_delay"
CWA,7,55,3,3,"carrier_delay, late_aircraft_delay, nas_delay"
AZO,2,70,2,2,"weather_delay, carrier_delay, nas_delay"
HYS,9,41,0,4,"carrier_delay, weather_delay, nas_delay"
IAG,1,19,6,4,"late_aircraft_delay, carrier_delay, nas_delay"
BIH,2,19,13,9,"nas_delay, late_aircraft_delay, carrier_delay"
HIB,5,42,3,2,"carrier_delay, weather_delay, nas_delay"
ACT,6,57,15,17,"carrier_delay, late_aircraft_delay, weather_delay"
LBE,7,36,10,7,"late_aircraft_delay, carrier_delay, nas_delay"
MKE,7,1879,361,255,"late_aircraft_delay, carrier_delay, nas_delay"
AUS,4,5458,1191,500,"late_aircraft_delay, carrier_delay, nas_delay"
XNA,1,694,124,101,"late_aircraft_delay, weather_delay, nas_delay"
LFT,7,213,43,45,"carrier_delay, late_aircraft_delay, weather_delay"
GNV,2,170,11,2,"carrier_delay, late_aircraft_delay, nas_delay"
GJT,1,196,28,19,"carrier_delay, late_aircraft_delay, nas_delay"
KTN,6,200,31,10,"carrier_delay, late_aircraft_delay, nas_delay"
BRW,3,20,7,1,"late_aircraft_delay, carrier_delay, nas_delay"
DVL,1,31,1,4,"weather_delay, late_aircraft_delay, carrier_delay"
LBL,2,25,3,2,"late_aircraft_delay, carrier_delay, nas_delay"
GCK,12,46,6,7,"late_aircraft_delay, carrier_delay, weather_delay"
DEC,2,58,3,7,"carrier_delay, late_aircraft_delay, weather_delay"
DEC,5,52,5,20,"late_aircraft_delay, weather_delay, carrier_delay"
DEN,2,16014,3430,1570,"late_aircraft_delay, carrier_delay, nas_delay"
KOA,6,1234,110,26,"late_aircraft_delay, carrier_delay, nas_delay"
PHL,6,6365,1433,1005,"late_aircraft_delay, carrier_delay, nas_delay"
PIE,1,425,66,40,"late_aircraft_delay, carrier_delay, nas_delay"
FAT,10,957,90,38,"carrier_delay, late_aircraft_delay, nas_delay"
SBP,12,377,43,58,"late_aircraft_delay, carrier_delay, weather_delay"
GUM,8,54,5,3,"carrier_delay, nas_delay, weather_delay"
SBN,12,421,85,61,"carrier_delay, late_aircraft_delay, nas_delay"
LAR,3,41,4,4,"carrier_delay, weather_delay, late_aircraft_delay"
LAW,11,67,8,5,"carrier_delay, weather_delay, nas_delay"
LRD,4,121,9,18,"nas_delay, carrier_delay, late_aircraft_delay"
TOL,10,20,1,2,"late_aircraft_delay, nas_delay, carrier_delay"
MIA,8,4954,1627,1392,"late_aircraft_delay, carrier_delay, nas_delay"
CLE,1,2098,388,272,"late_aircraft_delay, carrier_delay, nas_delay"
MYR,3,859,109,56,"late_aircraft_delay, nas_delay, carrier_delay"
CID,10,641,47,43,"carrier_delay, late_aircraft_delay, nas_delay"
PDX,2,3394,356,176,"nas_delay, carrier_delay, late_aircraft_delay"
BHM,7,979,248,170,"late_aircraft_delay, carrier_delay, nas_delay"
CHO,10,320,22,12,"nas_delay, carrier_delay, late_aircraft_delay"
VPS,5,633,149,110,"late_aircraft_delay, carrier_delay, nas_delay"
KOA,11,1120,78,23,"late_aircraft_delay, carrier_delay, nas_delay"
ROC,8,728,163,110,"late_aircraft_delay, carrier_delay, nas_delay"
CHA,1,324,69,47,"late_aircraft_delay, carrier_delay, nas_delay"
LEX,4,668,56,41,"carrier_delay, late_aircraft_delay, nas_delay"
PIH,3,59,0,3,"carrier_delay, weather_delay, nas_delay"
CHA,4,467,72,41,"late_aircraft_delay, carrier_delay, nas_delay"
YUM,6,102,8,8,"carrier_delay, late_aircraft_delay, nas_delay"
GRB,10,330,20,12,"carrier_delay, late_aircraft_delay, nas_delay"
ALB,9,899,95,32,"carrier_delay, late_aircraft_delay, nas_delay"
ASE,4,333,63,41,"carrier_delay, weather_delay, late_aircraft_delay"
YUM,9,154,5,7,"carrier_delay, late_aircraft_delay, nas_delay"
PIB,2,31,4,4,"late_aircraft_delay, carrier_delay, nas_delay"
CHA,8,434,64,32,"late_aircraft_delay, carrier_delay, nas_delay"
SIT,8,129,20,14,"weather_delay, carrier_delay, late_aircraft_delay"
PVU,11,183,35,29,"carrier_delay, weather_delay, nas_delay"
BRO,1,88,12,8,"late_aircraft_delay, nas_delay, carrier_delay"
VLD,9,46,3,2,"late_aircraft_delay, nas_delay, weather_delay"
DDC,4,47,0,2,"carrier_delay, nas_delay, late_aircraft_delay"
HOB,5,7,5,4,"carrier_delay, late_aircraft_delay, nas_delay"
MQT,7,68,15,9,"late_aircraft_delay, weather_delay, carrier_delay"
GCK,4,46,6,7,"carrier_delay, late_aircraft_delay, nas_delay"
LIT,4,869,117,77,"carrier_delay, late_aircraft_delay, weather_delay"
MKE,3,1978,302,187,"late_aircraft_delay, carrier_delay, nas_delay"
DTW,8,8896,1588,1086,"carrier_delay, late_aircraft_delay, nas_delay"
ACV,7,119,11,10,"carrier_delay, late_aircraft_delay, nas_delay"
DSM,8,1032,139,103,"late_aircraft_delay, carrier_delay, nas_delay"
ILM,1,395,50,34,"late_aircraft_delay, weather_delay, carrier_delay"
CHA,11,576,52,32,"late_aircraft_delay, carrier_delay, nas_delay"
LIH,4,1083,115,33,"late_aircraft_delay, carrier_delay, nas_delay"
CHA,3,453,54,43,"carrier_delay, late_aircraft_delay, weather_delay"
TYR,8,82,5,5,"carrier_delay, late_aircraft_delay, nas_delay"
STT,1,434,62,42,"late_aircraft_delay, carrier_delay, nas_delay"
ACK,9,154,11,8,"late_aircraft_delay, nas_delay, carrier_delay"
RIC,7,1060,274,198,"carrier_delay, late_aircraft_delay, nas_delay"
GTR,12,51,4,3,"nas_delay, carrier_delay, late_aircraft_delay"
GNV,4,216,14,19,"late_aircraft_delay, carrier_delay, nas_delay"
DRO,2,207,19,11,"carrier_delay, nas_delay, late_aircraft_delay"
MOT,1,110,15,31,"carrier_delay, weather_delay, late_aircraft_delay"
CMI,10,105,5,1,"late_aircraft_delay, nas_delay, carrier_delay"
FAI,4,204,32,6,"carrier_delay, late_aircraft_delay, nas_delay"
SUX,9,51,3,6,"carrier_delay, late_aircraft_delay, nas_delay"
ACV,12,134,11,7,"carrier_delay, nas_delay, weather_delay"
PIB,11,45,3,2,"carrier_delay, weather_delay, late_aircraft_delay"
CPR,3,27,3,0,"carrier_delay, nas_delay, weather_delay"
CDC,1,42,3,4,"weather_delay, carrier_delay, nas_delay"
CDV,12,45,10,3,"late_aircraft_delay, nas_delay, security_delay"
EWR,8,6935,1432,1197,"late_aircraft_delay, carrier_delay, nas_delay"
MDW,9,5623,964,179,"carrier_delay, late_aircraft_delay, nas_delay"
FCA,12,192,21,17,"late_aircraft_delay, carrier_delay, nas_delay"
IAD,4,3487,399,238,"late_aircraft_delay, carrier_delay, nas_delay"
KOA,2,936,130,58,"late_aircraft_delay, nas_delay, carrier_delay"
ALB,2,653,80,35,"late_aircraft_delay, carrier_delay, nas_delay"
ABY,6,50,5,4,"carrier_delay, nas_delay, weather_delay"
EGE,6,168,19,24,"late_aircraft_delay, carrier_delay, nas_delay"
MGM,3,170,24,11,"carrier_delay, late_aircraft_delay, nas_delay"
SGF,3,490,60,47,"late_aircraft_delay, carrier_delay, nas_delay"
DAB,3,217,25,14,"late_aircraft_delay, carrier_delay, nas_delay"
EUG,8,474,56,30,"carrier_delay, late_aircraft_delay, nas_delay"
LBL,9,41,7,3,"late_aircraft_delay, weather_delay, carrier_delay"
ITH,7,44,6,10,"late_aircraft_delay, nas_delay, carrier_delay"
CIU,7,50,4,7,"carrier_delay, weather_delay, nas_delay"
HIB,9,45,0,3,"carrier_delay, nas_delay, weather_delay"
ADK,12,4,0,0,"nas_delay, carrier_delay, weather_delay"
GGG,3,54,4,4,"weather_delay, carrier_delay, late_aircraft_delay"
GNV,6,225,30,20,"late_aircraft_delay, carrier_delay, nas_delay"
PHX,5,12229,2796,1391,"late_aircraft_delay, carrier_delay, nas_delay"
ONT,10,2083,193,83,"late_aircraft_delay, carrier_delay, nas_delay"
DCA,8,8352,1597,1213,"late_aircraft_delay, carrier_delay, nas_delay"
SFB,1,525,90,49,"late_aircraft_delay, carrier_delay, nas_delay"
SAV,12,1213,244,119,"late_aircraft_delay, carrier_delay, nas_delay"
TLH,9,446,34,23,"late_aircraft_delay, carrier_delay, nas_delay"
PIE,2,473,63,33,"carrier_delay, late_aircraft_delay, nas_delay"
LIH,1,916,212,69,"late_aircraft_delay, carrier_delay, nas_delay"
SRQ,3,1430,240,156,"late_aircraft_delay, carrier_delay, nas_delay"
GTF,3,193,11,11,"late_aircraft_delay, carrier_delay, weather_delay"
DAY,11,516,34,22,"carrier_delay, late_aircraft_delay, nas_delay"
STT,7,323,86,53,"late_aircraft_delay, carrier_delay, nas_delay"
YAK,2,40,6,1,"late_aircraft_delay, nas_delay, carrier_delay"
AZA,6,407,54,38,"carrier_delay, late_aircraft_delay, weather_delay"
KTN,1,109,26,13,"late_aircraft_delay, nas_delay, carrier_delay"
SCC,5,36,6,1,"late_aircraft_delay, weather_delay, carrier_delay"
RST,9,119,13,5,"late_aircraft_delay, carrier_delay, nas_delay"
SCE,8,34,5,3,"late_aircraft_delay, weather_delay, nas_delay"
HYS,7,44,0,6,"carrier_delay, late_aircraft_delay, nas_delay"
PLN,9,58,4,5,"carrier_delay, weather_delay, nas_delay"
INL,2,29,3,3,"weather_delay, carrier_delay, nas_delay"
ITH,10,56,1,2,"late_aircraft_delay, carrier_delay, weather_delay"
PPG,9,8,1,1,"carrier_delay, weather_delay, nas_delay"
LFT,12,238,19,23,"late_aircraft_delay, weather_delay, carrier_delay"
