aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
COS,7,1372,278,132,"['Late Aircraft (13563 min)', 'Carrier (10163 min)', 'NAS (4533 min)']"
COS,8,1329,179,156,"['Carrier (13903 min)', 'Late Aircraft (8957 min)', 'NAS (4666 min)']"
COS,9,1309,170,79,"['Carrier (9427 min)', 'Late Aircraft (5992 min)', 'NAS (1497 min)']"
COS,10,1477,129,90,"['Carrier (9132 min)', 'Late Aircraft (3469 min)', 'Weather (1930 min)']"
COS,11,1267,116,75,"['Carrier (6589 min)', 'NAS (5386 min)', 'Late Aircraft (4456 min)']"
COS,12,1228,177,70,"['Late Aircraft (6872 min)', 'Carrier (5077 min)', 'NAS (2420 min)']"
COU,1,110,16,22,"['Weather (1380 min)', 'Carrier (915 min)', 'Late Aircraft (756 min)']"
COU,2,161,15,6,"['Late Aircraft (567 min)', 'NAS (282 min)', 'Carrier (169 min)']"
COU,3,170,24,15,"['Carrier (723 min)', 'Late Aircraft (667 min)', 'Weather (583 min)']"
COU,4,157,15,10,"['Late Aircraft (772 min)', 'Weather (560 min)', 'NAS (334 min)']"
COU,5,152,34,33,"['Late Aircraft (2458 min)', 'Weather (2421 min)', 'NAS (1490 min)']"
COU,6,166,52,39,"['Late Aircraft (2729 min)', 'Carrier (1003 min)', 'Weather (870 min)']"
COU,7,201,41,32,"['Late Aircraft (3579 min)', 'NAS (922 min)', 'Carrier (629 min)']"
COU,8,215,37,7,"['Carrier (1129 min)', 'Late Aircraft (820 min)', 'NAS (504 min)']"
COU,9,151,24,10,"['Late Aircraft (1690 min)', 'Carrier (474 min)', 'NAS (367 min)']"
COU,10,203,25,7,"['Carrier (977 min)', 'NAS (400 min)', 'Late Aircraft (312 min)']"
COU,11,145,37,11,"['Weather (2106 min)', 'Late Aircraft (729 min)', 'Carrier (691 min)']"
COU,12,131,42,31,"['Carrier (3161 min)', 'Late Aircraft (2586 min)', 'Weather (1442 min)']"
CPR,1,78,4,2,"['Carrier (257 min)', 'Weather (167 min)', 'NAS (40 min)']"
CPR,2,34,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
CPR,3,43,4,0,"['Carrier (88 min)', 'NAS (2 min)', 'Weather (0 min)']"
CPR,4,46,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
CPR,5,118,10,8,"['Carrier (1384 min)', 'Weather (511 min)', 'NAS (266 min)']"
CPR,6,216,57,25,"['Carrier (2432 min)', 'Late Aircraft (1010 min)', 'NAS (881 min)']"
CPR,7,291,27,21,"['Carrier (2288 min)', 'NAS (933 min)', 'Late Aircraft (870 min)']"
CPR,8,273,41,29,"['Late Aircraft (1711 min)', 'Carrier (1685 min)', 'NAS (870 min)']"
CPR,9,258,20,16,"['Carrier (1401 min)', 'Weather (472 min)', 'Late Aircraft (439 min)']"
CPR,10,244,23,10,"['Carrier (2474 min)', 'Weather (590 min)', 'NAS (404 min)']"
CPR,11,216,22,19,"['Carrier (1423 min)', 'Late Aircraft (1240 min)', 'NAS (501 min)']"
CPR,12,223,13,8,"['Carrier (1514 min)', 'Late Aircraft (168 min)', 'NAS (158 min)']"
CRP,1,380,40,49,"['Late Aircraft (4388 min)', 'NAS (2323 min)', 'Weather (1342 min)']"
CRP,2,412,36,6,"['Late Aircraft (566 min)', 'Carrier (515 min)', 'NAS (511 min)']"
CRP,3,408,46,20,"['Late Aircraft (2173 min)', 'Weather (1029 min)', 'Carrier (942 min)']"
CRP,4,395,31,34,"['Late Aircraft (3061 min)', 'Weather (1960 min)', 'NAS (1206 min)']"
CRP,5,314,70,73,"['Late Aircraft (6944 min)', 'NAS (3714 min)', 'Weather (3589 min)']"
CRP,6,356,77,42,"['Late Aircraft (5287 min)', 'NAS (1511 min)', 'Carrier (1157 min)']"
CRP,7,416,71,54,"['Late Aircraft (5850 min)', 'NAS (1725 min)', 'Carrier (1538 min)']"
CRP,8,425,25,17,"['Carrier (2455 min)', 'Late Aircraft (893 min)', 'NAS (686 min)']"
CRP,9,431,28,13,"['Carrier (1680 min)', 'NAS (761 min)', 'Late Aircraft (584 min)']"
CRP,10,447,35,10,"['Late Aircraft (771 min)', 'Carrier (616 min)', 'NAS (588 min)']"
CRP,11,411,40,20,"['Carrier (2361 min)', 'Late Aircraft (1117 min)', 'NAS (796 min)']"
CRP,12,359,39,40,"['Weather (2792 min)', 'Late Aircraft (2620 min)', 'NAS (2081 min)']"
CRW,1,228,60,66,"['Carrier (6521 min)', 'Weather (6184 min)', 'NAS (2888 min)']"
CRW,2,288,28,29,"['Carrier (5920 min)', 'NAS (420 min)', 'Late Aircraft (295 min)']"
CRW,3,302,38,22,"['Carrier (3470 min)', 'Late Aircraft (1323 min)', 'NAS (536 min)']"
CRW,4,298,57,27,"['Carrier (4256 min)', 'Late Aircraft (1074 min)', 'NAS (578 min)']"
CRW,5,321,61,46,"['Carrier (4442 min)', 'Late Aircraft (3080 min)', 'NAS (2634 min)']"
CRW,6,338,35,55,"['Carrier (7236 min)', 'Weather (2632 min)', 'Late Aircraft (1925 min)']"
CRW,7,272,64,83,"['Carrier (9703 min)', 'Late Aircraft (4944 min)', 'NAS (2177 min)']"
CRW,8,317,64,48,"['Carrier (3647 min)', 'Late Aircraft (2695 min)', 'NAS (1203 min)']"
CRW,9,331,35,57,"['Carrier (5628 min)', 'Late Aircraft (3937 min)', 'Weather (1225 min)']"
CRW,10,411,41,27,"['Carrier (3593 min)', 'Late Aircraft (1398 min)', 'NAS (844 min)']"
CRW,11,338,65,20,"['Late Aircraft (2612 min)', 'Carrier (1895 min)', 'NAS (817 min)']"
CRW,12,254,43,54,"['Carrier (4292 min)', 'Late Aircraft (2537 min)', 'NAS (804 min)']"
CSG,1,90,13,19,"['Carrier (3564 min)', 'Weather (745 min)', 'NAS (280 min)']"
CSG,2,98,6,11,"['Carrier (2115 min)', 'Weather (225 min)', 'NAS (48 min)']"
CSG,3,120,8,4,"['Carrier (542 min)', 'NAS (94 min)', 'Late Aircraft (76 min)']"
CSG,4,103,5,10,"['Carrier (1434 min)', 'NAS (24 min)', 'Weather (0 min)']"
CSG,5,97,14,20,"['Carrier (1557 min)', 'Weather (1122 min)', 'NAS (211 min)']"
CSG,6,100,13,11,"['Carrier (693 min)', 'Late Aircraft (540 min)', 'Weather (254 min)']"
CSG,7,82,14,22,"['Late Aircraft (1860 min)', 'Carrier (1014 min)', 'NAS (590 min)']"
CSG,8,100,12,8,"['Carrier (753 min)', 'Late Aircraft (385 min)', 'NAS (314 min)']"
CSG,9,112,6,6,"['Carrier (534 min)', 'Late Aircraft (305 min)', 'NAS (57 min)']"
CSG,10,107,5,5,"['Carrier (485 min)', 'Late Aircraft (200 min)', 'NAS (16 min)']"
CSG,11,114,8,5,"['Late Aircraft (2065 min)', 'Carrier (292 min)', 'NAS (171 min)']"
CSG,12,95,5,5,"['Late Aircraft (715 min)', 'NAS (36 min)', 'Carrier (9 min)']"
CVG,1,3449,463,348,"['Late Aircraft (28217 min)', 'NAS (22023 min)', 'Carrier (19277 min)']"
CVG,2,3677,339,163,"['Carrier (13272 min)', 'NAS (9925 min)', 'Late Aircraft (8733 min)']"
CVG,3,4311,495,305,"['Late Aircraft (24573 min)', 'NAS (19725 min)', 'Carrier (15929 min)']"
CVG,4,4303,529,301,"['Late Aircraft (24451 min)', 'Carrier (21203 min)', 'NAS (16742 min)']"
CVG,5,4283,703,464,"['Late Aircraft (38466 min)', 'NAS (30376 min)', 'Carrier (25280 min)']"
CVG,6,4169,672,430,"['Late Aircraft (39061 min)', 'Carrier (32438 min)', 'NAS (23515 min)']"
CVG,7,3838,758,638,"['Carrier (52405 min)', 'Late Aircraft (45241 min)', 'NAS (25641 min)']"
CVG,8,4059,605,460,"['Carrier (30778 min)', 'Late Aircraft (29548 min)', 'NAS (23924 min)']"
CVG,9,4236,411,236,"['Late Aircraft (20605 min)', 'Carrier (18063 min)', 'NAS (11429 min)']"
CVG,10,4606,343,193,"['Late Aircraft (15974 min)', 'Carrier (15161 min)', 'NAS (6991 min)']"
CVG,11,4070,353,216,"['NAS (15222 min)', 'Carrier (13673 min)', 'Late Aircraft (12148 min)']"
CVG,12,3665,624,319,"['Late Aircraft (22840 min)', 'Carrier (22141 min)', 'NAS (21667 min)']"
CWA,1,73,0,9,"['Late Aircraft (1073 min)', 'Carrier (371 min)', 'NAS (50 min)']"
CWA,2,66,4,1,"['Late Aircraft (157 min)', 'Weather (116 min)', 'NAS (78 min)']"
CWA,3,71,0,4,"['Carrier (590 min)', 'Late Aircraft (152 min)', 'NAS (14 min)']"
CWA,4,87,3,0,"['Carrier (58 min)', 'NAS (17 min)', 'Weather (0 min)']"
CWA,5,86,3,1,"['NAS (135 min)', 'Weather (121 min)', 'Late Aircraft (74 min)']"
CWA,6,72,7,12,"['Late Aircraft (1127 min)', 'NAS (515 min)', 'Weather (364 min)']"
CWA,7,82,3,4,"['Carrier (390 min)', 'Late Aircraft (194 min)', 'NAS (150 min)']"
CWA,8,77,10,4,"['Late Aircraft (759 min)', 'NAS (245 min)', 'Carrier (170 min)']"
CWA,9,75,2,1,"['Late Aircraft (149 min)', 'NAS (52 min)', 'Carrier (37 min)']"
CWA,10,80,8,1,"['Carrier (131 min)', 'Late Aircraft (45 min)', 'NAS (20 min)']"
CWA,11,81,3,1,"['Carrier (158 min)', 'NAS (78 min)', 'Late Aircraft (52 min)']"
CWA,12,53,9,10,"['Late Aircraft (939 min)', 'Carrier (349 min)', 'Weather (259 min)']"
CYS,1,45,7,3,"['Carrier (404 min)', 'Late Aircraft (48 min)', 'Weather (0 min)']"
CYS,2,47,4,8,"['Late Aircraft (440 min)', 'Carrier (352 min)', 'NAS (263 min)']"
CYS,3,80,0,3,"['Carrier (486 min)', 'Weather (218 min)', 'NAS (53 min)']"
CYS,4,78,7,5,"['Weather (1946 min)', 'NAS (156 min)', 'Carrier (58 min)']"
CYS,5,72,5,6,"['Weather (502 min)', 'NAS (376 min)', 'Late Aircraft (114 min)']"
CYS,6,67,5,4,"['Carrier (2228 min)', 'NAS (40 min)', 'Late Aircraft (23 min)']"
CYS,7,71,2,8,"['Carrier (596 min)', 'Late Aircraft (578 min)', 'Weather (125 min)']"
CYS,8,69,1,7,"['Late Aircraft (1105 min)', 'Carrier (117 min)', 'NAS (108 min)']"
CYS,9,74,2,9,"['Late Aircraft (923 min)', 'Carrier (576 min)', 'NAS (21 min)']"
CYS,10,80,2,8,"['Late Aircraft (520 min)', 'Carrier (518 min)', 'Weather (74 min)']"
CYS,11,70,5,1,"['Carrier (156 min)', 'Weather (154 min)', 'Late Aircraft (154 min)']"
CYS,12,71,1,2,"['Late Aircraft (562 min)', 'NAS (22 min)', 'Carrier (12 min)']"
DAB,1,247,19,21,"['Carrier (3212 min)', 'Late Aircraft (1390 min)', 'Weather (694 min)']"
DAB,2,289,31,14,"['Carrier (2059 min)', 'Late Aircraft (887 min)', 'NAS (121 min)']"
DAB,3,317,36,20,"['Late Aircraft (2040 min)', 'Carrier (1200 min)', 'NAS (551 min)']"
DAB,4,336,20,17,"['Late Aircraft (2615 min)', 'Carrier (2135 min)', 'NAS (132 min)']"
DAB,5,298,58,43,"['Late Aircraft (2930 min)', 'Carrier (2383 min)', 'NAS (1011 min)']"
DAB,6,311,23,17,"['Late Aircraft (1074 min)', 'Carrier (964 min)', 'Weather (414 min)']"
DAB,7,259,49,43,"['Late Aircraft (4881 min)', 'Carrier (3419 min)', 'NAS (1376 min)']"
DAB,8,296,25,22,"['Late Aircraft (1964 min)', 'Carrier (976 min)', 'Weather (472 min)']"
DAB,9,277,35,23,"['Late Aircraft (2084 min)', 'Carrier (924 min)', 'Weather (806 min)']"
DAB,10,304,9,9,"['Late Aircraft (884 min)', 'Carrier (163 min)', 'NAS (97 min)']"
DAB,11,289,14,6,"['Late Aircraft (918 min)', 'NAS (230 min)', 'Carrier (126 min)']"
DAB,12,296,39,21,"['Late Aircraft (2344 min)', 'Carrier (1931 min)', 'NAS (224 min)']"
DAL,1,6369,1850,495,"['Late Aircraft (52906 min)', 'Carrier (29904 min)', 'NAS (18861 min)']"
DAL,2,6844,1143,217,"['Late Aircraft (20037 min)', 'Carrier (19470 min)', 'NAS (10985 min)']"
DAL,3,6842,1833,616,"['Late Aircraft (56959 min)', 'Carrier (29149 min)', 'NAS (23351 min)']"
DAL,4,6562,1665,736,"['Late Aircraft (87288 min)', 'Carrier (31023 min)', 'NAS (19193 min)']"
DAL,5,5563,2236,1228,"['Late Aircraft (134259 min)', 'Carrier (49895 min)', 'NAS (36400 min)']"
DAL,6,6374,2118,852,"['Late Aircraft (73131 min)', 'Carrier (54507 min)', 'NAS (22937 min)']"
DAL,7,6228,2384,862,"['Late Aircraft (79702 min)', 'Carrier (50532 min)', 'NAS (21196 min)']"
DAL,8,6857,1452,449,"['Late Aircraft (40091 min)', 'Carrier (28669 min)', 'NAS (15207 min)']"
DAL,9,6896,1193,270,"['Late Aircraft (28609 min)', 'Carrier (18466 min)', 'NAS (12741 min)']"
DAL,10,7575,1239,250,"['Late Aircraft (23325 min)', 'Carrier (21423 min)', 'NAS (10568 min)']"
DAL,11,7168,1371,325,"['Late Aircraft (40603 min)', 'Carrier (19350 min)', 'NAS (13349 min)']"
DAL,12,6625,1665,966,"['Late Aircraft (121062 min)', 'Carrier (36412 min)', 'NAS (18456 min)']"
DAY,1,652,54,91,"['Carrier (6567 min)', 'Late Aircraft (6195 min)', 'NAS (3190 min)']"
DAY,2,652,56,49,"['Carrier (5263 min)', 'Late Aircraft (3082 min)', 'NAS (1325 min)']"
DAY,3,806,39,49,"['Late Aircraft (3766 min)', 'Carrier (2138 min)', 'NAS (1754 min)']"
DAY,4,851,59,66,"['Late Aircraft (4860 min)', 'NAS (3454 min)', 'Carrier (2986 min)']"
DAY,5,868,83,111,"['Late Aircraft (8961 min)', 'Carrier (6391 min)', 'NAS (4832 min)']"
DAY,6,692,98,65,"['Late Aircraft (7708 min)', 'Carrier (5089 min)', 'NAS (2917 min)']"
DAY,7,679,85,107,"['Late Aircraft (9108 min)', 'Carrier (7925 min)', 'NAS (4813 min)']"
DAY,8,744,77,83,"['Late Aircraft (7472 min)', 'Carrier (4554 min)', 'NAS (2587 min)']"
DAY,9,816,71,52,"['Late Aircraft (4720 min)', 'Carrier (3629 min)', 'NAS (2001 min)']"
DAY,10,833,35,38,"['Carrier (3962 min)', 'Late Aircraft (3516 min)', 'NAS (561 min)']"
DAY,11,764,59,37,"['Late Aircraft (3021 min)', 'Carrier (3011 min)', 'NAS (1135 min)']"
DAY,12,641,94,77,"['Late Aircraft (6424 min)', 'Carrier (4279 min)', 'NAS (2378 min)']"
DCA,1,11377,1973,1680,"['Late Aircraft (140153 min)', 'Carrier (74508 min)', 'NAS (69217 min)']"
DCA,2,12788,1510,701,"['Late Aircraft (66574 min)', 'Carrier (41355 min)', 'NAS (22698 min)']"
DCA,3,13454,2029,1116,"['Late Aircraft (105021 min)', 'Carrier (68444 min)', 'NAS (38044 min)']"
DCA,4,13408,1962,1244,"['Late Aircraft (124113 min)', 'Carrier (68513 min)', 'NAS (45873 min)']"
DCA,5,13099,2656,1678,"['Late Aircraft (164102 min)', 'Carrier (91398 min)', 'NAS (89269 min)']"
DCA,6,12717,2219,1449,"['Late Aircraft (138845 min)', 'Carrier (76143 min)', 'NAS (51706 min)']"
DCA,7,12028,2636,2281,"['Late Aircraft (223777 min)', 'Carrier (113558 min)', 'NAS (84095 min)']"
DCA,8,12603,2408,1851,"['Late Aircraft (176862 min)', 'Carrier (106376 min)', 'NAS (79753 min)']"
DCA,9,14224,1529,785,"['Late Aircraft (83139 min)', 'Carrier (45904 min)', 'NAS (34028 min)']"
DCA,10,14576,1555,712,"['Late Aircraft (67636 min)', 'Carrier (41485 min)', 'NAS (18492 min)']"
DCA,11,13852,1585,758,"['Late Aircraft (67080 min)', 'Carrier (48441 min)', 'NAS (26496 min)']"
DCA,12,11954,2555,1564,"['Late Aircraft (154331 min)', 'Carrier (72853 min)', 'NAS (46626 min)']"
DDC,1,57,2,9,"['Late Aircraft (1956 min)', 'Weather (424 min)', 'NAS (215 min)']"
DDC,2,72,2,5,"['Carrier (1219 min)', 'Late Aircraft (182 min)', 'NAS (135 min)']"
DDC,3,63,4,2,"['Late Aircraft (240 min)', 'Carrier (211 min)', 'NAS (174 min)']"
DDC,4,71,0,2,"['Carrier (906 min)', 'NAS (19 min)', 'Late Aircraft (10 min)']"
DDC,5,61,6,9,"['Late Aircraft (3464 min)', 'NAS (265 min)', 'Carrier (220 min)']"
DDC,6,65,13,4,"['Late Aircraft (2510 min)', 'NAS (613 min)', 'Carrier (193 min)']"
DDC,7,60,5,5,"['Carrier (213 min)', 'Late Aircraft (169 min)', 'NAS (155 min)']"
DDC,8,55,17,10,"['Carrier (1156 min)', 'Late Aircraft (878 min)', 'NAS (518 min)']"
DDC,9,63,7,5,"['Carrier (2772 min)', 'Late Aircraft (240 min)', 'Weather (0 min)']"
DDC,10,55,6,11,"['Carrier (2624 min)', 'Late Aircraft (997 min)', 'NAS (78 min)']"
DDC,11,64,5,9,"['NAS (1829 min)', 'Late Aircraft (1025 min)', 'Weather (424 min)']"
DDC,12,58,6,13,"['Carrier (634 min)', 'Weather (631 min)', 'Late Aircraft (599 min)']"
DEC,1,55,8,14,"['Late Aircraft (4205 min)', 'Carrier (1229 min)', 'NAS (237 min)']"
DEC,2,87,5,10,"['Carrier (1704 min)', 'Late Aircraft (483 min)', 'Weather (196 min)']"
DEC,3,90,6,12,"['Carrier (2373 min)', 'Late Aircraft (1189 min)', 'Weather (668 min)']"
DEC,4,105,10,12,"['Late Aircraft (1735 min)', 'Carrier (178 min)', 'NAS (74 min)']"
DEC,5,79,8,30,"['Late Aircraft (7409 min)', 'Weather (1990 min)', 'Carrier (828 min)']"
DEC,6,56,3,16,"['Late Aircraft (1208 min)', 'Carrier (774 min)', 'Weather (587 min)']"
DEC,7,60,7,11,"['Carrier (1425 min)', 'Late Aircraft (915 min)', 'NAS (210 min)']"
DEC,8,53,9,11,"['Carrier (1246 min)', 'Late Aircraft (1008 min)', 'NAS (419 min)']"
DEC,9,71,6,7,"['Late Aircraft (907 min)', 'Carrier (697 min)', 'NAS (37 min)']"
DEC,10,78,3,0,"['NAS (87 min)', 'Late Aircraft (61 min)', 'Carrier (33 min)']"
DEC,11,65,7,6,"['Late Aircraft (1125 min)', 'NAS (175 min)', 'Carrier (174 min)']"
DEC,12,62,14,5,"['Late Aircraft (951 min)', 'Carrier (216 min)', 'NAS (78 min)']"
DEN,1,23312,6578,2838,"['Late Aircraft (220025 min)', 'Carrier (202037 min)', 'NAS (77898 min)']"
DEN,2,24098,5168,2355,"['Late Aircraft (189549 min)', 'Carrier (161836 min)', 'NAS (139633 min)']"
DEN,3,27901,5906,2216,"['Late Aircraft (184341 min)', 'Carrier (153338 min)', 'NAS (108813 min)']"
DEN,4,28222,5904,2262,"['Late Aircraft (200054 min)', 'Carrier (155494 min)', 'NAS (102115 min)']"
DEN,5,27341,7290,4084,"['Late Aircraft (343274 min)', 'Carrier (218608 min)', 'NAS (116290 min)']"
DEN,6,28514,8073,4202,"['Late Aircraft (366196 min)', 'Carrier (249995 min)', 'NAS (115402 min)']"
DEN,7,29505,7826,4349,"['Late Aircraft (366715 min)', 'Carrier (278682 min)', 'NAS (97946 min)']"
DEN,8,29795,6922,3830,"['Late Aircraft (321326 min)', 'Carrier (241770 min)', 'NAS (125478 min)']"
DEN,9,32251,4593,1875,"['Late Aircraft (141912 min)', 'Carrier (133788 min)', 'NAS (46352 min)']"
DEN,10,34125,4160,1599,"['Carrier (126057 min)', 'Late Aircraft (116812 min)', 'NAS (42698 min)']"
DEN,11,29666,4809,2005,"['Late Aircraft (157481 min)', 'Carrier (151266 min)', 'NAS (148704 min)']"
DEN,12,30751,5157,1989,"['Late Aircraft (146973 min)', 'Carrier (134613 min)', 'NAS (59314 min)']"
DFW,1,23680,6174,4082,"['Late Aircraft (345478 min)', 'Carrier (217438 min)', 'NAS (122937 min)']"
DFW,2,27746,4320,1497,"['Carrier (129362 min)', 'Late Aircraft (125493 min)', 'NAS (50154 min)']"
DFW,3,26262,6759,4123,"['Late Aircraft (405285 min)', 'Carrier (204781 min)', 'NAS (114422 min)']"
DFW,4,26464,5976,3788,"['Late Aircraft (347595 min)', 'Carrier (181611 min)', 'NAS (109699 min)']"
DFW,5,22671,8116,7016,"['Late Aircraft (665856 min)', 'Carrier (359399 min)', 'Weather (193183 min)']"
DFW,6,25369,8950,5792,"['Late Aircraft (532069 min)', 'Carrier (341645 min)', 'NAS (129787 min)']"
DFW,7,26292,9316,6675,"['Late Aircraft (650401 min)', 'Carrier (413472 min)', 'NAS (141635 min)']"
DFW,8,29336,7251,4103,"['Late Aircraft (400403 min)', 'Carrier (276747 min)', 'NAS (85841 min)']"
DFW,9,30582,5501,2164,"['Late Aircraft (177520 min)', 'Carrier (163315 min)', 'NAS (67152 min)']"
DFW,10,33525,5281,2161,"['Carrier (174982 min)', 'Late Aircraft (165931 min)', 'NAS (41597 min)']"
DFW,11,28644,5127,2559,"['Late Aircraft (212453 min)', 'Carrier (163773 min)', 'NAS (80350 min)']"
DFW,12,27219,6402,3727,"['Late Aircraft (368591 min)', 'Carrier (202768 min)', 'Weather (122170 min)']"
DHN,1,75,8,7,"['Late Aircraft (1390 min)', 'Weather (538 min)', 'NAS (293 min)']"
DHN,2,80,5,3,"['Late Aircraft (447 min)', 'NAS (84 min)', 'Carrier (13 min)']"
DHN,3,87,6,1,"['NAS (356 min)', 'Late Aircraft (145 min)', 'Carrier (140 min)']"
DHN,4,83,4,4,"['Carrier (912 min)', 'Weather (120 min)', 'NAS (114 min)']"
DHN,5,70,13,9,"['Late Aircraft (701 min)', 'NAS (584 min)', 'Carrier (300 min)']"
DHN,6,84,1,10,"['Carrier (1155 min)', 'Weather (284 min)', 'Late Aircraft (58 min)']"
DHN,7,70,11,8,"['Carrier (2856 min)', 'Weather (362 min)', 'NAS (361 min)']"
DHN,8,81,3,2,"['Carrier (469 min)', 'NAS (3 min)', 'Weather (0 min)']"
DHN,9,67,10,3,"['Late Aircraft (385 min)', 'Weather (234 min)', 'NAS (133 min)']"
DHN,10,80,8,5,"['Carrier (966 min)', 'Late Aircraft (264 min)', 'NAS (62 min)']"
DHN,11,106,7,7,"['Late Aircraft (1264 min)', 'NAS (166 min)', 'Weather (147 min)']"
DHN,12,96,7,5,"['Carrier (575 min)', 'Late Aircraft (393 min)', 'NAS (266 min)']"
DIK,1,41,6,5,"['Weather (1236 min)', 'Carrier (311 min)', 'Late Aircraft (282 min)']"
DIK,2,32,5,3,"['Carrier (353 min)', 'NAS (27 min)', 'Weather (22 min)']"
DIK,3,37,0,5,"['Weather (1312 min)', 'NAS (443 min)', 'Carrier (0 min)']"
DIK,4,61,4,4,"['Carrier (1412 min)', 'Late Aircraft (113 min)', 'Weather (0 min)']"
DIK,5,70,3,7,"['Carrier (1018 min)', 'NAS (719 min)', 'Weather (123 min)']"
DIK,6,57,6,4,"['Carrier (2569 min)', 'Late Aircraft (234 min)', 'NAS (175 min)']"
DIK,7,64,1,4,"['Carrier (1220 min)', 'Late Aircraft (27 min)', 'Weather (0 min)']"
DIK,8,77,0,5,"['Carrier (290 min)', 'Late Aircraft (240 min)', 'NAS (151 min)']"
DIK,9,69,1,4,"['Carrier (902 min)', 'Weather (244 min)', 'NAS (82 min)']"
DIK,10,78,3,1,"['Late Aircraft (158 min)', 'Carrier (145 min)', 'Weather (44 min)']"
DIK,11,56,5,11,"['Carrier (4032 min)', 'Late Aircraft (336 min)', 'Weather (42 min)']"
DIK,12,63,2,11,"['Late Aircraft (869 min)', 'Carrier (776 min)', 'Weather (373 min)']"
DLG,6,22,3,0,"['NAS (56 min)', 'Late Aircraft (52 min)', 'Carrier (26 min)']"
DLG,7,36,1,6,"['Late Aircraft (929 min)', 'NAS (190 min)', 'Security (64 min)']"
DLG,8,38,0,2,"['Late Aircraft (436 min)', 'NAS (30 min)', 'Carrier (0 min)']"
DLG,9,39,4,2,"['Late Aircraft (414 min)', 'NAS (42 min)', 'Carrier (21 min)']"
DLH,1,140,26,39,"['Carrier (4855 min)', 'Weather (1360 min)', 'Late Aircraft (1306 min)']"
DLH,2,162,13,6,"['Carrier (848 min)', 'Late Aircraft (167 min)', 'Weather (160 min)']"
DLH,3,193,8,13,"['Weather (995 min)', 'Carrier (937 min)', 'Late Aircraft (934 min)']"
DLH,4,233,13,5,"['Carrier (633 min)', 'Weather (178 min)', 'NAS (73 min)']"
DLH,5,208,15,30,"['Weather (2232 min)', 'NAS (1073 min)', 'Carrier (1010 min)']"
DLH,6,216,28,33,"['Carrier (5093 min)', 'Late Aircraft (1688 min)', 'NAS (1343 min)']"
DLH,7,257,20,33,"['Carrier (2473 min)', 'Late Aircraft (1679 min)', 'NAS (1036 min)']"
DLH,8,271,45,25,"['Late Aircraft (1908 min)', 'NAS (1353 min)', 'Carrier (1333 min)']"
DLH,9,301,25,10,"['Late Aircraft (1482 min)', 'Carrier (347 min)', 'Weather (184 min)']"
DLH,10,291,15,4,"['Carrier (698 min)', 'NAS (82 min)', 'Late Aircraft (70 min)']"
DLH,11,240,14,13,"['Carrier (1371 min)', 'Weather (942 min)', 'Late Aircraft (409 min)']"
DLH,12,167,33,35,"['Carrier (3221 min)', 'Weather (2153 min)', 'NAS (469 min)']"
DRO,1,308,34,51,"['Late Aircraft (5258 min)', 'Carrier (4111 min)', 'NAS (1466 min)']"
DRO,2,316,29,20,"['Carrier (4116 min)', 'NAS (725 min)', 'Late Aircraft (718 min)']"
DRO,3,335,39,12,"['Carrier (2002 min)', 'NAS (883 min)', 'Weather (701 min)']"
DRO,4,304,27,27,"['Carrier (3826 min)', 'Late Aircraft (1353 min)', 'NAS (1041 min)']"
DRO,5,333,39,38,"['Carrier (3053 min)', 'Late Aircraft (1583 min)', 'NAS (1405 min)']"
DRO,6,422,55,48,"['Carrier (5595 min)', 'Weather (2140 min)', 'NAS (1102 min)']"
DRO,7,444,71,37,"['Carrier (4664 min)', 'Late Aircraft (2087 min)', 'NAS (1396 min)']"
DRO,8,441,49,45,"['Carrier (7695 min)', 'Late Aircraft (1755 min)', 'NAS (1468 min)']"
DRO,9,438,33,29,"['Carrier (2669 min)', 'Late Aircraft (764 min)', 'NAS (455 min)']"
DRO,10,422,37,33,"['Carrier (5061 min)', 'Late Aircraft (1502 min)', 'Weather (1102 min)']"
DRO,11,320,46,62,"['Carrier (6766 min)', 'Late Aircraft (2858 min)', 'Weather (2161 min)']"
DRO,12,397,38,33,"['Carrier (2865 min)', 'Late Aircraft (1084 min)', 'Weather (701 min)']"
DSM,1,1146,248,247,"['Carrier (16839 min)', 'Late Aircraft (16557 min)', 'Weather (11898 min)']"
DSM,2,1376,135,121,"['Carrier (11486 min)', 'Late Aircraft (7966 min)', 'NAS (6384 min)']"
DSM,3,1553,188,96,"['Carrier (9943 min)', 'Late Aircraft (7672 min)', 'NAS (5293 min)']"
DSM,4,1581,159,83,"['Carrier (10760 min)', 'Late Aircraft (4688 min)', 'NAS (2105 min)']"
DSM,5,1427,261,148,"['Late Aircraft (13006 min)', 'Carrier (12465 min)', 'NAS (6579 min)']"
DSM,6,1429,270,170,"['Late Aircraft (15626 min)', 'Carrier (13536 min)', 'NAS (6165 min)']"
DSM,7,1411,288,212,"['Late Aircraft (18527 min)', 'Carrier (17340 min)', 'NAS (6697 min)']"
DSM,8,1539,205,155,"['Late Aircraft (16368 min)', 'Carrier (6759 min)', 'NAS (6524 min)']"
DSM,9,1614,119,52,"['Carrier (5842 min)', 'Late Aircraft (4273 min)', 'NAS (2513 min)']"
