aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
CMH,12,2067,366,128,"carrier_delay, late_aircraft_delay, nas_delay"
OGG,4,1386,131,52,"late_aircraft_delay, carrier_delay, weather_delay"
ONT,12,1259,160,75,"late_aircraft_delay, carrier_delay, nas_delay"
DCA,10,7339,777,357,"late_aircraft_delay, carrier_delay, nas_delay"
MGM,12,129,33,16,"carrier_delay, late_aircraft_delay, nas_delay"
DFW,8,14597,3689,2029,"late_aircraft_delay, carrier_delay, nas_delay"
OAK,9,2111,319,122,"late_aircraft_delay, carrier_delay, nas_delay"
HDN,2,186,67,21,"late_aircraft_delay, nas_delay, carrier_delay"
SYR,10,665,54,27,"carrier_delay, late_aircraft_delay, nas_delay"
DAY,9,414,36,28,"late_aircraft_delay, carrier_delay, nas_delay"
SAF,11,140,20,28,"carrier_delay, weather_delay, nas_delay"
SLN,2,36,3,2,"carrier_delay, weather_delay, late_aircraft_delay"
FWA,10,291,33,30,"carrier_delay, late_aircraft_delay, nas_delay"
MFE,3,168,18,21,"late_aircraft_delay, nas_delay, carrier_delay"
CRW,11,166,34,10,"late_aircraft_delay, carrier_delay, nas_delay"
PLN,8,75,7,7,"carrier_delay, weather_delay, nas_delay"
RFD,12,45,8,6,"late_aircraft_delay, carrier_delay, nas_delay"
ORH,1,45,10,6,"late_aircraft_delay, carrier_delay, nas_delay"
ADQ,6,50,4,2,"late_aircraft_delay, carrier_delay, security_delay"
FSM,12,49,4,3,"late_aircraft_delay, nas_delay, carrier_delay"
HIB,11,23,2,0,"weather_delay, carrier_delay, nas_delay"
PRC,8,28,8,11,"late_aircraft_delay, carrier_delay, nas_delay"
ALW,1,33,2,3,"late_aircraft_delay, carrier_delay, weather_delay"
AZA,3,380,38,15,"carrier_delay, late_aircraft_delay, nas_delay"
CMH,8,2191,284,198,"late_aircraft_delay, carrier_delay, nas_delay"
SJC,2,2222,263,104,"late_aircraft_delay, carrier_delay, nas_delay"
VPS,4,499,83,40,"late_aircraft_delay, carrier_delay, nas_delay"
IAH,8,5572,1169,717,"late_aircraft_delay, carrier_delay, nas_delay"
LIT,12,592,103,52,"late_aircraft_delay, carrier_delay, nas_delay"
RSW,1,2005,395,251,"late_aircraft_delay, carrier_delay, nas_delay"
IND,1,1996,327,170,"late_aircraft_delay, carrier_delay, nas_delay"
TUS,1,981,123,70,"late_aircraft_delay, carrier_delay, weather_delay"
SYR,6,699,100,56,"late_aircraft_delay, carrier_delay, nas_delay"
SNA,8,2318,294,163,"late_aircraft_delay, carrier_delay, nas_delay"
CDC,4,33,2,2,"carrier_delay, security_delay, weather_delay"
FAR,10,341,35,23,"carrier_delay, late_aircraft_delay, weather_delay"
MBS,8,125,14,11,"carrier_delay, late_aircraft_delay, nas_delay"
TVC,3,131,12,16,"carrier_delay, nas_delay, late_aircraft_delay"
OTZ,3,18,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
HIB,12,23,6,4,"carrier_delay, weather_delay, nas_delay"
PSM,11,18,1,0,"carrier_delay, weather_delay, nas_delay"
CLL,4,51,2,8,"weather_delay, nas_delay, late_aircraft_delay"
MDW,8,3962,1050,370,"late_aircraft_delay, carrier_delay, nas_delay"
LGB,7,863,197,64,"late_aircraft_delay, carrier_delay, nas_delay"
LEX,10,478,56,22,"carrier_delay, late_aircraft_delay, nas_delay"
SIT,7,106,11,5,"carrier_delay, late_aircraft_delay, nas_delay"
PAE,4,96,5,4,"carrier_delay, late_aircraft_delay, nas_delay"
IDA,1,131,14,9,"carrier_delay, late_aircraft_delay, weather_delay"
LAN,10,66,9,5,"carrier_delay, late_aircraft_delay, nas_delay"
RDD,12,96,9,10,"weather_delay, late_aircraft_delay, carrier_delay"
SLN,8,36,6,6,"late_aircraft_delay, nas_delay, carrier_delay"
WYS,7,41,8,3,"carrier_delay, nas_delay, weather_delay"
AGS,5,193,20,26,"carrier_delay, late_aircraft_delay, nas_delay"
BET,5,36,14,0,"security_delay, late_aircraft_delay, nas_delay"
ABR,2,29,1,2,"weather_delay, carrier_delay, nas_delay"
HTS,4,9,3,3,"late_aircraft_delay, nas_delay, carrier_delay"
ABR,4,41,1,3,"carrier_delay, weather_delay, nas_delay"
SEA,6,7959,2351,660,"carrier_delay, late_aircraft_delay, nas_delay"
SJC,1,2345,323,109,"late_aircraft_delay, carrier_delay, nas_delay"
RIC,10,1048,102,32,"late_aircraft_delay, nas_delay, carrier_delay"
RDU,9,3113,349,200,"late_aircraft_delay, carrier_delay, nas_delay"
BWI,3,4084,1316,471,"late_aircraft_delay, carrier_delay, nas_delay"
PBI,10,1279,155,71,"late_aircraft_delay, carrier_delay, nas_delay"
SAN,12,4177,964,677,"late_aircraft_delay, carrier_delay, nas_delay"
DAY,1,326,24,46,"carrier_delay, late_aircraft_delay, nas_delay"
FLG,12,128,8,7,"carrier_delay, late_aircraft_delay, weather_delay"
MRY,3,200,29,4,"carrier_delay, nas_delay, late_aircraft_delay"
EYW,6,279,61,44,"late_aircraft_delay, carrier_delay, weather_delay"
FAY,3,54,6,3,"late_aircraft_delay, nas_delay, weather_delay"
TWF,4,48,1,2,"carrier_delay, weather_delay, nas_delay"
GTF,8,136,6,1,"nas_delay, carrier_delay, late_aircraft_delay"
AKN,9,15,5,0,"late_aircraft_delay, carrier_delay, nas_delay"
CDV,11,36,3,1,"late_aircraft_delay, nas_delay, carrier_delay"
SMF,5,2792,489,210,"late_aircraft_delay, carrier_delay, nas_delay"
BOS,9,7188,934,558,"carrier_delay, late_aircraft_delay, nas_delay"
PHX,4,9749,1714,674,"late_aircraft_delay, carrier_delay, nas_delay"
RSW,5,1440,255,197,"late_aircraft_delay, nas_delay, carrier_delay"
AUS,2,3648,449,166,"late_aircraft_delay, carrier_delay, nas_delay"
CRP,3,207,23,11,"late_aircraft_delay, weather_delay, carrier_delay"
ACK,6,184,24,25,"nas_delay, late_aircraft_delay, carrier_delay"
MEM,12,1063,162,71,"late_aircraft_delay, carrier_delay, nas_delay"
HOU,2,2699,364,63,"late_aircraft_delay, carrier_delay, nas_delay"
EGE,9,125,13,3,"late_aircraft_delay, carrier_delay, nas_delay"
PIA,8,178,30,18,"carrier_delay, late_aircraft_delay, nas_delay"
ELM,7,48,6,10,"carrier_delay, late_aircraft_delay, weather_delay"
TVC,7,354,67,49,"late_aircraft_delay, carrier_delay, nas_delay"
JNU,12,205,22,18,"late_aircraft_delay, carrier_delay, nas_delay"
BIS,8,225,22,15,"carrier_delay, nas_delay, late_aircraft_delay"
MAF,4,529,50,37,"late_aircraft_delay, nas_delay, carrier_delay"
IMT,7,35,4,3,"carrier_delay, weather_delay, nas_delay"
EKO,1,21,1,2,"weather_delay, carrier_delay, nas_delay"
CLL,6,56,10,7,"late_aircraft_delay, nas_delay, carrier_delay"
INL,5,38,0,3,"carrier_delay, weather_delay, nas_delay"
SJT,2,61,1,4,"carrier_delay, late_aircraft_delay, nas_delay"
PRC,2,33,4,5,"carrier_delay, late_aircraft_delay, nas_delay"
SWO,1,31,2,5,"carrier_delay, weather_delay, nas_delay"
SHR,3,32,1,1,"late_aircraft_delay, nas_delay, weather_delay"
CYS,1,22,5,2,"carrier_delay, late_aircraft_delay, weather_delay"
ACT,7,49,4,9,"carrier_delay, weather_delay, nas_delay"
BQN,8,86,35,17,"late_aircraft_delay, weather_delay, carrier_delay"
MDW,11,3628,471,178,"late_aircraft_delay, carrier_delay, nas_delay"
ECP,1,241,36,26,"late_aircraft_delay, carrier_delay, nas_delay"
MEM,2,1027,85,39,"carrier_delay, nas_delay, late_aircraft_delay"
PVD,4,746,77,49,"late_aircraft_delay, carrier_delay, nas_delay"
VPS,3,446,65,48,"late_aircraft_delay, carrier_delay, nas_delay"
AGS,12,156,30,30,"carrier_delay, late_aircraft_delay, weather_delay"
FSM,1,43,8,8,"carrier_delay, weather_delay, nas_delay"
CHA,6,323,45,27,"late_aircraft_delay, carrier_delay, nas_delay"
FAR,5,321,38,30,"late_aircraft_delay, carrier_delay, nas_delay"
LAR,4,28,1,0,"carrier_delay, nas_delay, weather_delay"
ELP,12,949,129,77,"late_aircraft_delay, carrier_delay, nas_delay"
LWS,6,51,2,2,"carrier_delay, weather_delay, nas_delay"
XWA,3,76,6,10,"carrier_delay, weather_delay, nas_delay"
RIW,9,35,1,3,"late_aircraft_delay, carrier_delay, nas_delay"
MHK,9,44,3,1,"nas_delay, carrier_delay, late_aircraft_delay"
PHX,6,8521,1999,863,"late_aircraft_delay, carrier_delay, nas_delay"
DCA,11,6988,782,383,"late_aircraft_delay, carrier_delay, nas_delay"
TPA,10,3429,383,178,"late_aircraft_delay, carrier_delay, nas_delay"
BNA,4,4986,781,311,"late_aircraft_delay, carrier_delay, nas_delay"
BUR,1,1429,185,96,"late_aircraft_delay, carrier_delay, nas_delay"
MCI,8,2645,364,192,"late_aircraft_delay, nas_delay, carrier_delay"
COS,12,609,91,32,"late_aircraft_delay, carrier_delay, nas_delay"
MSY,10,2793,345,119,"late_aircraft_delay, carrier_delay, nas_delay"
MSY,2,2521,334,107,"late_aircraft_delay, carrier_delay, nas_delay"
GSP,11,883,75,24,"nas_delay, carrier_delay, late_aircraft_delay"
LIH,2,711,96,23,"carrier_delay, late_aircraft_delay, nas_delay"
ISP,3,221,52,52,"late_aircraft_delay, nas_delay, carrier_delay"
HSV,12,360,93,45,"late_aircraft_delay, carrier_delay, nas_delay"
HRL,3,219,29,17,"late_aircraft_delay, nas_delay, weather_delay"
DDC,9,35,4,3,"carrier_delay, late_aircraft_delay, weather_delay"
SGF,7,459,106,82,"late_aircraft_delay, carrier_delay, nas_delay"
RNO,1,892,133,80,"late_aircraft_delay, carrier_delay, nas_delay"
MEM,7,1121,218,186,"late_aircraft_delay, carrier_delay, nas_delay"
PWM,4,361,38,24,"carrier_delay, late_aircraft_delay, nas_delay"
DLH,1,73,15,19,"carrier_delay, weather_delay, late_aircraft_delay"
OAJ,6,104,1,4,"late_aircraft_delay, nas_delay, weather_delay"
ADQ,2,35,4,1,"late_aircraft_delay, weather_delay, nas_delay"
GCC,11,28,3,6,"carrier_delay, late_aircraft_delay, nas_delay"
CSG,4,54,3,5,"carrier_delay, nas_delay, weather_delay"
AZO,7,46,6,7,"carrier_delay, weather_delay, nas_delay"
RHI,4,17,4,1,"weather_delay, carrier_delay, nas_delay"
APN,11,33,3,2,"carrier_delay, nas_delay, weather_delay"
BET,12,34,11,3,"late_aircraft_delay, security_delay, nas_delay"
SWO,6,37,2,5,"weather_delay, nas_delay, carrier_delay"
MQT,10,46,2,3,"late_aircraft_delay, carrier_delay, weather_delay"
MAF,8,548,58,30,"carrier_delay, late_aircraft_delay, nas_delay"
BOI,12,1151,177,85,"late_aircraft_delay, carrier_delay, nas_delay"
MSP,3,6037,773,411,"carrier_delay, nas_delay, late_aircraft_delay"
OGG,1,1174,242,75,"late_aircraft_delay, carrier_delay, nas_delay"
TUS,2,912,119,63,"late_aircraft_delay, carrier_delay, nas_delay"
TUL,6,945,143,90,"carrier_delay, late_aircraft_delay, nas_delay"
HPN,11,509,68,33,"carrier_delay, late_aircraft_delay, nas_delay"
SFB,2,436,69,23,"carrier_delay, late_aircraft_delay, nas_delay"
HSV,2,422,39,19,"late_aircraft_delay, carrier_delay, nas_delay"
LWS,4,63,3,4,"carrier_delay, weather_delay, nas_delay"
BLI,5,146,17,6,"carrier_delay, late_aircraft_delay, nas_delay"
CRP,1,192,17,25,"late_aircraft_delay, nas_delay, carrier_delay"
LWS,5,53,6,1,"carrier_delay, weather_delay, nas_delay"
RIW,4,25,1,4,"carrier_delay, weather_delay, late_aircraft_delay"
JST,10,33,2,2,"late_aircraft_delay, carrier_delay, nas_delay"
LAN,7,52,9,11,"late_aircraft_delay, carrier_delay, nas_delay"
LRD,3,77,7,9,"late_aircraft_delay, nas_delay, carrier_delay"
GCK,5,36,4,6,"late_aircraft_delay, weather_delay, nas_delay"
ADK,1,3,1,0,"security_delay, nas_delay, carrier_delay"
JST,11,30,4,3,"late_aircraft_delay, weather_delay, carrier_delay"
BWI,9,4900,995,215,"carrier_delay, late_aircraft_delay, nas_delay"
BOS,2,5118,756,364,"carrier_delay, late_aircraft_delay, nas_delay"
LAX,9,9894,1058,523,"late_aircraft_delay, carrier_delay, nas_delay"
PHL,11,4587,490,264,"late_aircraft_delay, carrier_delay, nas_delay"
LGB,12,873,144,93,"late_aircraft_delay, carrier_delay, weather_delay"
HDN,12,100,37,22,"late_aircraft_delay, carrier_delay, nas_delay"
XWA,6,99,14,8,"carrier_delay, nas_delay, late_aircraft_delay"
JST,5,34,2,9,"late_aircraft_delay, carrier_delay, nas_delay"
EUG,7,378,58,31,"late_aircraft_delay, carrier_delay, weather_delay"
FAI,9,196,36,6,"late_aircraft_delay, carrier_delay, nas_delay"
BGM,5,23,1,3,"carrier_delay, late_aircraft_delay, nas_delay"
OTZ,5,17,0,0,"carrier_delay, weather_delay, nas_delay"
MSO,3,170,11,11,"late_aircraft_delay, nas_delay, carrier_delay"
BET,4,36,7,2,"late_aircraft_delay, nas_delay, security_delay"
SGU,1,130,17,5,"carrier_delay, weather_delay, nas_delay"
MSP,12,5800,977,582,"carrier_delay, nas_delay, weather_delay"
DEN,8,14880,3438,1936,"late_aircraft_delay, carrier_delay, nas_delay"
MKE,8,1595,192,124,"late_aircraft_delay, carrier_delay, nas_delay"
MIA,4,5416,1006,577,"late_aircraft_delay, carrier_delay, nas_delay"
MLI,3,218,26,17,"carrier_delay, nas_delay, late_aircraft_delay"
SJU,8,1401,419,303,"late_aircraft_delay, carrier_delay, nas_delay"
BZN,3,523,68,36,"nas_delay, late_aircraft_delay, carrier_delay"
CID,11,428,37,23,"carrier_delay, late_aircraft_delay, nas_delay"
TPA,1,3763,705,379,"late_aircraft_delay, carrier_delay, nas_delay"
AVP,7,72,12,16,"late_aircraft_delay, carrier_delay, nas_delay"
ECP,5,423,112,59,"late_aircraft_delay, carrier_delay, nas_delay"
AGS,3,161,14,15,"carrier_delay, late_aircraft_delay, nas_delay"
ASE,9,272,48,60,"carrier_delay, late_aircraft_delay, weather_delay"
GRB,4,248,16,23,"carrier_delay, late_aircraft_delay, weather_delay"
FAR,1,256,37,39,"late_aircraft_delay, carrier_delay, weather_delay"
TXK,9,37,4,2,"late_aircraft_delay, nas_delay, carrier_delay"
EYW,10,337,34,13,"carrier_delay, late_aircraft_delay, nas_delay"
GRK,3,72,11,7,"late_aircraft_delay, nas_delay, carrier_delay"
MQT,4,31,4,8,"weather_delay, carrier_delay, nas_delay"
WRG,3,36,4,2,"late_aircraft_delay, nas_delay, carrier_delay"
SIT,4,61,4,1,"carrier_delay, nas_delay, weather_delay"
DAB,12,143,20,10,"late_aircraft_delay, carrier_delay, nas_delay"
ROW,10,51,9,5,"carrier_delay, late_aircraft_delay, nas_delay"
RKS,7,40,1,5,"carrier_delay, late_aircraft_delay, nas_delay"
FNT,8,89,12,16,"nas_delay, late_aircraft_delay, weather_delay"
PSE,6,36,8,7,"late_aircraft_delay, carrier_delay, nas_delay"
BPT,11,37,1,2,"carrier_delay, late_aircraft_delay, nas_delay"
DLG,7,17,0,3,"late_aircraft_delay, nas_delay, security_delay"
PSM,9,13,3,2,"late_aircraft_delay, nas_delay, carrier_delay"
CKB,6,16,5,0,"late_aircraft_delay, nas_delay, carrier_delay"
DLH,2,80,6,2,"carrier_delay, weather_delay, late_aircraft_delay"
RSW,9,1054,105,52,"late_aircraft_delay, carrier_delay, nas_delay"
GSO,7,537,109,97,"late_aircraft_delay, carrier_delay, nas_delay"
ROC,9,693,59,30,"carrier_delay, late_aircraft_delay, nas_delay"
COS,9,652,86,35,"carrier_delay, late_aircraft_delay, nas_delay"
SGU,4,161,8,7,"carrier_delay, weather_delay, nas_delay"
MSN,4,615,62,52,"carrier_delay, late_aircraft_delay, weather_delay"
GPT,10,200,15,4,"late_aircraft_delay, carrier_delay, nas_delay"
BTV,3,282,21,13,"nas_delay, late_aircraft_delay, carrier_delay"
SGU,7,139,13,10,"weather_delay, carrier_delay, late_aircraft_delay"
ADK,7,5,2,0,"late_aircraft_delay, security_delay, nas_delay"
GNV,11,147,17,6,"carrier_delay, nas_delay, late_aircraft_delay"
LAW,4,45,10,5,"weather_delay, carrier_delay, late_aircraft_delay"
AKN,5,13,1,0,"nas_delay, carrier_delay, weather_delay"
SMX,11,4,1,3,"carrier_delay, nas_delay, late_aircraft_delay"
BIH,10,1,0,0,"carrier_delay, weather_delay, nas_delay"
ORD,1,9403,2221,1845,"late_aircraft_delay, carrier_delay, nas_delay"
ITO,6,352,46,4,"late_aircraft_delay, carrier_delay, nas_delay"
JFK,12,5192,1190,714,"late_aircraft_delay, carrier_delay, nas_delay"
DSM,5,718,133,73,"carrier_delay, late_aircraft_delay, nas_delay"
SRQ,5,778,125,93,"late_aircraft_delay, carrier_delay, nas_delay"
TLH,2,295,24,22,"late_aircraft_delay, carrier_delay, nas_delay"
BTV,9,561,36,26,"late_aircraft_delay, carrier_delay, nas_delay"
LEX,7,426,86,80,"late_aircraft_delay, carrier_delay, nas_delay"
MRY,1,177,10,14,"late_aircraft_delay, carrier_delay, nas_delay"
ACY,8,148,30,23,"late_aircraft_delay, nas_delay, carrier_delay"
CHO,6,155,15,8,"nas_delay, carrier_delay, late_aircraft_delay"
CMX,4,29,4,9,"carrier_delay, late_aircraft_delay, weather_delay"
PVU,6,96,13,5,"carrier_delay, nas_delay, late_aircraft_delay"
SPI,10,4,2,1,"nas_delay, late_aircraft_delay, carrier_delay"
PBG,10,17,2,1,"late_aircraft_delay, carrier_delay, nas_delay"
AZO,4,54,2,3,"carrier_delay, weather_delay, nas_delay"
MHK,8,59,8,3,"carrier_delay, late_aircraft_delay, nas_delay"
MKE,6,1454,210,129,"late_aircraft_delay, carrier_delay, nas_delay"
BNA,8,5154,893,401,"late_aircraft_delay, carrier_delay, nas_delay"
JAX,6,1452,243,188,"late_aircraft_delay, carrier_delay, nas_delay"
CAK,8,176,18,31,"late_aircraft_delay, carrier_delay, nas_delay"
JAX,1,1332,217,125,"late_aircraft_delay, carrier_delay, nas_delay"
ALW,7,31,6,0,"late_aircraft_delay, carrier_delay, nas_delay"
DSM,11,817,54,40,"carrier_delay, late_aircraft_delay, nas_delay"
BUF,9,1317,129,44,"late_aircraft_delay, carrier_delay, nas_delay"
ACY,11,121,8,6,"carrier_delay, nas_delay, late_aircraft_delay"
BIL,10,245,20,11,"carrier_delay, late_aircraft_delay, nas_delay"
MTJ,4,98,11,2,"carrier_delay, late_aircraft_delay, nas_delay"
OAJ,5,60,7,10,"late_aircraft_delay, carrier_delay, weather_delay"
AVP,12,81,8,7,"carrier_delay, late_aircraft_delay, nas_delay"
PIA,6,185,37,26,"carrier_delay, late_aircraft_delay, weather_delay"
LCH,2,57,6,7,"carrier_delay, late_aircraft_delay, weather_delay"
ACY,12,99,19,12,"nas_delay, late_aircraft_delay, carrier_delay"
SJT,4,56,6,6,"late_aircraft_delay, carrier_delay, weather_delay"
XWA,2,54,9,14,"weather_delay, nas_delay, carrier_delay"
CSG,12,46,2,2,"late_aircraft_delay, carrier_delay, nas_delay"
OAJ,11,112,4,6,"carrier_delay, late_aircraft_delay, nas_delay"
RKS,10,40,1,6,"carrier_delay, late_aircraft_delay, nas_delay"
SFO,11,6643,1173,754,"late_aircraft_delay, carrier_delay, nas_delay"
TUS,10,1161,96,50,"carrier_delay, late_aircraft_delay, nas_delay"
ELP,4,874,134,57,"late_aircraft_delay, carrier_delay, nas_delay"
ORD,2,11927,1216,626,"carrier_delay, late_aircraft_delay, nas_delay"
ECP,6,548,156,68,"late_aircraft_delay, carrier_delay, nas_delay"
IAD,3,2371,290,177,"late_aircraft_delay, nas_delay, carrier_delay"
JAC,12,176,31,41,"late_aircraft_delay, carrier_delay, nas_delay"
ATW,6,290,41,52,"carrier_delay, late_aircraft_delay, nas_delay"
KOA,4,831,71,43,"late_aircraft_delay, carrier_delay, nas_delay"
JNU,2,201,15,9,"late_aircraft_delay, carrier_delay, nas_delay"
EGE,1,311,89,59,"late_aircraft_delay, carrier_delay, nas_delay"
MSO,5,220,28,16,"late_aircraft_delay, nas_delay, carrier_delay"
GUC,4,36,2,0,"nas_delay, carrier_delay, weather_delay"
FAI,2,121,7,5,"nas_delay, late_aircraft_delay, weather_delay"
TTN,12,61,7,10,"carrier_delay, nas_delay, late_aircraft_delay"
TTN,7,61,16,13,"late_aircraft_delay, carrier_delay, nas_delay"
PLN,10,38,2,3,"carrier_delay, weather_delay, nas_delay"
BET,10,44,6,2,"late_aircraft_delay, nas_delay, security_delay"
SCK,3,26,8,4,"nas_delay, late_aircraft_delay, carrier_delay"
SMX,5,8,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
HGR,2,8,1,3,"carrier_delay, late_aircraft_delay, nas_delay"
HNL,10,3166,350,91,"carrier_delay, late_aircraft_delay, nas_delay"
JAX,8,1361,265,155,"late_aircraft_delay, carrier_delay, nas_delay"
HSV,9,451,68,43,"carrier_delay, late_aircraft_delay, nas_delay"
HYS,10,37,1,1,"carrier_delay, late_aircraft_delay, weather_delay"
IAD,9,2718,239,126,"late_aircraft_delay, carrier_delay, nas_delay"
SNA,3,2195,415,179,"nas_delay, late_aircraft_delay, carrier_delay"
RNO,11,1084,97,65,"carrier_delay, late_aircraft_delay, nas_delay"
RNO,4,1017,130,64,"carrier_delay, late_aircraft_delay, nas_delay"
SJT,3,57,6,3,"late_aircraft_delay, nas_delay, weather_delay"
OAJ,9,151,15,11,"late_aircraft_delay, carrier_delay, weather_delay"
HRL,4,236,27,18,"late_aircraft_delay, weather_delay, carrier_delay"
MSO,10,208,22,11,"carrier_delay, late_aircraft_delay, nas_delay"
HTS,1,12,4,0,"nas_delay, late_aircraft_delay, carrier_delay"
RFD,4,34,2,6,"carrier_delay, nas_delay, late_aircraft_delay"
EVV,3,90,10,11,"carrier_delay, nas_delay, late_aircraft_delay"
GRK,5,72,22,12,"weather_delay, late_aircraft_delay, carrier_delay"
CWA,12,27,6,4,"late_aircraft_delay, weather_delay, carrier_delay"
MCW,11,29,3,8,"carrier_delay, weather_delay, late_aircraft_delay"
LAS,10,10181,1710,551,"late_aircraft_delay, carrier_delay, nas_delay"
MIA,1,5031,1547,721,"late_aircraft_delay, carrier_delay, nas_delay"
SAT,11,2113,225,103,"carrier_delay, late_aircraft_delay, nas_delay"
ANC,6,1269,182,56,"carrier_delay, late_aircraft_delay, nas_delay"
MEM,11,1103,105,58,"carrier_delay, late_aircraft_delay, nas_delay"
ASE,8,334,72,60,"carrier_delay, late_aircraft_delay, nas_delay"
MSN,8,688,81,63,"carrier_delay, late_aircraft_delay, nas_delay"
BOS,11,6736,815,435,"carrier_delay, late_aircraft_delay, nas_delay"
PHL,3,3995,709,424,"late_aircraft_delay, carrier_delay, nas_delay"
PWM,10,798,107,52,"carrier_delay, late_aircraft_delay, nas_delay"
MOT,8,120,22,8,"carrier_delay, weather_delay, nas_delay"
DSM,7,702,143,107,"late_aircraft_delay, carrier_delay, nas_delay"
ELM,11,31,8,8,"carrier_delay, late_aircraft_delay, nas_delay"
FCA,10,169,12,6,"carrier_delay, late_aircraft_delay, nas_delay"
FOD,6,27,7,4,"late_aircraft_delay, nas_delay, carrier_delay"
CLT,12,9817,2149,1151,"late_aircraft_delay, carrier_delay, nas_delay"
MTJ,5,81,16,12,"late_aircraft_delay, nas_delay, weather_delay"
TUL,9,973,84,44,"late_aircraft_delay, carrier_delay, nas_delay"
ACV,9,91,6,16,"weather_delay, late_aircraft_delay, carrier_delay"
ONT,7,1424,245,104,"late_aircraft_delay, carrier_delay, nas_delay"
MEM,5,1072,245,143,"late_aircraft_delay, carrier_delay, nas_delay"
MEI,3,32,1,4,"carrier_delay, weather_delay, nas_delay"
ORH,11,71,6,6,"late_aircraft_delay, carrier_delay, nas_delay"
BOI,2,950,90,56,"nas_delay, carrier_delay, late_aircraft_delay"
COS,8,660,90,82,"carrier_delay, late_aircraft_delay, nas_delay"
BLV,3,41,8,13,"carrier_delay, late_aircraft_delay, nas_delay"
BLI,11,110,8,3,"carrier_delay, late_aircraft_delay, nas_delay"
IMT,6,36,3,6,"carrier_delay, weather_delay, nas_delay"
CRW,3,151,18,12,"carrier_delay, late_aircraft_delay, nas_delay"
GGG,2,42,1,4,"carrier_delay, nas_delay, late_aircraft_delay"
MEI,2,19,3,5,"late_aircraft_delay, weather_delay, carrier_delay"
HTS,10,8,5,1,"late_aircraft_delay, weather_delay, nas_delay"
PLN,4,28,3,9,"carrier_delay, weather_delay, nas_delay"
JMS,2,27,3,1,"carrier_delay, weather_delay, nas_delay"
BMI,7,84,15,16,"late_aircraft_delay, carrier_delay, nas_delay"
TOL,4,15,4,3,"weather_delay, carrier_delay, late_aircraft_delay"
HTS,9,11,2,3,"late_aircraft_delay, carrier_delay, nas_delay"
MSP,9,6948,632,213,"carrier_delay, late_aircraft_delay, nas_delay"
PHL,4,4503,615,413,"late_aircraft_delay, carrier_delay, nas_delay"
MSY,9,2139,306,103,"late_aircraft_delay, carrier_delay, nas_delay"
BIS,7,219,34,25,"carrier_delay, late_aircraft_delay, nas_delay"
RDM,12,259,38,32,"carrier_delay, late_aircraft_delay, weather_delay"
TYS,9,886,116,46,"late_aircraft_delay, carrier_delay, nas_delay"
FSD,12,337,56,45,"carrier_delay, late_aircraft_delay, weather_delay"
FSD,1,278,65,48,"carrier_delay, nas_delay, weather_delay"
XNA,5,657,112,80,"late_aircraft_delay, nas_delay, carrier_delay"
SPI,2,2,2,0,"nas_delay, late_aircraft_delay, carrier_delay"
BGR,7,293,67,43,"late_aircraft_delay, nas_delay, carrier_delay"
ONT,11,1409,156,58,"late_aircraft_delay, carrier_delay, nas_delay"
CPR,8,132,20,15,"carrier_delay, late_aircraft_delay, weather_delay"
GTR,1,28,2,5,"late_aircraft_delay, weather_delay, nas_delay"
CAE,11,391,45,17,"carrier_delay, late_aircraft_delay, nas_delay"
HTS,6,37,17,14,"late_aircraft_delay, carrier_delay, nas_delay"
SBN,10,369,53,22,"carrier_delay, late_aircraft_delay, nas_delay"
GRK,4,90,7,14,"weather_delay, carrier_delay, late_aircraft_delay"
RHI,7,44,18,9,"carrier_delay, weather_delay, nas_delay"
BET,11,36,3,3,"nas_delay, carrier_delay, late_aircraft_delay"
SWO,7,44,2,3,"carrier_delay, weather_delay, nas_delay"
OGG,7,1524,175,56,"late_aircraft_delay, carrier_delay, nas_delay"
JAX,3,1622,240,121,"late_aircraft_delay, carrier_delay, nas_delay"
CMH,3,2031,298,155,"late_aircraft_delay, nas_delay, carrier_delay"
FAT,3,573,84,44,"carrier_delay, late_aircraft_delay, nas_delay"
MCI,5,2489,441,288,"late_aircraft_delay, nas_delay, carrier_delay"
EUG,2,348,26,28,"carrier_delay, nas_delay, late_aircraft_delay"
ORF,7,908,262,192,"late_aircraft_delay, carrier_delay, nas_delay"
ATW,5,304,33,41,"carrier_delay, late_aircraft_delay, weather_delay"
FCA,5,160,19,13,"late_aircraft_delay, carrier_delay, nas_delay"
DIK,7,34,1,2,"carrier_delay, late_aircraft_delay, weather_delay"
JAN,1,319,37,21,"late_aircraft_delay, carrier_delay, nas_delay"
BQK,2,40,2,4,"weather_delay, carrier_delay, nas_delay"
BIL,12,227,19,14,"carrier_delay, late_aircraft_delay, nas_delay"
ILM,2,306,19,9,"late_aircraft_delay, carrier_delay, nas_delay"
MDT,3,232,27,15,"late_aircraft_delay, nas_delay, carrier_delay"
CIU,10,38,3,4,"carrier_delay, weather_delay, nas_delay"
SJT,1,49,11,5,"weather_delay, late_aircraft_delay, carrier_delay"
RKS,12,30,5,3,"late_aircraft_delay, carrier_delay, weather_delay"
SCC,8,28,4,2,"late_aircraft_delay, nas_delay, carrier_delay"
