aeroporto_partenza,compagnia,numero_voli,ritardo_medio_partenza,ritardo_medio_arrivo,tasso_cancellazione,differenza,classifica
MEM,MQ,2342,7.72,3.07,1.11,-3.11,5
MEM,NK,1260,16.08,7.17,1.75,5.25,10
MEM,OH,1106,13.27,8.65,0.9,2.44,7
MEM,OO,1121,15.18,10.98,2.14,4.35,9
MEM,UA,2269,7.68,4.33,1.45,-3.15,4
MEM,WN,5328,12.29,5.99,0.69,1.46,6
MEM,YX,4343,6.58,1.18,1.57,-4.25,2
MFE,AA,2730,21.57,19.87,2.05,5.68,5
MFE,G4,689,14.25,8.84,0.73,-1.64,3
MFE,MQ,1181,9.53,8.78,1.95,-6.36,2
MFE,OO,1553,17.85,16.07,0.9,1.96,4
MFE,UA,829,3.7,-1.17,3.86,-12.19,1
MFR,G4,500,27.38,24.81,1.4,15.83,3
MFR,OO,4192,8.2,3.74,0.91,-3.35,1
MFR,UA,1735,15.11,8.79,1.04,3.56,2
MGM,9E,1358,10.61,5.07,0.66,-4.69,2
MGM,MQ,817,9.68,5.45,0.61,-5.62,1
MGM,OH,731,22.34,21.72,4.92,7.04,4
MGM,OO,939,21.76,16.5,1.28,6.46,3
MGW,OO,53,66.74,64.81,0.0,0.0,1
MHK,MQ,1294,8.72,0.51,2.09,0.01,2
MHK,OO,2,3.0,-13.5,0.0,-5.71,1
MHT,AA,179,20.57,14.94,0.0,9.89,5
MHT,MQ,433,3.23,2.42,0.69,-7.45,2
MHT,NK,174,33.11,23.18,4.02,22.43,6
MHT,OH,3232,14.5,10.96,1.83,3.82,4
MHT,WN,3986,7.22,-0.71,0.48,-3.46,3
MHT,YX,84,1.82,4.58,1.19,-8.86,1
MIA,9E,23,28.04,35.74,0.0,7.9,10
MIA,AA,87564,24.05,18.56,1.71,3.91,9
MIA,AS,726,17.07,17.21,5.37,-3.07,5
MIA,B6,2712,28.42,25.48,2.4,8.28,11
MIA,DL,16458,20.64,15.34,1.18,0.5,8
MIA,F9,5452,19.82,17.79,2.64,-0.32,7
MIA,MQ,20731,7.6,5.33,1.49,-12.54,1
MIA,NK,8161,13.1,8.68,1.76,-7.04,2
MIA,UA,9190,18.62,15.11,3.0,-1.52,6
MIA,WN,8517,16.37,12.86,1.44,-3.77,4
MIA,YX,845,13.93,9.2,2.01,-6.21,3
MKE,9E,1278,14.13,8.89,2.5,2.79,8
MKE,AA,3980,22.3,18.62,1.76,10.96,13
MKE,AS,681,2.39,-1.12,1.03,-8.95,2
MKE,B6,759,17.29,13.99,1.19,5.95,12
MKE,DL,6272,7.38,1.58,0.97,-3.96,3
MKE,F9,711,17.13,12.11,1.69,5.79,11
MKE,MQ,84,1.49,-0.23,2.38,-9.85,1
MKE,NK,1044,9.39,3.34,1.82,-1.95,6
MKE,OH,1469,14.47,14.96,2.11,3.13,9
MKE,OO,7466,14.65,10.5,1.66,3.31,10
MKE,UA,966,11.19,5.55,1.45,-0.15,7
MKE,WN,14060,8.37,2.0,1.08,-2.97,5
MKE,YX,2548,7.84,3.41,2.94,-3.5,4
MLB,DL,2070,3.73,-2.03,1.06,-1.76,1
MLB,G4,359,8.74,3.62,2.79,3.25,3
MLB,OH,1709,6.96,5.35,1.93,1.47,2
MLI,9E,1066,8.8,3.45,2.25,-5.54,1
MLI,G4,626,21.53,17.29,0.96,7.19,5
MLI,MQ,1097,13.92,8.05,2.37,-0.42,3
MLI,OH,1049,10.41,8.81,1.81,-3.93,2
MLI,OO,2298,16.93,14.25,2.35,2.59,4
MLU,9E,1275,11.98,8.94,0.86,0.05,2
MLU,MQ,1444,12.26,8.48,1.8,0.33,3
MLU,OO,323,10.3,10.09,0.93,-1.63,1
MOB,9E,1153,5.64,1.15,1.04,-4.14,2
MOB,DL,837,4.66,-1.13,1.31,-5.12,1
MOB,MQ,1560,8.68,6.12,1.92,-1.1,3
MOB,OH,36,157.82,151.94,8.33,148.04,5
MOB,OO,287,29.79,24.61,0.0,20.01,4
MOT,G4,472,21.48,17.64,1.48,5.1,2
MOT,OO,2867,15.54,11.94,1.64,-0.84,1
MQT,9E,138,2.08,-5.22,4.35,-9.72,1
MQT,MQ,673,15.58,12.32,0.45,3.78,3
MQT,OO,342,8.06,4.34,1.75,-3.74,2
MRY,AA,953,21.47,19.41,1.47,10.99,3
MRY,G4,159,48.99,50.2,1.26,38.51,4
MRY,MQ,704,5.67,3.02,0.43,-4.81,1
MRY,OO,5089,7.91,6.22,0.98,-2.57,2
MSN,9E,1126,7.23,1.09,2.49,-4.44,4
MSN,AA,2999,23.27,20.27,1.2,11.6,9
MSN,DL,2719,6.54,-0.65,0.96,-5.13,3
MSN,F9,427,21.83,20.25,2.11,10.16,8
MSN,MQ,1018,13.46,14.3,1.67,1.79,7
MSN,OH,1572,12.69,11.87,0.95,1.02,5
MSN,OO,3307,13.1,10.2,1.51,1.43,6
MSN,UA,2260,6.31,4.77,1.33,-5.36,2
MSN,YX,1711,2.23,-1.92,0.94,-9.44,1
MSO,AA,347,19.53,13.94,0.29,6.89,7
MSO,AS,357,14.96,5.75,0.0,2.32,6
MSO,DL,1068,9.49,5.33,1.03,-3.15,2
MSO,F9,177,14.58,17.5,2.26,1.94,5
MSO,G4,473,32.79,31.8,2.33,20.15,8
MSO,MQ,526,11.85,10.13,0.95,-0.79,3
MSO,OO,1708,6.87,4.03,0.76,-5.77,1
MSO,UA,1507,13.09,6.59,1.92,0.45,4
MSP,9E,11085,7.46,4.35,0.78,-3.15,1
MSP,AA,6574,15.73,12.24,1.52,5.12,10
MSP,AS,1444,8.85,5.09,1.45,-1.76,3
MSP,B6,466,38.1,34.58,1.5,27.49,14
MSP,DL,99848,9.42,3.58,0.84,-1.19,5
MSP,F9,2320,21.37,19.77,1.81,10.76,13
MSP,G4,345,18.0,11.65,0.58,7.39,11
MSP,MQ,1316,10.72,9.73,0.76,0.11,7
MSP,NK,1714,14.08,11.69,1.11,3.47,9
MSP,OH,980,21.01,20.29,2.35,10.4,12
MSP,OO,36749,13.11,8.6,0.74,2.5,8
MSP,UA,7662,9.32,5.72,1.42,-1.29,4
MSP,WN,10649,9.56,2.63,0.74,-1.05,6
MSP,YX,1683,8.07,5.46,1.72,-2.54,2
MSY,9E,2,-5.0,-13.0,0.0,-19.44,1
MSY,AA,10111,20.96,18.37,1.52,6.52,11
MSY,AS,995,11.22,8.07,0.6,-3.22,6
MSY,B6,1892,26.32,20.66,1.74,11.88,14
MSY,DL,10497,12.62,6.05,0.99,-1.82,7
MSY,F9,1264,23.83,21.62,4.19,9.39,12
MSY,G4,133,24.09,20.3,0.75,9.65,13
MSY,MQ,1593,8.77,6.46,1.63,-5.67,2
MSY,NK,7628,13.94,8.06,2.31,-0.5,9
MSY,OH,936,17.17,10.85,2.35,2.73,10
MSY,OO,471,10.8,6.04,3.61,-3.64,5
MSY,UA,9541,10.77,5.78,2.21,-3.67,4
MSY,WN,28071,13.46,8.64,1.03,-0.98,8
MSY,YX,862,9.89,6.09,0.7,-4.55,3
MTJ,AA,743,19.33,17.28,0.13,6.52,6
MTJ,DL,160,5.16,-0.13,0.0,-7.65,1
MTJ,MQ,95,14.93,15.3,3.16,2.12,5
MTJ,OO,1019,12.57,7.92,1.47,-0.24,4
MTJ,UA,1123,11.14,4.25,1.34,-1.67,3
MTJ,WN,918,10.91,4.38,0.22,-1.9,2
MVY,B6,759,21.81,21.6,5.93,3.9,2
MVY,MQ,31,25.42,31.55,0.0,7.51,3
MVY,YX,799,13.97,13.57,4.38,-3.94,1
MYR,9E,767,8.42,0.68,2.74,-1.85,5
MYR,AA,1749,13.73,11.03,2.06,3.46,10
MYR,DL,2987,2.74,-3.45,1.1,-7.53,2
MYR,F9,596,24.17,22.69,6.38,13.9,12
MYR,G4,1623,17.83,16.79,2.9,7.56,11
MYR,MQ,562,10.9,8.51,1.25,0.63,7
MYR,NK,6962,10.6,5.95,2.63,0.33,6
MYR,OH,3235,11.86,9.0,1.79,1.59,8
MYR,OO,48,-0.04,-8.23,0.0,-10.31,1
MYR,UA,393,12.08,3.89,1.53,1.81,9
MYR,WN,3554,8.08,1.77,0.65,-2.19,4
MYR,YX,851,7.74,2.19,4.58,-2.53,3
OAJ,9E,815,9.8,2.7,0.0,-2.37,2
OAJ,DL,448,5.52,0.1,1.12,-6.65,1
OAJ,OH,1391,15.75,13.08,1.94,3.58,3
OAK,AS,1082,4.87,-1.43,2.59,-3.78,4
OAK,DL,805,6.31,-2.05,1.49,-2.34,5
OAK,G4,230,1.91,1.98,1.3,-6.74,2
OAK,HA,1461,-0.79,-1.72,2.33,-9.44,1
OAK,NK,4291,8.98,4.89,2.07,0.33,6
OAK,OO,2027,2.32,-1.44,0.3,-6.33,3
OAK,WN,51530,9.28,2.4,0.52,0.63,7
OGG,AA,1663,8.37,2.35,0.54,4.19,4
OGG,AS,2957,10.83,5.7,3.82,6.65,6
OGG,DL,1258,9.72,1.72,1.43,5.54,5
OGG,HA,20155,4.21,2.98,0.98,0.03,2
OGG,UA,2361,6.07,-2.82,1.14,1.89,3
OGG,WN,9727,0.28,-4.93,0.52,-3.9,1
OKC,9E,7,42.86,46.29,0.0,33.93,12
OKC,AA,4055,16.1,14.33,1.82,7.17,10
OKC,AS,522,5.44,6.54,2.3,-3.49,2
OKC,DL,2546,3.15,-4.65,0.82,-5.78,1
OKC,F9,622,7.72,3.67,2.09,-1.21,5
OKC,G4,222,14.88,14.33,0.9,5.95,9
OKC,MQ,3212,7.67,4.23,1.9,-1.26,4
OKC,OH,438,21.53,19.28,2.05,12.6,11
OKC,OO,9963,8.7,5.53,0.64,-0.23,7
OKC,UA,40,12.53,12.8,0.0,3.6,8
OKC,WN,10842,8.11,2.81,0.62,-0.82,6
OKC,YX,1378,6.26,2.87,1.67,-2.67,3
OMA,9E,733,11.43,7.22,3.0,-0.27,7
OMA,AA,4517,18.22,15.11,1.35,6.52,10
OMA,AS,664,6.42,4.77,1.36,-5.28,2
OMA,DL,2771,8.49,0.18,1.05,-3.21,4
OMA,F9,612,26.75,28.38,1.8,15.05,12
OMA,G4,794,14.79,11.2,2.14,3.09,9
OMA,MQ,793,7.08,4.74,1.51,-4.62,3
OMA,OH,142,24.62,22.96,0.7,12.92,11
OMA,OO,6307,11.93,8.67,0.79,0.23,8
OMA,UA,4279,10.55,8.82,1.54,-1.15,5
OMA,WN,11667,10.76,4.12,0.98,-0.94,6
OMA,YX,1501,3.55,1.23,1.73,-8.15,1
OME,AS,562,-0.99,3.32,3.91,0.0,1
ONT,AA,5005,15.74,10.28,1.28,6.67,9
ONT,AS,2051,4.01,1.37,2.68,-5.06,2
ONT,B6,425,19.61,11.34,2.59,10.54,10
ONT,DL,2643,5.21,-4.31,1.06,-3.86,3
ONT,F9,5132,15.03,13.2,2.1,5.96,8
ONT,HA,529,7.1,6.81,0.57,-1.97,6
ONT,MQ,100,-4.4,-8.66,0.0,-13.47,1
ONT,OO,3975,5.51,3.21,0.45,-3.56,4
ONT,UA,2157,6.63,-1.15,0.83,-2.44,5
ONT,WN,16629,7.53,0.13,0.37,-1.54,7
ORD,9E,116,14.1,13.56,1.72,-1.6,4
ORD,AA,75845,21.54,17.81,1.11,5.84,9
ORD,AS,4427,14.62,11.27,1.63,-1.08,6
ORD,B6,1759,26.57,22.95,1.93,10.87,11
ORD,DL,15557,16.49,10.46,1.16,0.79,7
ORD,F9,3839,29.02,30.89,3.26,13.32,12
ORD,MQ,50131,11.27,8.19,1.19,-4.43,3
ORD,NK,12147,22.61,15.65,1.89,6.91,10
ORD,OO,79220,17.36,13.33,1.75,1.66,8
ORD,UA,130483,14.19,8.62,1.38,-1.51,5
ORD,WN,9846,10.96,4.73,1.61,-4.74,2
ORD,YX,24868,4.87,-0.75,0.95,-10.83,1
ORF,9E,3229,12.36,7.13,2.85,-0.53,6
ORF,AA,4181,19.05,13.74,2.03,6.16,8
ORF,DL,3640,13.52,6.95,1.04,0.63,7
ORF,F9,377,30.58,31.86,4.77,17.69,12
ORF,G4,345,29.4,28.81,4.35,16.51,11
ORF,MQ,597,8.95,5.11,0.67,-3.94,2
ORF,NK,1374,25.48,17.74,3.28,12.59,10
ORF,OH,4522,10.66,7.82,1.17,-2.23,4
ORF,OO,518,24.5,20.6,0.39,11.61,9
ORF,UA,3445,9.41,4.56,2.18,-3.48,3
ORF,WN,4722,11.07,4.31,0.32,-1.82,5
ORF,YX,4038,5.88,3.4,2.35,-7.01,1
ORH,9E,389,20.38,16.64,5.4,-0.05,2
ORH,B6,936,30.52,23.6,2.24,10.09,3
ORH,YX,507,1.07,-3.2,6.11,-19.36,1
OTH,OO,507,33.19,27.78,1.38,0.0,1
OTZ,AS,537,-1.35,-0.34,6.33,0.0,1
PAE,AS,1514,2.99,0.4,3.04,0.0,1
PBG,G4,642,34.63,31.63,4.83,0.0,1
PBI,AA,8899,22.19,19.59,1.73,4.72,8
PBI,B6,12386,17.88,13.1,1.62,0.41,6
PBI,DL,10523,14.42,8.93,1.35,-3.05,4
PBI,F9,1227,29.85,25.77,2.93,12.38,9
PBI,G4,564,15.86,14.85,1.77,-1.61,5
PBI,NK,704,7.8,1.84,1.56,-9.67,2
PBI,UA,4984,18.75,13.2,3.63,1.28,7
PBI,WN,3894,10.41,5.3,0.87,-7.06,3
PBI,YX,25,-4.72,-8.32,0.0,-22.19,1
PDX,AA,5453,17.36,10.92,1.71,9.2,10
PDX,AS,25107,4.94,4.04,2.17,-3.22,2
PDX,B6,306,51.41,46.78,0.98,43.25,12
PDX,DL,10406,6.15,-1.73,0.89,-2.01,4
PDX,F9,2611,18.3,17.8,2.26,10.14,11
PDX,G4,454,10.52,6.57,0.0,2.36,7
PDX,HA,1067,13.08,10.36,0.66,4.92,8
PDX,MQ,70,-4.03,-10.69,0.0,-12.19,1
PDX,NK,2526,15.49,9.29,2.06,7.33,9
PDX,OO,15871,5.26,4.15,0.63,-2.9,3
PDX,UA,9620,10.44,4.58,1.41,2.28,6
PDX,WN,14293,9.01,2.76,0.49,0.85,5
PGD,G4,9165,12.59,9.99,1.93,0.0,1
PHL,9E,204,9.93,2.36,0.0,-6.21,4
PHL,AA,65054,19.01,13.55,1.74,2.87,10
PHL,AS,867,12.77,13.59,1.85,-3.37,6
PHL,B6,1541,6.88,2.17,1.88,-9.26,2
PHL,DL,8434,12.25,3.82,1.03,-3.89,5
PHL,F9,16666,22.84,19.33,2.74,6.7,11
PHL,NK,6781,16.7,8.71,2.09,0.56,9
PHL,OH,17930,13.69,10.26,1.46,-2.45,7
PHL,OO,285,24.61,16.28,0.7,8.47,12
PHL,UA,5461,8.96,3.74,1.26,-7.18,3
PHL,WN,7373,14.79,7.3,0.62,-1.35,8
PHL,YX,12693,3.67,-0.34,1.94,-12.47,1
PHX,AA,80719,13.98,9.28,0.55,2.85,9
PHX,AS,7364,5.14,4.64,2.0,-5.99,3
PHX,B6,1336,34.66,29.26,1.35,23.53,12
PHX,DL,15188,9.16,1.92,0.71,-1.97,5
PHX,F9,14030,13.51,10.79,1.14,2.38,8
PHX,G4,626,18.8,15.93,1.12,7.67,11
PHX,HA,539,6.8,4.76,0.37,-4.33,4
PHX,MQ,12388,4.83,0.44,0.3,-6.3,1
PHX,NK,1669,18.68,15.96,2.22,7.55,10
PHX,OO,38009,5.1,2.07,0.23,-6.03,2
PHX,UA,14979,9.27,2.99,1.61,-1.86,6
PHX,WN,99195,12.14,5.3,0.47,1.01,7
PIA,G4,1491,11.13,8.45,2.08,-4.31,1
PIA,MQ,881,20.44,15.33,1.59,5.0,4
PIA,OH,1354,13.16,12.21,1.48,-2.28,2
PIA,OO,1614,18.59,14.28,1.98,3.15,3
PIB,OO,894,14.25,11.36,3.13,0.0,1
PIE,G4,12110,10.77,8.57,2.82,0.0,1
PIH,OO,1021,-3.07,-8.77,0.0,0.0,1
PIT,9E,2535,15.02,9.46,2.96,5.41,11
PIT,AA,9223,15.0,12.85,1.38,5.39,10
PIT,AS,624,5.81,1.83,3.04,-3.8,2
PIT,B6,1747,9.36,7.16,1.66,-0.25,6
PIT,DL,4991,6.63,-0.39,0.86,-2.98,3
PIT,F9,779,18.44,24.6,4.24,8.83,13
PIT,G4,2020,11.57,8.92,2.23,1.96,9
PIT,MQ,1001,8.44,4.76,1.4,-1.17,5
PIT,NK,5041,21.37,14.94,3.29,11.76,14
PIT,OH,1006,15.25,11.31,2.88,5.64,12
PIT,OO,1310,6.96,1.33,0.31,-2.65,4
PIT,UA,4301,10.47,6.33,0.93,0.86,8
PIT,WN,15133,10.18,4.28,0.93,0.57,7
PIT,YX,13912,0.46,-4.39,1.3,-9.15,1
PLN,OO,1141,15.14,9.94,2.28,0.0,1
PNS,9E,398,20.83,15.43,1.01,6.63,9
PNS,AA,2694,33.94,32.99,2.45,19.74,10
PNS,DL,3791,3.25,-2.15,0.74,-10.95,1
PNS,F9,599,16.41,14.28,2.34,2.21,6
PNS,MQ,2264,8.83,6.45,1.46,-5.37,4
PNS,NK,1369,15.93,7.85,2.63,1.73,5
PNS,OH,3907,19.11,17.42,0.97,4.91,7
PNS,OO,255,40.0,37.86,0.0,25.8,11
PNS,UA,997,6.93,1.27,1.5,-7.27,3
PNS,WN,3328,6.89,0.45,0.45,-7.31,2
PNS,YX,135,20.73,17.25,2.22,6.53,8
PPG,HA,190,17.69,13.17,0.0,0.0,1
PQI,B6,156,5.66,2.01,0.64,0.0,1
PRC,OO,1071,23.99,21.52,0.47,0.0,1
PSC,AS,550,7.8,10.1,2.36,1.06,3
PSC,DL,585,13.84,5.34,0.51,7.1,4
PSC,G4,450,7.27,4.21,0.67,0.53,2
PSC,OO,6000,5.91,1.15,0.37,-0.83,1
PSE,B6,839,9.18,4.29,2.62,-0.76,1
PSE,F9,450,11.34,9.03,2.0,1.4,2
PSG,AS,1060,0.68,-1.15,1.7,0.0,1
PSM,G4,446,21.71,17.99,2.02,0.0,1
PSP,AA,2682,15.52,11.93,1.23,6.31,9
PSP,AS,2211,4.15,2.59,3.84,-5.06,1
PSP,B6,104,43.57,37.84,1.92,34.36,10
PSP,DL,938,7.94,0.24,0.32,-1.27,2
PSP,F9,30,10.23,13.13,0.0,1.02,6
PSP,G4,154,10.46,6.87,0.0,1.25,7
PSP,MQ,178,8.17,5.48,2.25,-1.04,4
PSP,OO,8060,8.23,7.28,0.74,-0.98,5
PSP,UA,2131,11.11,5.44,0.56,1.9,8
PSP,WN,3886,8.06,2.16,0.31,-1.15,3
PVD,9E,1053,13.13,5.78,2.47,0.99,7
PVD,AA,3294,17.33,12.66,1.0,5.19,10
PVD,B6,2098,12.71,8.65,1.05,0.57,6
PVD,DL,1951,14.7,6.04,0.97,2.56,9
PVD,G4,301,31.44,25.33,0.33,19.3,11
PVD,MQ,650,8.85,11.01,0.31,-3.29,2
PVD,OH,2404,12.22,9.95,2.12,0.08,5
PVD,OO,808,9.75,8.11,0.62,-2.39,3
PVD,UA,191,13.79,12.49,1.57,1.65,8
PVD,WN,7095,10.18,1.91,1.13,-1.96,4
PVD,YX,1417,3.24,-1.98,0.78,-8.9,1
PVU,G4,2703,11.86,9.14,0.52,-1.97,1
PVU,OO,463,25.44,24.01,1.51,11.61,2
PWM,9E,1240,20.86,15.57,4.6,7.94,11
PWM,AA,2577,19.26,15.17,2.21,6.34,9
PWM,B6,514,18.27,13.96,4.47,5.35,7
PWM,DL,1089,14.07,7.23,1.38,1.15,5
PWM,F9,511,19.67,15.36,6.26,6.75,10
PWM,MQ,436,5.44,4.58,0.46,-7.48,1
PWM,OH,1054,18.55,14.96,1.99,5.63,8
PWM,OO,633,17.08,10.09,0.63,4.16,6
PWM,UA,1203,6.45,4.2,1.75,-6.47,3
PWM,WN,2293,14.03,6.88,0.96,1.11,4
PWM,YX,5054,6.33,0.54,2.41,-6.59,2
RAP,9E,286,17.2,12.52,0.0,5.07,6
RAP,AA,191,27.7,30.68,1.05,15.57,7
RAP,DL,143,14.18,14.47,4.2,2.05,5
RAP,G4,595,13.56,11.25,1.51,1.43,4
RAP,MQ,1714,11.13,7.65,0.7,-1.0,2
RAP,OO,3028,13.32,6.97,1.16,1.19,3
RAP,UA,1489,7.08,4.23,1.95,-5.05,1
RDD,OO,2190,9.32,5.63,0.5,0.0,1
RDM,AA,189,86.66,83.25,1.59,71.26,5
RDM,AS,697,4.12,8.3,2.73,-11.28,1
RDM,MQ,565,10.99,3.12,0.35,-4.41,2
RDM,OO,5673,12.33,11.23,2.1,-3.07,3
RDM,UA,1589,24.28,18.11,1.45,8.88,4
RDU,9E,9533,13.49,8.84,2.99,0.1,6
RDU,AA,16701,19.12,14.95,1.71,5.73,12
RDU,AS,753,15.2,12.23,1.2,1.81,7
RDU,B6,4690,17.67,13.16,1.66,4.28,10
RDU,DL,16291,11.91,4.2,0.92,-1.48,5
RDU,F9,6753,18.05,16.48,3.05,4.66,11
RDU,MQ,1811,6.62,3.28,1.21,-6.77,2
RDU,NK,640,25.55,18.91,1.72,12.16,13
RDU,OH,1276,15.55,13.01,1.57,2.16,9
RDU,OO,1540,15.26,15.22,0.26,1.87,8
RDU,UA,7996,11.46,6.34,1.44,-1.93,4
RDU,WN,13485,10.52,3.59,0.56,-2.87,3
RDU,YX,8414,4.96,3.18,1.51,-8.43,1
RFD,G4,1138,22.98,18.69,1.76,0.0,1
RHI,OO,939,14.42,8.37,1.17,0.0,1
RIC,9E,2928,12.35,8.01,3.14,-0.82,7
RIC,AA,5435,21.09,16.55,1.64,7.92,10
RIC,B6,2524,16.11,8.98,1.27,2.94,8
RIC,DL,3959,7.99,1.39,0.63,-5.18,4
RIC,G4,428,35.21,27.34,2.1,22.04,12
RIC,MQ,306,7.18,3.03,0.65,-5.99,3
RIC,NK,1611,22.39,14.05,1.68,9.22,11
RIC,OH,721,10.58,7.57,1.11,-2.59,6
RIC,OO,1009,16.67,10.69,0.0,3.5,9
RIC,UA,1330,2.55,-0.95,1.28,-10.62,1
RIC,WN,2902,9.8,3.02,0.07,-3.37,5
RIC,YX,3526,5.35,4.0,1.96,-7.82,2
RIW,OO,918,12.32,9.22,1.96,0.0,1
RKS,OO,853,18.63,13.71,1.29,0.0,1
RNO,AA,3484,18.68,14.18,1.35,8.11,8
RNO,AS,894,4.41,5.42,0.89,-6.16,1
RNO,B6,361,23.32,20.49,2.49,12.75,9
RNO,DL,1507,12.65,4.93,1.0,2.08,6
RNO,G4,6,67.33,73.0,0.0,56.76,10
RNO,MQ,415,12.96,10.5,0.48,2.39,7
RNO,NK,1712,8.92,5.49,1.81,-1.65,3
RNO,OO,6298,8.98,7.39,0.76,-1.59,4
RNO,UA,3268,12.4,7.87,1.29,1.83,5
RNO,WN,12980,8.68,3.13,0.57,-1.89,2
ROA,9E,1395,12.41,4.9,2.01,-3.99,2
ROA,DL,623,11.68,2.45,1.12,-4.72,1
ROA,G4,362,23.41,20.53,3.04,7.01,6
ROA,OH,371,16.84,18.97,0.81,0.44,3
ROA,OO,1110,19.55,18.62,1.89,3.15,4
ROA,YX,452,21.85,22.09,5.97,5.45,5
ROC,9E,3835,10.25,2.48,3.47,-1.91,5
ROC,AA,1292,23.42,20.44,1.78,11.26,11
ROC,B6,1104,19.65,15.49,2.9,7.49,10
ROC,DL,1517,15.85,5.59,1.05,3.69,9
ROC,G4,99,43.61,34.84,1.01,31.45,12
ROC,MQ,1243,6.32,2.97,0.64,-5.84,2
ROC,NK,695,14.96,5.88,1.87,2.8,8
ROC,OH,1063,10.67,8.8,1.41,-1.49,6
ROC,OO,751,7.12,1.91,0.4,-5.04,3
ROC,UA,1446,8.97,5.66,1.45,-3.19,4
ROC,WN,2815,13.55,6.87,0.57,1.39,7
ROC,YX,1437,3.28,-2.05,1.81,-8.88,1
ROW,MQ,235,14.18,7.51,0.85,-8.76,1
ROW,OO,1215,24.67,21.66,3.05,1.73,2
RST,9E,343,15.75,12.61,2.04,3.21,4
RST,MQ,479,7.87,4.66,0.0,-4.67,2
RST,OO,1189,13.87,8.51,1.01,1.33,3
RST,YX,21,-7.14,-7.86,0.0,-19.68,1
RSW,9E,28,9.39,6.32,0.0,-4.69,3
RSW,AA,8034,17.91,15.09,2.36,3.83,8
RSW,AS,252,8.81,6.05,3.17,-5.27,2
RSW,B6,5555,22.89,19.76,2.74,8.81,12
RSW,DL,10512,11.4,7.54,1.6,-2.68,4
RSW,F9,3563,20.38,15.99,3.68,6.3,10
RSW,MQ,122,20.97,24.53,1.64,6.89,11
RSW,NK,3548,13.25,10.22,2.37,-0.83,6
RSW,OH,42,17.1,12.69,7.14,3.02,7
RSW,UA,7995,8.1,3.53,3.25,-5.98,1
RSW,WN,11123,12.01,7.96,2.02,-2.07,5
RSW,YX,129,19.07,14.16,0.0,4.99,9
SAF,MQ,144,24.33,23.24,2.08,9.22,2
SAF,OO,4001,14.78,10.84,1.65,-0.33,1
SAN,AA,13186,18.1,13.9,1.21,5.13,9
SAN,AS,14923,9.07,9.13,2.77,-3.9,1
SAN,B6,2459,20.42,17.25,0.28,7.45,10
SAN,DL,13686,11.03,5.86,0.71,-1.94,4
SAN,F9,4999,21.57,22.76,2.12,8.6,11
SAN,G4,273,17.72,20.05,1.47,4.75,8
SAN,HA,1060,16.26,16.73,0.66,3.29,7
SAN,NK,4297,12.39,9.43,2.05,-0.58,5
SAN,OO,18432,10.35,11.75,0.92,-2.62,3
SAN,UA,14695,9.68,5.86,2.15,-3.29,2
SAN,WN,51158,13.92,9.19,0.89,0.95,6
SAT,AA,11987,16.18,14.25,1.79,4.46,8
SAT,AS,941,9.8,7.25,0.85,-1.92,3
SAT,B6,823,32.02,26.04,1.82,20.3,11
SAT,DL,9039,11.21,4.79,0.83,-0.51,4
SAT,F9,974,22.17,14.96,2.98,10.45,10
SAT,G4,33,90.36,90.91,0.0,78.64,12
SAT,MQ,385,14.05,9.67,1.04,2.33,7
SAT,NK,3067,17.84,10.21,2.18,6.12,9
SAT,OO,1506,12.22,10.26,0.86,0.5,5
SAT,UA,8195,8.17,3.01,1.73,-3.55,1
SAT,WN,24584,9.0,3.36,0.64,-2.72,2
SAT,YX,16,13.5,4.38,0.0,1.78,6
SAV,9E,2738,14.21,6.55,3.65,2.2,10
SAV,AA,2823,25.39,19.43,2.2,13.38,12
SAV,B6,1332,15.98,12.3,1.13,3.97,11
SAV,DL,4909,8.25,1.88,0.77,-3.76,4
SAV,F9,236,6.44,8.08,2.54,-5.57,2
SAV,G4,1232,14.17,12.19,1.22,2.16,9
SAV,MQ,1455,10.05,6.17,0.76,-1.96,5
SAV,OH,5187,10.24,5.32,1.29,-1.77,6
SAV,OO,567,4.88,2.25,2.47,-7.13,1
SAV,UA,1861,11.66,6.35,1.67,-0.35,8
SAV,WN,4260,10.61,5.62,0.59,-1.4,7
SAV,YX,1681,6.87,1.62,0.95,-5.14,3
SBA,AA,1570,21.76,18.11,1.34,10.3,7
SBA,AS,463,0.12,-1.04,1.08,-11.34,1
SBA,DL,908,16.03,9.04,0.55,4.57,6
SBA,MQ,442,2.93,-1.63,0.9,-8.53,2
SBA,OO,2663,9.9,7.05,1.43,-1.56,4
SBA,UA,2235,13.26,8.85,2.33,1.8,5
SBA,WN,2881,7.61,1.09,1.18,-3.85,3
SBN,9E,12,-3.08,-13.67,0.0,-19.08,2
SBN,AA,2,-10.0,7.0,0.0,-26.0,1
SBN,G4,1058,13.73,10.03,2.55,-2.27,6
SBN,OH,1735,12.76,9.44,0.81,-3.24,4
SBN,OO,6489,17.39,12.28,1.91,1.39,7
SBN,UA,39,7.21,0.82,0.0,-8.79,3
SBN,YX,97,12.95,9.39,2.06,-3.05,5
SBP,AA,1177,29.27,24.54,0.42,18.3,5
SBP,AS,88,8.7,8.69,0.0,-2.27,3
SBP,MQ,242,1.46,-1.99,0.0,-9.51,1
SBP,OO,5810,7.82,6.21,1.2,-3.15,2
