aeroporto_partenza,compagnia,numero_voli,ritardo_medio_partenza,ritardo_medio_arrivo,tasso_cancellazione,differenza,classifica
OAK,G4,41,-0.95,-1.3,2.44,-9.51,1
OAK,HA,236,-0.12,-2.06,1.27,-8.68,2
OAK,DL,125,1.73,-5.78,0.8,-6.83,3
OAK,OO,357,2.33,-1.04,0.28,-6.23,4
OAK,AS,184,3.62,-3.53,2.72,-4.94,5
OAK,WN,8500,9.2,2.26,0.6,0.64,6
OAK,NK,710,10.0,6.36,2.68,1.44,7
OGG,WN,1615,0.43,-4.89,0.5,-3.64,1
OGG,UA,407,3.48,-5.64,1.23,-0.59,2
OGG,HA,3381,3.89,2.9,1.01,-0.18,3
OGG,AA,291,8.41,2.76,0.69,4.34,4
OGG,AS,478,11.3,5.69,4.6,7.23,5
OGG,DL,180,16.2,9.26,1.67,12.13,6
OKC,F9,91,-0.47,-4.16,5.49,-8.62,1
OKC,AS,93,3.86,4.52,2.15,-4.29,2
OKC,DL,419,4.03,-4.42,1.19,-4.12,3
OKC,YX,225,4.72,0.97,1.78,-3.43,4
OKC,MQ,515,7.17,3.76,2.52,-0.98,5
OKC,OO,1710,7.76,4.51,0.53,-0.39,6
OKC,WN,1772,8.18,3.08,0.73,0.03,7
OKC,G4,43,10.24,11.6,2.33,2.09,8
OKC,OH,72,11.16,9.6,2.78,3.01,9
OKC,UA,4,12.5,12.0,0.0,4.35,10
OKC,AA,692,14.44,11.81,2.02,6.29,11
OKC,9E,2,82.0,80.0,0.0,73.85,12
OMA,YX,254,1.75,-0.67,3.15,-8.89,1
OMA,DL,449,3.34,-5.99,1.34,-7.3,2
OMA,AS,104,5.18,3.2,0.96,-5.46,3
OMA,MQ,146,6.73,4.95,0.0,-3.91,4
OMA,9E,135,7.52,3.85,3.7,-3.12,5
OMA,OH,20,8.75,3.35,0.0,-1.89,6
OMA,WN,1941,10.27,3.52,0.98,-0.37,7
OMA,UA,687,11.47,9.85,1.46,0.83,8
OMA,OO,1075,11.71,7.69,0.47,1.07,9
OMA,AA,744,15.56,13.46,1.34,4.92,10
OMA,G4,133,16.62,11.77,1.5,5.98,11
OMA,F9,108,25.74,26.71,1.85,15.1,12
OME,AS,99,-0.55,3.74,5.05,0.0,1
ONT,MQ,18,-4.44,-10.17,0.0,-13.39,1
ONT,AS,325,2.88,0.26,3.38,-6.07,2
ONT,OO,669,3.82,1.45,0.6,-5.13,3
ONT,HA,89,4.49,5.36,0.0,-4.46,4
ONT,UA,351,5.07,-3.0,0.28,-3.88,5
ONT,DL,456,5.79,-4.02,1.1,-3.16,6
ONT,WN,2772,7.54,0.22,0.36,-1.41,7
ONT,F9,863,15.01,12.5,2.32,6.06,8
ONT,AA,796,17.53,11.84,1.51,8.58,9
ONT,B6,70,20.46,13.43,2.86,11.51,10
ORD,YX,4133,4.56,-1.04,0.97,-11.18,1
ORD,WN,1700,10.76,4.86,1.82,-4.98,2
ORD,MQ,8443,11.5,8.42,1.24,-4.24,3
ORD,AS,723,13.06,8.87,1.94,-2.68,4
ORD,9E,21,14.0,11.9,4.76,-1.74,5
ORD,UA,21533,14.47,8.94,1.5,-1.27,6
ORD,DL,2570,14.65,8.48,1.21,-1.09,7
ORD,OO,13198,17.75,13.48,1.95,2.01,8
ORD,AA,12643,21.41,17.8,1.05,5.67,9
ORD,NK,2075,22.11,14.87,1.98,6.37,10
ORD,F9,635,27.74,29.72,4.09,12.0,11
ORD,B6,299,28.62,26.06,1.34,12.88,12
ORF,MQ,96,2.57,-1.91,1.04,-11.81,1
ORF,YX,655,5.39,2.75,1.68,-8.99,2
ORF,WN,822,11.52,4.99,0.24,-2.86,3
ORF,UA,557,12.11,6.84,2.51,-2.27,4
ORF,OO,93,12.19,7.96,0.0,-2.19,5
ORF,OH,822,13.8,11.12,1.58,-0.58,6
ORF,9E,525,14.14,9.19,2.67,-0.24,7
ORF,DL,619,15.78,8.16,1.29,1.4,8
ORF,AA,687,18.12,13.3,1.75,3.74,9
ORF,NK,245,30.27,22.8,3.67,15.89,10
ORF,F9,66,38.44,37.45,3.03,24.06,11
ORF,G4,63,59.03,57.44,6.35,44.65,12
ORH,YX,85,1.42,-0.62,9.41,-26.33,1
ORH,B6,145,37.19,28.7,2.07,9.44,2
ORH,9E,65,38.84,37.63,4.62,11.09,3
OTH,OO,90,21.33,15.72,2.22,0.0,1
OTZ,AS,85,-4.97,-3.96,9.41,0.0,1
PAE,AS,243,1.98,-1.21,0.82,0.0,1
PBG,G4,96,36.99,34.61,4.17,0.0,1
PBI,YX,4,-1.75,-3.5,0.0,-19.3,1
PBI,NK,122,9.21,3.85,0.82,-8.34,2
PBI,WN,653,9.59,3.94,0.77,-7.96,3
PBI,G4,104,14.19,12.41,3.85,-3.36,4
PBI,DL,1751,14.71,9.0,1.26,-2.84,5
PBI,UA,851,17.89,12.86,3.64,0.34,6
PBI,AA,1518,19.69,17.46,1.52,2.14,7
PBI,B6,2099,19.71,14.31,1.67,2.16,8
PBI,F9,206,35.1,31.21,1.94,17.55,9
PDX,MQ,17,-3.53,-10.53,0.0,-11.7,1
PDX,DL,1687,4.72,-3.18,0.59,-3.45,2
PDX,AS,4210,4.87,4.18,2.14,-3.3,3
PDX,OO,2673,5.89,4.87,0.71,-2.28,4
PDX,WN,2370,8.47,2.17,0.59,0.3,5
PDX,UA,1657,10.57,4.76,1.39,2.4,6
PDX,HA,195,14.95,12.12,0.51,6.78,7
PDX,F9,421,16.42,15.67,1.43,8.25,8
PDX,AA,901,16.75,10.31,1.55,8.58,9
PDX,G4,64,18.63,15.06,0.0,10.46,10
PDX,NK,435,18.68,12.36,2.76,10.51,11
PDX,B6,53,75.62,69.96,0.0,67.45,12
PGD,G4,1506,11.1,8.68,1.66,0.0,1
PHL,YX,2103,4.34,0.28,2.33,-11.93,1
PHL,B6,276,6.53,1.6,1.81,-9.74,2
PHL,UA,889,8.5,4.12,1.24,-7.77,3
PHL,DL,1387,12.3,4.11,1.08,-3.97,4
PHL,OO,54,12.67,2.48,0.0,-3.6,5
PHL,OH,3010,13.65,10.01,1.5,-2.62,6
PHL,9E,26,15.27,4.96,0.0,-1.0,7
PHL,NK,1135,15.82,8.21,1.85,-0.45,8
PHL,WN,1225,15.84,8.14,0.65,-0.43,9
PHL,AS,135,16.45,15.54,0.74,0.18,10
PHL,AA,10787,18.62,13.3,1.72,2.35,11
PHL,F9,2824,24.83,21.13,2.58,8.56,12
PHX,HA,97,4.31,-0.2,0.0,-6.9,1
PHX,MQ,2100,4.42,0.12,0.24,-6.79,2
PHX,OO,6345,5.28,2.26,0.14,-5.93,3
PHX,AS,1193,6.56,6.22,2.18,-4.65,4
PHX,UA,2555,8.89,2.69,1.68,-2.32,5
PHX,DL,2542,8.95,1.81,0.51,-2.26,6
PHX,WN,16468,12.47,5.59,0.46,1.26,7
PHX,F9,2274,12.99,10.13,0.97,1.78,8
PHX,AA,13301,14.05,9.28,0.51,2.84,9
PHX,NK,263,15.74,11.9,1.9,4.53,10
PHX,B6,231,28.6,23.33,1.3,17.39,11
PHX,G4,99,30.67,26.97,2.02,19.46,12
PIA,OH,230,9.78,8.02,1.3,-5.38,1
PIA,G4,256,14.38,10.8,1.56,-0.78,2
PIA,OO,277,17.9,13.14,2.17,2.74,3
PIA,MQ,167,19.26,13.42,1.2,4.1,4
PIB,OO,145,10.43,9.08,2.76,0.0,1
PIE,G4,2028,12.03,9.99,3.11,0.0,1
PIH,OO,182,-4.84,-11.41,0.0,0.0,1
PIT,YX,2374,0.76,-4.15,1.39,-8.95,1
PIT,AS,106,3.83,-2.38,0.94,-5.88,2
PIT,OO,237,7.53,1.81,0.0,-2.18,3
PIT,DL,812,7.87,0.81,0.99,-1.84,4
PIT,MQ,160,8.36,4.27,1.88,-1.35,5
PIT,UA,704,8.45,4.48,0.85,-1.26,6
PIT,G4,336,9.92,7.52,2.68,0.21,7
PIT,WN,2578,10.1,3.83,0.93,0.39,8
PIT,B6,310,12.33,8.96,1.29,2.62,9
PIT,9E,427,13.86,8.75,3.51,4.15,10
PIT,AA,1500,14.52,12.57,1.4,4.81,11
PIT,NK,836,21.57,15.67,3.95,11.86,12
PIT,OH,180,24.75,20.8,3.33,15.04,13
PIT,F9,129,24.8,31.64,4.65,15.09,14
PLN,OO,187,11.5,5.31,2.67,0.0,1
PNS,YX,20,-4.85,-6.9,0.0,-18.15,1
PNS,UA,171,3.93,-0.95,1.17,-9.37,2
PNS,DL,629,4.25,-1.25,0.64,-9.05,3
PNS,WN,556,5.23,-1.61,0.36,-8.07,4
PNS,MQ,365,7.91,5.64,1.64,-5.39,5
PNS,NK,212,15.33,7.43,1.89,2.03,6
PNS,OH,608,17.23,15.66,0.99,3.93,7
PNS,9E,76,17.64,10.43,0.0,4.34,8
PNS,F9,103,19.8,17.84,0.97,6.5,9
PNS,AA,461,31.91,30.06,2.17,18.61,10
PNS,OO,43,56.05,54.91,0.0,42.75,11
PPG,HA,32,16.63,9.47,0.0,0.0,1
PQI,B6,23,-2.39,-6.52,0.0,0.0,1
PRC,OO,168,19.54,17.15,0.6,0.0,1
PSC,OO,967,6.23,1.67,0.31,-0.77,1
PSC,G4,68,9.24,6.72,0.0,2.24,2
PSC,AS,85,9.96,12.59,5.88,2.96,3
PSC,DL,91,10.89,3.52,0.0,3.89,4
PSE,F9,92,9.79,6.47,2.17,-0.73,1
PSE,B6,139,11.02,6.57,5.04,0.5,2
PSG,AS,184,4.11,1.23,2.17,0.0,1
PSM,G4,73,18.16,11.93,0.0,0.0,1
PSP,F9,5,-10.6,-12.6,0.0,-21.54,1
PSP,AS,386,5.36,3.93,3.37,-5.58,2
PSP,WN,638,7.89,2.19,0.63,-3.05,3
PSP,OO,1372,8.2,7.18,0.73,-2.74,4
PSP,G4,19,8.95,6.37,0.0,-1.99,5
PSP,DL,160,9.23,0.28,0.63,-1.71,6
PSP,UA,342,15.62,9.65,0.29,4.68,7
PSP,MQ,24,19.88,19.5,0.0,8.94,8
PSP,AA,447,22.16,18.68,1.12,11.22,9
PSP,B6,23,72.39,63.96,0.0,61.45,10
PVD,UA,26,-3.35,-2.65,0.0,-13.92,1
PVD,YX,262,3.53,-1.32,0.76,-7.04,2
PVD,MQ,97,5.04,6.16,0.0,-5.53,3
PVD,OO,121,6.68,5.08,0.0,-3.89,4
PVD,DL,326,6.85,-1.46,0.31,-3.72,5
PVD,WN,1076,8.74,0.95,1.49,-1.83,6
PVD,OH,402,9.44,6.98,1.0,-1.13,7
PVD,B6,336,14.39,11.34,1.19,3.82,8
PVD,AA,552,15.97,11.44,1.45,5.4,9
PVD,9E,152,18.65,13.61,2.63,8.08,10
PVD,G4,53,36.94,28.79,0.0,26.37,11
PVU,G4,465,8.67,5.75,0.43,-3.44,1
PVU,OO,80,32.29,31.06,1.25,20.18,2
PWM,MQ,75,4.4,3.25,0.0,-8.35,1
PWM,UA,207,5.46,3.66,1.45,-7.29,2
PWM,YX,830,5.57,-0.29,2.29,-7.18,3
PWM,WN,403,13.34,6.04,1.74,0.59,4
PWM,F9,78,14.4,11.33,6.41,1.65,5
PWM,OH,169,15.27,10.37,1.78,2.52,6
PWM,DL,184,15.27,9.24,1.09,2.52,6
PWM,OO,109,17.89,11.51,0.0,5.14,8
PWM,9E,192,20.27,15.17,4.17,7.52,9
PWM,AA,419,21.69,16.73,1.43,8.94,10
PWM,B6,84,25.7,21.43,2.38,12.95,11
RAP,UA,246,7.05,4.11,2.85,-5.02,1
RAP,AA,25,9.6,15.04,0.0,-2.47,2
RAP,OO,497,11.12,4.51,1.61,-0.95,3
RAP,MQ,286,13.55,10.34,0.35,1.48,4
RAP,DL,25,17.39,17.87,8.0,5.32,5
RAP,G4,98,20.32,19.95,2.04,8.25,6
RAP,9E,45,20.6,16.93,0.0,8.53,7
RDD,OO,347,13.44,10.08,0.29,0.0,1
RDM,AS,107,2.86,6.77,0.93,-11.66,1
RDM,OO,924,12.67,11.83,2.27,-1.85,2
RDM,MQ,83,16.63,9.3,0.0,2.11,3
RDM,UA,258,17.27,10.48,0.78,2.75,4
RDM,AA,29,87.04,84.0,3.45,72.52,5
RDU,YX,1452,4.67,2.97,1.58,-9.25,1
RDU,MQ,289,5.63,1.8,1.38,-8.29,2
RDU,WN,2297,10.24,3.29,0.57,-3.68,3
RDU,UA,1313,11.86,6.82,1.75,-2.06,4
RDU,OO,263,11.99,10.32,0.0,-1.93,5
RDU,9E,1659,13.06,8.36,2.77,-0.86,6
RDU,DL,2732,13.1,5.42,1.1,-0.82,7
RDU,AS,129,16.32,11.55,1.55,2.4,8
RDU,OH,217,16.81,14.3,0.92,2.89,9
RDU,F9,1090,18.32,16.18,2.57,4.4,10
RDU,AA,2734,20.59,16.37,1.32,6.67,11
RDU,B6,795,21.76,17.44,2.14,7.84,12
RDU,NK,104,23.49,18.8,1.92,9.57,13
RFD,G4,185,14.8,11.86,2.16,0.0,1
RHI,OO,156,17.67,11.05,0.64,0.0,1
RIC,UA,230,3.69,-0.67,1.74,-8.35,1
RIC,MQ,53,5.04,-0.04,0.0,-7.0,2
RIC,YX,584,7.01,5.59,1.71,-5.03,3
RIC,DL,644,7.6,0.89,0.47,-4.44,4
RIC,OH,118,7.83,3.88,0.85,-4.21,5
RIC,WN,494,8.19,1.96,0.0,-3.85,6
RIC,OO,168,10.94,4.7,0.0,-1.1,7
RIC,9E,479,10.94,6.32,3.34,-1.1,7
RIC,G4,73,11.76,5.16,4.11,-0.28,9
RIC,B6,432,13.33,6.41,1.62,1.29,10
RIC,AA,932,19.36,14.62,1.61,7.32,11
RIC,NK,264,26.85,17.03,1.14,14.81,12
RIW,OO,157,13.27,11.01,3.18,0.0,1
RKS,OO,132,16.59,9.61,0.0,0.0,1
RNO,AS,140,-0.33,0.98,1.43,-11.25,1
RNO,G4,1,2.0,6.0,0.0,-8.92,2
RNO,WN,2145,8.73,3.14,0.51,-2.19,3
RNO,NK,288,9.5,5.96,2.08,-1.42,4
RNO,OO,1039,10.32,9.01,0.96,-0.6,5
RNO,MQ,73,11.07,8.92,1.37,0.15,6
RNO,UA,550,15.05,10.18,1.64,4.13,7
RNO,AA,568,15.94,12.21,1.58,5.02,8
RNO,DL,254,17.47,8.99,1.57,6.55,9
RNO,B6,59,21.18,17.07,3.39,10.26,10
ROA,9E,244,7.99,0.61,1.64,-8.63,1
ROA,DL,99,12.79,3.31,3.03,-3.83,2
ROA,G4,67,21.15,17.41,1.49,4.53,3
ROA,OO,179,22.66,21.6,2.23,6.04,4
ROA,YX,77,23.19,21.0,10.39,6.57,5
ROA,OH,60,27.08,31.5,0.0,10.46,6
ROC,YX,242,3.17,-1.83,0.83,-8.94,1
ROC,OO,122,3.74,-0.8,0.0,-8.37,2
ROC,UA,237,6.44,3.49,0.0,-5.67,3
ROC,OH,186,7.51,4.61,1.61,-4.6,4
ROC,MQ,211,8.21,5.01,0.0,-3.9,5
ROC,9E,633,8.4,0.94,3.48,-3.71,6
ROC,G4,17,9.76,3.24,0.0,-2.35,7
ROC,NK,106,12.95,4.84,2.83,0.84,8
ROC,WN,447,14.98,8.11,0.67,2.87,9
ROC,B6,162,18.09,13.68,1.23,5.98,10
ROC,DL,245,19.44,9.76,1.22,7.33,11
ROC,AA,230,31.49,29.16,1.74,19.38,12
ROW,MQ,41,22.98,16.2,0.0,-2.62,1
ROW,OO,191,26.18,23.23,2.62,0.58,2
RST,YX,6,-8.17,-6.83,0.0,-22.87,1
