codice,aeroporto_partenza,numero_voli,ritardo_minimo,ritardo_massimo,ritardo_medio,tasso_cancellazione,mese
AA,DCA,1174,1.0,873.0,28.28,1.7,5
AA,DCA,1171,1.0,960.0,25.61,1.79,6
AA,DCA,1233,1.0,841.0,27.6,2.43,7
AA,DCA,1204,1.0,1081.0,31.52,4.73,8
AA,DCA,1076,1.0,1259.0,12.35,0.65,9
AA,DCA,1110,1.0,846.0,12.08,1.89,10
AA,DCA,952,1.0,1262.0,12.23,0.11,11
AA,DCA,908,1.0,815.0,14.35,0.88,12
AA,DEN,334,1.0,720.0,26.27,1.2,1
AA,DEN,299,1.0,696.0,18.27,0.0,2
AA,DEN,345,1.0,1000.0,24.06,2.32,3
AA,DEN,356,1.0,496.0,19.31,0.84,4
AA,DEN,362,1.0,1106.0,35.53,4.14,5
AA,DEN,353,1.0,562.0,24.16,1.13,6
AA,DEN,372,1.0,858.0,24.22,3.76,7
AA,DEN,352,1.0,542.0,22.57,3.13,8
AA,DEN,315,1.0,601.0,16.38,0.63,9
AA,DEN,336,1.0,1058.0,11.71,0.89,10
AA,DEN,294,1.0,871.0,23.51,2.04,11
AA,DEN,310,1.0,368.0,13.73,1.94,12
AA,DFW,6445,1.0,1390.0,27.78,1.86,1
AA,DFW,6237,1.0,1376.0,13.19,0.05,2
AA,DFW,6812,1.0,1240.0,27.72,1.66,3
AA,DFW,6632,1.0,893.0,23.9,2.04,4
AA,DFW,7131,1.0,1099.0,41.94,7.78,5
AA,DFW,7187,1.0,1421.0,33.2,2.11,6
AA,DFW,7452,1.0,1191.0,38.26,1.6,7
AA,DFW,6899,1.0,1426.0,28.52,1.46,8
AA,DFW,6564,1.0,685.0,14.21,0.23,9
AA,DFW,7273,1.0,714.0,11.83,0.38,10
AA,DFW,6405,1.0,1013.0,15.79,1.9,11
AA,DFW,6700,1.0,1395.0,25.63,2.69,12
AA,DRO,1,0.0,-9.0,0.0,0.0,7
AA,DSM,120,2.0,318.0,41.18,5.83,1
AA,DSM,100,1.0,390.0,29.29,1.0,2
AA,DSM,94,2.0,266.0,13.88,1.06,3
AA,DSM,110,1.0,246.0,13.61,1.82,4
AA,DSM,129,1.0,371.0,26.89,4.65,5
AA,DSM,93,4.0,558.0,33.91,2.15,6
AA,DSM,114,2.0,965.0,46.32,3.51,7
AA,DSM,96,1.0,484.0,36.5,2.08,8
AA,DSM,84,2.0,179.0,12.44,1.19,9
AA,DSM,98,1.0,870.0,22.45,0.0,10
AA,DSM,114,1.0,194.0,10.56,0.0,11
AA,DSM,77,1.0,1137.0,32.49,1.3,12
AA,DTW,149,1.0,973.0,25.64,6.04,1
AA,DTW,163,1.0,827.0,15.81,0.0,2
AA,DTW,219,1.0,514.0,17.03,1.37,3
AA,DTW,235,1.0,705.0,22.88,0.85,4
AA,DTW,263,1.0,865.0,30.72,4.94,5
AA,DTW,267,1.0,473.0,19.31,2.62,6
AA,DTW,258,1.0,845.0,29.45,3.49,7
AA,DTW,303,1.0,870.0,25.23,3.3,8
AA,DTW,260,1.0,268.0,7.3,0.77,9
AA,DTW,251,1.0,307.0,8.14,0.0,10
AA,DTW,182,1.0,164.0,12.37,0.55,11
AA,DTW,193,1.0,328.0,19.07,0.52,12
AA,ECP,9,5.0,267.0,30.22,0.0,1
AA,ECP,20,11.0,101.0,13.2,0.0,2
AA,ECP,70,1.0,286.0,22.86,0.0,3
AA,ECP,45,2.0,406.0,34.89,4.44,4
AA,ECP,49,2.0,1015.0,55.59,6.12,5
AA,ECP,58,3.0,464.0,40.41,0.0,6
AA,ECP,68,1.0,968.0,40.12,2.94,7
AA,ECP,22,8.0,127.0,19.18,0.0,8
AA,ECP,9,1.0,242.0,56.11,0.0,10
AA,ECP,1,102.0,102.0,102.0,0.0,11
AA,ECP,7,41.0,42.0,11.86,0.0,12
AA,EGE,128,1.0,1284.0,71.3,2.34,1
AA,EGE,112,1.0,1089.0,30.34,0.89,2
AA,EGE,122,1.0,1248.0,39.28,1.64,3
AA,EGE,27,4.0,170.0,15.63,0.0,4
AA,EGE,16,3.0,149.0,20.13,6.25,5
AA,EGE,43,1.0,179.0,23.65,0.0,6
AA,EGE,43,2.0,1122.0,64.72,4.65,7
AA,EGE,48,1.0,1198.0,78.13,0.0,8
AA,EGE,39,2.0,65.0,8.13,0.0,9
AA,EGE,17,2.0,259.0,24.47,0.0,10
AA,EGE,9,70.0,119.0,34.11,0.0,11
AA,EGE,55,2.0,1311.0,75.09,0.0,12
AA,ELP,94,1.0,323.0,17.52,2.13,1
AA,ELP,105,1.0,155.0,8.84,0.0,2
AA,ELP,124,1.0,811.0,27.88,0.81,3
AA,ELP,133,1.0,300.0,14.67,2.26,4
AA,ELP,139,1.0,517.0,29.7,3.6,5
AA,ELP,81,1.0,771.0,36.9,1.23,6
AA,ELP,72,1.0,231.0,26.13,0.0,7
AA,ELP,97,1.0,240.0,17.02,2.06,8
AA,ELP,153,1.0,310.0,9.1,0.0,9
AA,ELP,162,1.0,106.0,6.83,0.0,10
AA,ELP,104,1.0,284.0,16.82,0.96,11
AA,ELP,121,1.0,375.0,19.0,4.13,12
AA,EUG,30,1.0,232.0,26.77,13.33,1
AA,EUG,26,4.0,194.0,8.77,0.0,2
AA,EUG,32,2.0,208.0,29.91,0.0,3
AA,EUG,35,1.0,112.0,6.51,0.0,4
AA,EUG,28,3.0,106.0,8.39,7.14,5
AA,EUG,32,3.0,89.0,11.53,3.13,6
AA,EUG,29,1.0,145.0,11.17,0.0,7
AA,EUG,33,1.0,146.0,6.58,0.0,8
AA,EUG,41,4.0,334.0,26.68,0.0,9
AA,EUG,45,1.0,334.0,19.96,0.0,10
AA,EUG,33,1.0,322.0,17.48,0.0,11
AA,EUG,32,1.0,328.0,20.31,0.0,12
AA,EWR,231,1.0,779.0,24.4,3.03,1
AA,EWR,195,1.0,643.0,17.46,1.03,2
AA,EWR,238,1.0,849.0,27.87,2.52,3
AA,EWR,244,1.0,555.0,17.2,2.87,4
AA,EWR,264,3.0,346.0,24.53,3.41,5
AA,EWR,282,1.0,1259.0,42.25,4.61,6
AA,EWR,310,1.0,1356.0,44.14,6.13,7
AA,EWR,295,1.0,1346.0,36.64,8.81,8
AA,EWR,287,1.0,821.0,21.08,0.35,9
AA,EWR,283,1.0,226.0,10.24,0.71,10
AA,EWR,238,1.0,421.0,17.78,0.0,11
AA,EWR,245,1.0,915.0,21.77,0.0,12
AA,EYW,101,1.0,492.0,35.74,0.0,1
AA,EYW,94,1.0,235.0,29.64,6.38,2
AA,EYW,107,1.0,1046.0,57.24,2.8,3
AA,EYW,93,1.0,361.0,24.31,2.15,4
AA,EYW,75,1.0,541.0,51.97,1.33,5
AA,EYW,72,2.0,1399.0,55.32,4.17,6
AA,EYW,68,3.0,1108.0,69.97,2.94,7
AA,EYW,39,1.0,373.0,52.03,5.13,8
AA,EYW,4,12.0,12.0,3.0,0.0,9
AA,EYW,31,1.0,227.0,13.9,6.45,10
AA,EYW,80,2.0,1006.0,28.61,0.0,11
AA,EYW,92,1.0,1033.0,22.67,3.26,12
AA,FAT,86,1.0,281.0,17.31,1.16,1
AA,FAT,85,1.0,95.0,4.45,0.0,2
AA,FAT,109,1.0,211.0,16.86,0.92,3
AA,FAT,80,1.0,961.0,41.06,1.25,4
AA,FAT,95,1.0,445.0,26.81,6.32,5
AA,FAT,90,4.0,524.0,18.19,3.33,6
AA,FAT,100,1.0,197.0,18.53,1.0,7
AA,FAT,71,2.0,282.0,15.86,0.0,8
AA,FAT,75,4.0,105.0,10.6,0.0,9
AA,FAT,85,1.0,89.0,6.07,0.0,10
AA,FAT,86,1.0,1289.0,33.65,2.33,11
AA,FAT,77,4.0,208.0,19.68,1.3,12
AA,FCA,36,3.0,167.0,17.67,0.0,6
AA,FCA,50,1.0,966.0,41.4,4.0,7
AA,FCA,48,1.0,95.0,11.1,0.0,8
AA,FCA,32,1.0,81.0,10.78,0.0,9
AA,FCA,20,3.0,88.0,9.55,0.0,10
AA,FCA,3,74.0,96.0,56.67,0.0,11
AA,FLL,306,1.0,490.0,20.45,0.98,1
AA,FLL,340,1.0,432.0,13.67,0.0,2
AA,FLL,340,1.0,1418.0,38.79,0.88,3
AA,FLL,324,1.0,1174.0,20.86,1.23,4
AA,FLL,322,1.0,796.0,32.94,2.48,5
AA,FLL,236,1.0,1011.0,33.32,7.2,6
AA,FLL,219,1.0,724.0,37.09,5.02,7
AA,FLL,209,1.0,1093.0,31.76,3.83,8
AA,FLL,185,1.0,260.0,15.04,1.08,9
AA,FLL,203,1.0,1158.0,17.26,0.49,10
AA,FLL,272,1.0,1152.0,20.47,1.47,11
AA,FLL,299,1.0,764.0,21.38,1.67,12
AA,FSD,7,33.0,58.0,13.0,0.0,1
AA,FSD,10,5.0,100.0,10.5,0.0,2
AA,FSD,22,7.0,180.0,14.86,0.0,3
AA,FSD,26,1.0,260.0,23.0,0.0,4
AA,FSD,28,1.0,223.0,32.29,3.57,5
AA,FSD,29,1.0,309.0,25.34,0.0,6
AA,FSD,35,2.0,213.0,20.49,2.86,7
AA,FSD,31,1.0,730.0,27.94,3.23,8
AA,FSD,25,3.0,200.0,13.64,0.0,9
AA,FSD,29,1.0,23.0,1.97,0.0,10
AA,FSD,26,3.0,263.0,17.77,0.0,11
AA,FSD,30,7.0,648.0,40.2,6.67,12
AA,GEG,57,1.0,316.0,22.16,0.0,1
AA,GEG,52,1.0,236.0,8.13,0.0,2
AA,GEG,63,2.0,502.0,30.03,1.59,3
AA,GEG,56,1.0,277.0,16.66,0.0,4
AA,GEG,64,1.0,420.0,31.22,6.25,5
AA,GEG,61,1.0,399.0,23.25,1.64,6
AA,GEG,73,2.0,466.0,37.68,0.0,7
AA,GEG,78,1.0,513.0,23.76,1.28,8
AA,GEG,51,4.0,112.0,8.78,0.0,9
AA,GEG,57,3.0,556.0,20.39,0.0,10
AA,GEG,40,4.0,574.0,19.9,0.0,11
AA,GEG,44,1.0,191.0,20.98,2.27,12
AA,GRR,89,3.0,207.0,29.49,6.74,1
AA,GRR,83,1.0,308.0,8.93,0.0,2
AA,GRR,116,1.0,362.0,15.22,0.86,3
AA,GRR,100,1.0,227.0,17.13,1.0,4
AA,GRR,91,1.0,730.0,30.0,4.4,5
AA,GRR,115,1.0,963.0,24.91,1.74,6
AA,GRR,114,1.0,507.0,36.9,1.75,7
AA,GRR,98,1.0,223.0,15.59,1.02,8
AA,GRR,90,1.0,216.0,11.53,2.22,9
AA,GRR,96,1.0,996.0,19.72,0.0,10
AA,GRR,102,2.0,595.0,17.39,0.98,11
AA,GRR,107,1.0,655.0,27.12,0.93,12
AA,GSO,56,1.0,245.0,31.93,1.79,1
AA,GSO,44,3.0,172.0,20.8,0.0,2
AA,GSO,44,1.0,511.0,17.39,2.27,3
AA,GSO,61,1.0,467.0,28.79,1.64,4
AA,GSO,61,6.0,525.0,45.66,14.75,5
AA,GSO,67,1.0,353.0,25.1,4.48,6
AA,GSO,78,1.0,862.0,53.41,3.85,7
AA,GSO,75,1.0,1241.0,47.41,4.0,8
AA,GSO,54,1.0,767.0,28.72,0.0,9
AA,GSO,41,2.0,194.0,11.17,0.0,10
AA,GSO,29,1.0,130.0,17.03,3.45,11
AA,GSO,39,2.0,170.0,18.95,2.56,12
AA,GSP,53,3.0,912.0,57.83,0.0,1
AA,GSP,40,1.0,367.0,26.93,0.0,2
AA,GSP,33,1.0,241.0,24.27,9.09,3
AA,GSP,55,1.0,226.0,15.49,3.64,4
AA,GSP,78,1.0,413.0,28.27,6.41,5
AA,GSP,65,3.0,830.0,50.98,0.0,6
AA,GSP,64,3.0,395.0,51.13,9.38,7
AA,GSP,68,2.0,242.0,21.04,1.47,8
AA,GSP,70,1.0,254.0,26.13,2.86,9
AA,GSP,55,5.0,214.0,14.93,0.0,10
AA,GSP,42,8.0,61.0,6.9,0.0,11
AA,GSP,22,1.0,72.0,5.73,4.55,12
AA,GUC,21,2.0,437.0,69.0,0.0,1
AA,GUC,17,7.0,141.0,20.12,0.0,2
AA,GUC,12,6.0,110.0,29.58,0.0,3
AA,GUC,1,0.0,-12.0,0.0,0.0,4
AA,GUC,14,5.0,173.0,18.07,7.14,12
AA,HDN,31,2.0,336.0,31.84,0.0,1
AA,HDN,30,1.0,107.0,18.73,0.0,2
AA,HDN,24,1.0,216.0,24.88,0.0,3
AA,HDN,1,19.0,19.0,19.0,0.0,4
AA,HDN,14,20.0,1125.0,126.64,7.14,12
AA,HNL,60,3.0,111.0,3.98,0.0,1
AA,HNL,55,1.0,151.0,4.11,0.0,2
AA,HNL,82,4.0,77.0,5.61,0.0,3
AA,HNL,101,1.0,77.0,4.64,0.0,4
AA,HNL,98,1.0,123.0,6.63,1.02,5
AA,HNL,79,1.0,79.0,5.06,0.0,6
AA,HNL,84,2.0,177.0,11.76,0.0,7
AA,HNL,95,1.0,182.0,9.54,0.0,8
AA,HNL,69,2.0,80.0,3.03,0.0,9
AA,HNL,63,2.0,95.0,2.76,0.0,10
AA,HNL,66,1.0,247.0,13.65,0.0,11
AA,HNL,92,1.0,69.0,5.62,0.0,12
AA,HSV,4,8.0,22.0,10.5,0.0,11
AA,HSV,2,6.0,85.0,45.5,0.0,12
AA,IAD,33,2.0,839.0,45.15,3.03,1
AA,IAD,27,4.0,66.0,6.04,0.0,2
AA,IAD,26,1.0,192.0,18.5,0.0,3
AA,IAD,28,6.0,220.0,17.64,0.0,4
AA,IAD,33,2.0,404.0,44.52,6.06,5
AA,IAD,20,1.0,173.0,25.9,0.0,6
AA,IAD,33,1.0,157.0,12.91,0.0,7
AA,IAD,26,4.0,162.0,14.0,0.0,8
AA,IAD,33,1.0,201.0,21.45,0.0,9
AA,IAD,27,7.0,37.0,3.33,0.0,10
AA,IAD,29,5.0,105.0,8.07,6.9,11
AA,IAD,27,6.0,438.0,30.7,3.7,12
AA,IAH,213,1.0,462.0,23.04,2.35,1
AA,IAH,197,1.0,399.0,14.11,0.0,2
AA,IAH,232,1.0,1130.0,29.22,1.29,3
AA,IAH,281,1.0,470.0,20.34,1.07,4
AA,IAH,328,1.0,739.0,44.71,6.1,5
AA,IAH,327,1.0,1360.0,36.35,3.36,6
AA,IAH,364,1.0,1079.0,41.63,10.71,7
AA,IAH,334,1.0,1090.0,30.87,2.69,8
AA,IAH,318,1.0,194.0,10.81,0.63,9
AA,IAH,293,1.0,187.0,9.38,0.34,10
AA,IAH,269,1.0,371.0,8.75,1.49,11
AA,IAH,262,1.0,1269.0,25.05,1.15,12
AA,ICT,9,2.0,44.0,11.11,0.0,1
AA,ICT,17,1.0,45.0,4.88,0.0,2
AA,ICT,27,1.0,138.0,27.04,0.0,3
AA,ICT,34,2.0,528.0,39.74,0.0,4
AA,ICT,31,4.0,1230.0,98.71,16.13,5
AA,ICT,37,9.0,294.0,25.92,5.41,6
AA,ICT,30,4.0,220.0,25.53,6.67,7
AA,ICT,29,2.0,248.0,33.72,6.9,8
AA,ICT,24,5.0,386.0,26.17,0.0,9
AA,ICT,28,7.0,303.0,23.79,0.0,10
AA,ICT,18,3.0,148.0,27.33,0.0,11
AA,ICT,11,1.0,82.0,11.45,0.0,12
AA,ILM,55,1.0,173.0,5.91,1.82,1
AA,ILM,43,1.0,114.0,5.65,0.0,2
AA,ILM,51,2.0,121.0,7.1,1.96,3
AA,ILM,72,1.0,153.0,16.46,0.0,4
AA,ILM,45,2.0,1021.0,45.36,2.22,5
AA,ILM,76,2.0,258.0,17.93,2.63,6
AA,ILM,80,1.0,831.0,51.36,3.75,7
AA,ILM,85,4.0,221.0,26.09,7.06,8
AA,ILM,72,3.0,389.0,14.88,1.39,9
AA,ILM,47,1.0,156.0,9.04,0.0,10
AA,ILM,31,1.0,12.0,2.39,0.0,11
AA,ILM,45,1.0,71.0,5.91,0.0,12
AA,IND,176,1.0,499.0,23.11,0.57,1
AA,IND,233,1.0,1086.0,20.76,0.86,2
AA,IND,239,1.0,982.0,19.06,0.84,3
AA,IND,236,1.0,357.0,14.26,0.85,4
AA,IND,297,1.0,317.0,19.89,2.36,5
AA,IND,324,1.0,861.0,20.76,1.54,6
AA,IND,309,1.0,526.0,28.91,3.24,7
AA,IND,346,1.0,1039.0,25.94,1.16,8
AA,IND,287,1.0,708.0,12.86,1.05,9
AA,IND,344,1.0,768.0,10.75,0.29,10
AA,IND,223,1.0,491.0,12.01,0.45,11
AA,IND,205,1.0,376.0,14.01,0.98,12
AA,JAC,39,6.0,1418.0,62.28,2.56,1
AA,JAC,28,11.0,1376.0,71.79,0.0,2
AA,JAC,38,1.0,1143.0,59.0,0.0,3
AA,JAC,19,4.0,155.0,26.53,5.26,4
AA,JAC,29,7.0,397.0,49.52,6.9,5
AA,JAC,64,2.0,437.0,24.67,0.0,6
AA,JAC,69,1.0,1250.0,80.06,0.0,7
AA,JAC,80,1.0,979.0,33.66,0.0,8
AA,JAC,62,1.0,323.0,24.87,0.0,9
AA,JAC,42,3.0,1228.0,37.76,0.0,10
AA,JAC,9,37.0,204.0,38.78,0.0,11
AA,JAC,23,1.0,1416.0,111.96,0.0,12
AA,JAX,295,1.0,744.0,18.95,1.69,1
AA,JAX,277,1.0,589.0,14.13,0.0,2
AA,JAX,351,1.0,762.0,21.52,0.85,3
AA,JAX,332,1.0,565.0,15.89,1.2,4
AA,JAX,362,1.0,964.0,30.28,3.87,5
AA,JAX,321,1.0,372.0,21.44,3.12,6
AA,JAX,330,1.0,1004.0,40.52,3.33,7
AA,JAX,275,2.0,1189.0,21.43,4.36,8
AA,JAX,273,1.0,404.0,15.55,2.2,9
AA,JAX,325,1.0,978.0,14.15,0.62,10
AA,JAX,274,1.0,778.0,12.34,0.36,11
AA,JAX,251,1.0,725.0,15.8,1.59,12
AA,JFK,516,1.0,329.0,16.33,0.97,1
AA,JFK,468,1.0,679.0,11.59,0.43,2
AA,JFK,506,1.0,253.0,11.35,1.38,3
AA,JFK,482,1.0,1132.0,15.81,0.41,4
AA,JFK,525,1.0,1400.0,23.74,0.95,5
AA,JFK,476,1.0,446.0,21.33,2.94,6
AA,JFK,512,1.0,848.0,31.83,1.95,7
AA,JFK,557,1.0,967.0,23.72,5.39,8
AA,JFK,533,1.0,1110.0,14.77,0.38,9
AA,JFK,481,1.0,1351.0,14.09,0.0,10
AA,JFK,518,1.0,558.0,10.9,0.19,11
AA,JFK,502,1.0,558.0,17.08,0.0,12
AA,KOA,20,1.0,60.0,5.55,0.0,1
AA,KOA,15,17.0,28.0,4.47,0.0,2
AA,KOA,22,14.0,29.0,2.59,0.0,3
AA,KOA,24,1.0,1132.0,48.5,0.0,4
AA,KOA,29,1.0,282.0,14.83,0.0,5
AA,KOA,27,1.0,164.0,11.37,0.0,6
AA,KOA,31,3.0,1227.0,63.0,0.0,7
AA,KOA,24,3.0,94.0,8.13,0.0,8
AA,KOA,31,3.0,111.0,8.19,0.0,9
AA,KOA,27,3.0,44.0,3.52,0.0,10
AA,KOA,28,4.0,1398.0,51.39,0.0,11
AA,KOA,36,2.0,18.0,1.47,0.0,12
AA,LAS,540,1.0,1185.0,24.58,1.48,1
AA,LAS,492,1.0,606.0,14.06,0.0,2
AA,LAS,557,1.0,1140.0,27.16,1.26,3
AA,LAS,527,1.0,1399.0,21.43,0.38,4
AA,LAS,622,1.0,1072.0,27.06,3.05,5
AA,LAS,542,1.0,1354.0,33.01,1.66,6
AA,LAS,582,1.0,1311.0,41.1,2.41,7
AA,LAS,583,1.0,1390.0,25.66,1.03,8
AA,LAS,577,1.0,379.0,10.22,0.17,9
AA,LAS,624,1.0,496.0,15.13,0.0,10
AA,LAS,588,1.0,586.0,12.09,1.19,11
AA,LAS,610,1.0,1376.0,14.75,0.82,12
AA,LAX,1153,1.0,1407.0,20.53,0.43,1
AA,LAX,1083,1.0,1428.0,20.01,0.09,2
AA,LAX,1191,1.0,955.0,25.34,0.17,3
AA,LAX,1175,1.0,774.0,18.63,0.09,4
AA,LAX,1260,1.0,870.0,31.0,1.51,5
AA,LAX,1199,1.0,749.0,24.0,1.5,6
AA,LAX,1240,1.0,1069.0,28.94,1.45,7
AA,LAX,1275,1.0,679.0,18.66,1.57,8
AA,LAX,1201,1.0,1377.0,14.42,0.33,9
AA,LAX,1280,1.0,686.0,12.88,0.16,10
AA,LAX,1104,1.0,1096.0,13.89,0.27,11
AA,LAX,1134,1.0,658.0,13.64,0.18,12
AA,LBB,20,2.0,1142.0,74.95,0.0,1
AA,LBB,32,6.0,142.0,18.94,0.0,2
AA,LBB,14,15.0,808.0,74.14,0.0,3
AA,LBB,8,2.0,533.0,73.0,0.0,4
AA,LBB,33,1.0,119.0,12.7,9.09,5
AA,LBB,19,5.0,400.0,69.84,0.0,6
AA,LBB,3,4.0,4.0,1.33,0.0,7
AA,LBB,26,1.0,289.0,18.35,0.0,10
AA,LBB,22,1.0,139.0,14.32,9.09,11
AA,LBB,35,1.0,229.0,28.37,2.86,12
AA,LEX,7,17.0,19.0,5.14,0.0,1
AA,LEX,14,2.0,151.0,13.21,0.0,2
AA,LEX,27,8.0,49.0,3.96,7.41,3
AA,LEX,28,1.0,269.0,25.36,3.57,4
AA,LEX,33,2.0,380.0,44.45,12.12,5
AA,LEX,75,1.0,649.0,32.75,2.67,6
AA,LEX,90,1.0,468.0,51.37,0.0,7
AA,LEX,77,1.0,265.0,19.16,0.0,8
AA,LEX,60,3.0,99.0,8.23,3.33,9
AA,LEX,47,2.0,72.0,9.6,0.0,10
AA,LEX,26,3.0,249.0,14.31,0.0,11
AA,LEX,2,8.0,8.0,4.0,0.0,12
AA,LGA,608,1.0,840.0,26.75,4.77,1
AA,LGA,561,1.0,545.0,18.58,1.78,2
AA,LGA,675,1.0,993.0,18.7,1.19,3
AA,LGA,677,1.0,979.0,23.73,1.92,4
AA,LGA,715,1.0,526.0,22.24,3.08,5
AA,LGA,642,1.0,1295.0,26.69,4.67,6
AA,LGA,617,1.0,1290.0,33.63,3.4,7
AA,LGA,649,1.0,1113.0,32.87,8.47,8
AA,LGA,573,1.0,396.0,12.17,0.7,9
AA,LGA,578,1.0,652.0,13.46,0.52,10
AA,LGA,655,1.0,576.0,11.55,0.76,11
AA,LGA,668,1.0,778.0,22.33,0.3,12
AA,LIH,14,8.0,1092.0,97.21,0.0,1
AA,LIH,12,1189.0,1189.0,99.08,0.0,2
AA,LIH,20,5.0,150.0,8.45,0.0,3
AA,LIH,23,6.0,6.0,0.26,0.0,4
AA,LIH,30,5.0,14.0,0.63,0.0,5
AA,LIH,30,3.0,72.0,6.23,0.0,6
AA,LIH,26,1.0,323.0,22.73,0.0,7
AA,LIH,27,1.0,1017.0,48.56,0.0,8
AA,LIH,33,1.0,1284.0,45.15,0.0,9
AA,LIH,29,2.0,29.0,3.86,0.0,10
AA,LIH,28,4.0,117.0,6.5,0.0,11
AA,LIH,35,1.0,79.0,5.63,0.0,12
AA,LIT,20,1.0,155.0,32.65,0.0,1
AA,LIT,10,10.0,29.0,7.7,0.0,2
AA,LIT,8,9.0,320.0,47.0,0.0,3
AA,LIT,20,2.0,1188.0,69.8,0.0,4
AA,LIT,36,1.0,309.0,35.81,0.0,5
AA,LIT,56,2.0,569.0,23.93,3.57,6
AA,LIT,42,1.0,517.0,38.67,0.0,7
AA,LIT,45,1.0,138.0,14.76,6.67,8
AA,LIT,45,6.0,179.0,24.53,0.0,9
AA,LIT,42,1.0,265.0,17.67,0.0,10
AA,LIT,20,2.0,137.0,13.7,0.0,11
AA,LIT,26,2.0,409.0,27.15,7.69,12
AA,MCI,195,1.0,1117.0,33.0,1.03,1
AA,MCI,219,1.0,1040.0,17.14,0.0,2
AA,MCI,226,1.0,380.0,17.96,0.88,3
AA,MCI,206,1.0,652.0,18.92,0.49,4
AA,MCI,219,1.0,303.0,29.22,4.57,5
AA,MCI,264,1.0,1018.0,28.89,1.14,6
AA,MCI,264,1.0,886.0,32.94,2.27,7
AA,MCI,238,1.0,719.0,18.26,1.68,8
AA,MCI,252,1.0,959.0,12.9,0.0,9
AA,MCI,295,1.0,888.0,10.13,0.34,10
AA,MCI,242,1.0,200.0,8.69,1.24,11
AA,MCI,205,1.0,568.0,15.68,1.95,12
AA,MCO,749,1.0,1127.0,29.45,1.07,1
AA,MCO,726,1.0,718.0,13.17,0.0,2
AA,MCO,817,1.0,795.0,24.41,0.73,3
AA,MCO,769,1.0,771.0,20.89,1.82,4
AA,MCO,780,1.0,1214.0,29.5,1.92,5
AA,MCO,713,1.0,895.0,32.27,1.82,6
AA,MCO,754,1.0,1295.0,39.84,2.65,7
AA,MCO,677,1.0,1097.0,32.0,6.35,8
AA,MCO,642,1.0,893.0,16.0,0.0,9
AA,MCO,742,1.0,337.0,5.36,7.82,10
AA,MCO,726,1.0,426.0,7.6,0.41,11
AA,MCO,813,1.0,1385.0,17.57,0.86,12
AA,MDT,28,6.0,134.0,15.32,0.0,1
AA,MDT,24,2.0,1221.0,65.08,0.0,2
AA,MDT,31,3.0,67.0,6.23,0.0,3
AA,MDT,46,3.0,271.0,12.15,0.0,4
AA,MDT,40,3.0,431.0,40.15,0.0,5
AA,MDT,43,2.0,925.0,52.37,0.0,6
AA,MDT,36,11.0,447.0,57.5,8.33,7
AA,MDT,71,1.0,1232.0,42.51,2.82,8
AA,MDT,75,1.0,302.0,17.31,2.67,9
AA,MDT,61,2.0,84.0,6.33,0.0,10
AA,MDT,42,2.0,961.0,28.79,0.0,11
AA,MDT,44,1.0,123.0,10.34,0.0,12
AA,MEM,176,1.0,461.0,25.05,2.84,1
AA,MEM,160,1.0,200.0,8.77,0.0,2
AA,MEM,175,1.0,297.0,16.66,1.71,3
AA,MEM,177,1.0,357.0,19.16,0.56,4
AA,MEM,225,1.0,1309.0,50.38,4.44,5
AA,MEM,190,1.0,391.0,15.78,1.05,6
AA,MEM,210,1.0,1420.0,34.53,1.43,7
AA,MEM,197,2.0,942.0,20.8,1.52,8
AA,MEM,188,1.0,1044.0,20.29,0.0,9
AA,MEM,164,1.0,244.0,9.5,0.61,10
AA,MEM,160,1.0,582.0,11.21,0.63,11
AA,MEM,142,1.0,1202.0,28.4,1.41,12
AA,MFE,70,2.0,895.0,37.34,1.43,1
AA,MFE,61,1.0,455.0,19.56,0.0,2
AA,MFE,77,1.0,350.0,16.32,2.6,3
AA,MFE,84,3.0,419.0,27.2,2.38,4
AA,MFE,67,1.0,408.0,44.3,10.45,5
AA,MFE,78,1.0,607.0,40.69,2.56,6
AA,MFE,68,1.0,760.0,51.59,0.0,7
AA,MFE,80,1.0,303.0,24.66,1.25,8
AA,MFE,94,1.0,163.0,12.33,0.0,9
AA,MFE,82,2.0,860.0,13.41,0.0,10
AA,MFE,69,1.0,178.0,14.39,0.0,11
AA,MFE,85,1.0,651.0,31.49,0.0,12
AA,MHT,28,5.0,102.0,13.18,0.0,4
AA,MHT,29,1.0,204.0,17.55,0.0,5
AA,MHT,2,0.0,-3.0,0.0,0.0,6
AA,MIA,2601,1.0,1406.0,26.01,1.54,1
AA,MIA,2416,1.0,1101.0,20.45,0.17,2
AA,MIA,2555,1.0,1253.0,32.29,2.94,3
AA,MIA,2468,1.0,1020.0,19.8,0.69,4
AA,MIA,2547,1.0,909.0,32.74,0.94,5
AA,MIA,2402,1.0,1083.0,39.66,4.62,6
AA,MIA,2340,1.0,1028.0,34.3,1.88,7
AA,MIA,2407,1.0,947.0,33.39,4.61,8
AA,MIA,2120,1.0,560.0,16.71,0.66,9
AA,MIA,2439,1.0,1082.0,10.66,1.93,10
AA,MIA,2389,1.0,570.0,11.2,0.08,11
AA,MIA,2474,1.0,703.0,18.02,0.36,12
AA,MKE,113,1.0,371.0,34.68,5.31,1
AA,MKE,96,1.0,956.0,23.95,0.0,2
AA,MKE,119,1.0,367.0,38.22,0.84,3
AA,MKE,101,1.0,1116.0,26.61,0.99,4
