aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
HSV,6,147,22,19,"['Carrier (1010 min)', 'Late Aircraft (799 min)', 'NAS (390 min)']"
HSV,7,144,27,17,"['Carrier (2158 min)', 'Late Aircraft (1447 min)', 'NAS (255 min)']"
HSV,8,168,28,17,"['Carrier (1202 min)', 'Late Aircraft (876 min)', 'NAS (498 min)']"
HSV,9,152,15,12,"['Carrier (1134 min)', 'Late Aircraft (1008 min)', 'NAS (380 min)']"
HSV,10,158,20,8,"['Carrier (667 min)', 'Late Aircraft (523 min)', 'NAS (157 min)']"
HSV,11,132,16,11,"['Weather (1759 min)', 'Carrier (1287 min)', 'Late Aircraft (1044 min)']"
HSV,12,127,33,17,"['Late Aircraft (1467 min)', 'Carrier (1044 min)', 'NAS (237 min)']"
HTS,1,4,0,0,"['NAS (104 min)', 'Carrier (0 min)', 'Weather (0 min)']"
HTS,2,1,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
HTS,3,2,1,2,"['Late Aircraft (116 min)', 'Carrier (98 min)', 'NAS (1 min)']"
HTS,4,3,3,1,"['NAS (147 min)', 'Carrier (26 min)', 'Late Aircraft (24 min)']"
HTS,5,3,3,1,"['Carrier (54 min)', 'Late Aircraft (38 min)', 'NAS (23 min)']"
HTS,6,15,6,4,"['Carrier (995 min)', 'Late Aircraft (401 min)', 'NAS (29 min)']"
HTS,7,20,3,4,"['Carrier (889 min)', 'Late Aircraft (265 min)', 'Weather (57 min)']"
HTS,8,12,4,3,"['Late Aircraft (259 min)', 'Carrier (213 min)', 'NAS (210 min)']"
HTS,9,2,1,1,"['Late Aircraft (321 min)', 'Carrier (24 min)', 'NAS (9 min)']"
HTS,10,3,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
HTS,11,3,1,1,"['Carrier (38 min)', 'Late Aircraft (32 min)', 'Weather (18 min)']"
HTS,12,4,3,1,"['Late Aircraft (75 min)', 'NAS (46 min)', 'Carrier (0 min)']"
HYA,5,2,0,2,"['Late Aircraft (176 min)', 'Carrier (28 min)', 'NAS (3 min)']"
HYA,6,8,2,3,"['NAS (289 min)', 'Late Aircraft (216 min)', 'Carrier (137 min)']"
HYA,7,19,3,2,"['Carrier (245 min)', 'NAS (109 min)', 'Late Aircraft (96 min)']"
HYA,8,15,2,3,"['NAS (379 min)', 'Carrier (250 min)', 'Late Aircraft (111 min)']"
HYS,1,5,3,1,"['Late Aircraft (218 min)', 'NAS (27 min)', 'Carrier (0 min)']"
HYS,2,10,0,1,"['Late Aircraft (71 min)', 'NAS (11 min)', 'Carrier (0 min)']"
HYS,3,11,0,1,"['Late Aircraft (128 min)', 'Carrier (0 min)', 'Weather (0 min)']"
HYS,4,11,1,1,"['Carrier (105 min)', 'Late Aircraft (27 min)', 'NAS (23 min)']"
HYS,5,8,2,3,"['Carrier (370 min)', 'Weather (358 min)', 'Late Aircraft (191 min)']"
HYS,6,12,0,0,"['NAS (42 min)', 'Carrier (12 min)', 'Weather (0 min)']"
HYS,7,7,0,2,"['Late Aircraft (330 min)', 'Carrier (112 min)', 'NAS (2 min)']"
HYS,8,9,1,2,"['Carrier (313 min)', 'NAS (56 min)', 'Weather (0 min)']"
HYS,9,9,0,1,"['Carrier (320 min)', 'Weather (0 min)', 'NAS (0 min)']"
HYS,10,11,0,1,"['Carrier (128 min)', 'Weather (0 min)', 'NAS (0 min)']"
HYS,11,12,0,2,"['Carrier (358 min)', 'NAS (9 min)', 'Weather (0 min)']"
HYS,12,20,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
IAD,1,693,109,63,"['Carrier (5444 min)', 'Late Aircraft (5136 min)', 'NAS (3623 min)']"
IAD,2,766,69,31,"['Carrier (3902 min)', 'NAS (1508 min)', 'Late Aircraft (1099 min)']"
IAD,3,816,101,55,"['Late Aircraft (3668 min)', 'Carrier (2988 min)', 'NAS (2875 min)']"
IAD,4,892,98,62,"['Late Aircraft (4369 min)', 'Carrier (4200 min)', 'NAS (2953 min)']"
IAD,5,895,114,91,"['Late Aircraft (6124 min)', 'NAS (4922 min)', 'Carrier (4552 min)']"
IAD,6,868,125,82,"['Carrier (6573 min)', 'Late Aircraft (5920 min)', 'NAS (3625 min)']"
IAD,7,855,175,115,"['Carrier (11556 min)', 'Late Aircraft (7844 min)', 'NAS (5126 min)']"
IAD,8,863,131,139,"['Late Aircraft (10206 min)', 'Carrier (7951 min)', 'Weather (6961 min)']"
IAD,9,925,73,36,"['Late Aircraft (2884 min)', 'Carrier (2673 min)', 'NAS (2166 min)']"
IAD,10,960,73,27,"['Carrier (2293 min)', 'Late Aircraft (1806 min)', 'NAS (1207 min)']"
IAD,11,955,85,42,"['Carrier (5240 min)', 'Late Aircraft (2410 min)', 'NAS (1993 min)']"
IAD,12,829,151,82,"['Late Aircraft (6071 min)', 'Carrier (5877 min)', 'NAS (2354 min)']"
IAG,1,6,1,0,"['NAS (15 min)', 'Weather (1 min)', 'Carrier (0 min)']"
IAG,2,5,2,3,"['Carrier (236 min)', 'Late Aircraft (109 min)', 'Weather (18 min)']"
IAG,3,10,1,3,"['Late Aircraft (165 min)', 'NAS (137 min)', 'Carrier (37 min)']"
IAG,4,4,1,0,"['NAS (15 min)', 'Late Aircraft (8 min)', 'Carrier (0 min)']"
IAG,5,5,3,0,"['Carrier (59 min)', 'Late Aircraft (19 min)', 'NAS (18 min)']"
IAG,6,8,2,0,"['NAS (28 min)', 'Carrier (21 min)', 'Late Aircraft (16 min)']"
IAG,7,3,3,2,"['Late Aircraft (375 min)', 'NAS (102 min)', 'Carrier (27 min)']"
IAG,8,4,1,2,"['Late Aircraft (109 min)', 'Carrier (101 min)', 'NAS (45 min)']"
IAG,9,2,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
IAG,10,4,1,0,"['Carrier (25 min)', 'Late Aircraft (6 min)', 'Weather (0 min)']"
IAG,11,4,0,1,"['NAS (145 min)', 'Carrier (0 min)', 'Weather (0 min)']"
IAG,12,2,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
IAH,1,1487,301,243,"['Late Aircraft (19176 min)', 'Carrier (16564 min)', 'NAS (9146 min)']"
IAH,2,1816,209,98,"['Carrier (7637 min)', 'Late Aircraft (6625 min)', 'NAS (5123 min)']"
IAH,3,1849,337,204,"['Late Aircraft (14744 min)', 'Carrier (13398 min)', 'NAS (9641 min)']"
IAH,4,1765,330,163,"['Late Aircraft (11664 min)', 'Carrier (8956 min)', 'NAS (8478 min)']"
IAH,5,1485,449,507,"['Late Aircraft (40633 min)', 'Carrier (25705 min)', 'NAS (16226 min)']"
IAH,6,1688,448,326,"['Late Aircraft (25842 min)', 'Carrier (19221 min)', 'NAS (12448 min)']"
IAH,7,1367,526,500,"['Late Aircraft (40433 min)', 'Carrier (29697 min)', 'NAS (11222 min)']"
IAH,8,1917,422,251,"['Late Aircraft (21502 min)', 'Carrier (15106 min)', 'NAS (8669 min)']"
IAH,9,1942,249,132,"['Late Aircraft (9828 min)', 'Carrier (7647 min)', 'NAS (4068 min)']"
IAH,10,2107,235,132,"['Carrier (10765 min)', 'Late Aircraft (7026 min)', 'NAS (3586 min)']"
IAH,11,1956,261,121,"['Carrier (9237 min)', 'Late Aircraft (6613 min)', 'NAS (6063 min)']"
IAH,12,1709,322,216,"['Carrier (16843 min)', 'Late Aircraft (14116 min)', 'NAS (7008 min)']"
ICT,1,134,20,15,"['Late Aircraft (1523 min)', 'NAS (869 min)', 'Carrier (678 min)']"
ICT,2,154,8,5,"['Late Aircraft (806 min)', 'Carrier (299 min)', 'NAS (88 min)']"
ICT,3,156,14,11,"['Carrier (854 min)', 'Late Aircraft (532 min)', 'NAS (302 min)']"
ICT,4,170,20,9,"['Late Aircraft (916 min)', 'Carrier (748 min)', 'NAS (362 min)']"
ICT,5,151,28,30,"['NAS (2706 min)', 'Late Aircraft (2668 min)', 'Carrier (1300 min)']"
ICT,6,180,28,25,"['Carrier (2847 min)', 'Late Aircraft (1453 min)', 'NAS (797 min)']"
ICT,7,182,33,17,"['Late Aircraft (1763 min)', 'Carrier (823 min)', 'NAS (545 min)']"
ICT,8,189,20,19,"['Carrier (1416 min)', 'Late Aircraft (1234 min)', 'NAS (615 min)']"
ICT,9,177,13,5,"['Carrier (760 min)', 'Late Aircraft (408 min)', 'NAS (349 min)']"
ICT,10,158,25,3,"['Late Aircraft (724 min)', 'Carrier (405 min)', 'NAS (239 min)']"
ICT,11,197,34,12,"['Late Aircraft (1049 min)', 'Carrier (1012 min)', 'NAS (432 min)']"
ICT,12,172,23,11,"['Late Aircraft (1343 min)', 'Carrier (1072 min)', 'Weather (691 min)']"
IDA,1,44,4,1,"['Late Aircraft (1067 min)', 'Carrier (94 min)', 'NAS (63 min)']"
IDA,2,36,2,5,"['Carrier (1108 min)', 'Late Aircraft (165 min)', 'Weather (106 min)']"
IDA,3,39,3,2,"['Late Aircraft (218 min)', 'NAS (142 min)', 'Carrier (58 min)']"
IDA,4,50,1,5,"['Security (390 min)', 'Carrier (352 min)', 'Weather (125 min)']"
IDA,5,79,4,5,"['Carrier (237 min)', 'NAS (228 min)', 'Weather (224 min)']"
IDA,6,73,3,8,"['Carrier (432 min)', 'Late Aircraft (384 min)', 'Weather (235 min)']"
IDA,7,63,4,6,"['Late Aircraft (417 min)', 'Carrier (366 min)', 'NAS (131 min)']"
IDA,8,60,7,3,"['NAS (203 min)', 'Late Aircraft (183 min)', 'Carrier (115 min)']"
IDA,9,75,4,1,"['Late Aircraft (109 min)', 'Carrier (66 min)', 'NAS (55 min)']"
IDA,10,68,7,9,"['Carrier (1966 min)', 'Late Aircraft (166 min)', 'NAS (125 min)']"
IDA,11,59,6,4,"['Weather (732 min)', 'Carrier (408 min)', 'NAS (235 min)']"
IDA,12,69,7,11,"['Carrier (2085 min)', 'Late Aircraft (1953 min)', 'NAS (250 min)']"
ILM,1,96,11,11,"['Late Aircraft (1611 min)', 'NAS (211 min)', 'Weather (196 min)']"
ILM,2,108,4,3,"['Carrier (163 min)', 'Weather (130 min)', 'NAS (114 min)']"
ILM,3,105,10,8,"['Late Aircraft (490 min)', 'Carrier (403 min)', 'Weather (293 min)']"
ILM,4,131,13,9,"['Carrier (657 min)', 'Late Aircraft (448 min)', 'NAS (323 min)']"
ILM,5,140,21,12,"['Late Aircraft (1250 min)', 'Carrier (894 min)', 'Weather (445 min)']"
ILM,6,143,19,13,"['Late Aircraft (1659 min)', 'NAS (678 min)', 'Carrier (542 min)']"
ILM,7,148,33,30,"['Late Aircraft (2276 min)', 'NAS (1360 min)', 'Weather (880 min)']"
ILM,8,154,32,17,"['Late Aircraft (1678 min)', 'NAS (711 min)', 'Carrier (527 min)']"
ILM,9,140,11,8,"['Carrier (587 min)', 'Late Aircraft (478 min)', 'NAS (352 min)']"
ILM,10,166,9,5,"['Carrier (705 min)', 'Late Aircraft (431 min)', 'NAS (126 min)']"
ILM,11,129,9,9,"['Late Aircraft (656 min)', 'NAS (423 min)', 'Carrier (175 min)']"
ILM,12,119,17,17,"['Late Aircraft (1598 min)', 'Carrier (669 min)', 'NAS (581 min)']"
IMT,1,9,1,0,"['Carrier (17 min)', 'Weather (0 min)', 'NAS (0 min)']"
IMT,2,15,0,0,"['Carrier (25 min)', 'Weather (0 min)', 'NAS (0 min)']"
IMT,3,11,2,0,"['Carrier (144 min)', 'Weather (21 min)', 'NAS (0 min)']"
IMT,4,15,2,1,"['Carrier (359 min)', 'Weather (19 min)', 'NAS (0 min)']"
IMT,5,15,1,0,"['Carrier (16 min)', 'Weather (0 min)', 'NAS (0 min)']"
IMT,6,14,1,2,"['Weather (202 min)', 'Carrier (129 min)', 'NAS (39 min)']"
IMT,7,12,0,1,"['Carrier (317 min)', 'Weather (0 min)', 'NAS (0 min)']"
IMT,8,18,0,3,"['Carrier (356 min)', 'NAS (21 min)', 'Weather (9 min)']"
IMT,9,12,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
IMT,10,12,0,1,"['Carrier (305 min)', 'Weather (0 min)', 'NAS (0 min)']"
IMT,11,12,0,1,"['Weather (316 min)', 'Carrier (15 min)', 'NAS (0 min)']"
IMT,12,9,4,3,"['Carrier (337 min)', 'Weather (111 min)', 'NAS (26 min)']"
IND,1,691,128,47,"['Carrier (4153 min)', 'NAS (3983 min)', 'Late Aircraft (3533 min)']"
IND,2,706,63,34,"['Late Aircraft (3555 min)', 'Carrier (2653 min)', 'NAS (1834 min)']"
IND,3,866,122,70,"['Late Aircraft (6409 min)', 'NAS (3878 min)', 'Carrier (3130 min)']"
IND,4,816,79,46,"['Carrier (4360 min)', 'Late Aircraft (2858 min)', 'NAS (2494 min)']"
IND,5,742,119,82,"['Late Aircraft (6917 min)', 'NAS (4303 min)', 'Carrier (2922 min)']"
IND,6,822,139,63,"['Late Aircraft (4275 min)', 'NAS (3906 min)', 'Carrier (3524 min)']"
IND,7,744,137,110,"['Late Aircraft (9002 min)', 'Carrier (5867 min)', 'NAS (3980 min)']"
IND,8,783,102,67,"['Carrier (6115 min)', 'Late Aircraft (5233 min)', 'NAS (4221 min)']"
IND,9,809,78,41,"['Late Aircraft (3506 min)', 'Carrier (3410 min)', 'NAS (1262 min)']"
IND,10,947,78,19,"['Late Aircraft (2143 min)', 'Carrier (1032 min)', 'NAS (778 min)']"
IND,11,844,71,38,"['NAS (4166 min)', 'Late Aircraft (2289 min)', 'Carrier (2171 min)']"
IND,12,783,114,62,"['Late Aircraft (4884 min)', 'NAS (3614 min)', 'Carrier (3379 min)']"
INL,1,11,2,1,"['Carrier (92 min)', 'Weather (21 min)', 'NAS (0 min)']"
INL,2,3,0,1,"['Carrier (110 min)', 'Weather (0 min)', 'NAS (0 min)']"
INL,3,13,2,0,"['Weather (40 min)', 'NAS (12 min)', 'Carrier (0 min)']"
INL,4,14,0,1,"['Weather (870 min)', 'Carrier (0 min)', 'NAS (0 min)']"
INL,5,10,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
INL,6,12,3,2,"['Carrier (289 min)', 'NAS (91 min)', 'Weather (23 min)']"
INL,7,9,2,2,"['Carrier (307 min)', 'NAS (24 min)', 'Weather (6 min)']"
INL,8,9,0,2,"['Carrier (379 min)', 'Weather (0 min)', 'NAS (0 min)']"
INL,9,6,1,2,"['Carrier (673 min)', 'Weather (0 min)', 'NAS (0 min)']"
INL,10,4,0,1,"['Carrier (141 min)', 'Weather (0 min)', 'NAS (0 min)']"
INL,11,11,0,1,"['Weather (52 min)', 'Carrier (0 min)', 'NAS (0 min)']"
INL,12,4,2,1,"['Weather (190 min)', 'Carrier (0 min)', 'NAS (0 min)']"
ISP,1,86,25,5,"['Late Aircraft (891 min)', 'NAS (559 min)', 'Carrier (384 min)']"
ISP,2,78,8,5,"['Carrier (1066 min)', 'NAS (864 min)', 'Late Aircraft (346 min)']"
ISP,3,74,17,10,"['Late Aircraft (527 min)', 'NAS (436 min)', 'Carrier (254 min)']"
ISP,4,73,18,8,"['Late Aircraft (1066 min)', 'Weather (580 min)', 'Carrier (339 min)']"
ISP,5,63,18,8,"['Late Aircraft (860 min)', 'NAS (222 min)', 'Carrier (146 min)']"
ISP,6,59,17,5,"['Carrier (588 min)', 'Late Aircraft (384 min)', 'Weather (140 min)']"
ISP,7,54,22,9,"['Late Aircraft (1236 min)', 'NAS (285 min)', 'Carrier (260 min)']"
ISP,8,67,17,14,"['Late Aircraft (1388 min)', 'NAS (504 min)', 'Carrier (308 min)']"
ISP,9,68,10,4,"['Late Aircraft (309 min)', 'NAS (140 min)', 'Carrier (76 min)']"
ISP,10,53,5,5,"['Carrier (322 min)', 'Late Aircraft (283 min)', 'NAS (7 min)']"
ISP,11,73,8,2,"['Carrier (358 min)', 'Late Aircraft (296 min)', 'NAS (36 min)']"
ISP,12,66,16,14,"['Late Aircraft (1183 min)', 'Carrier (594 min)', 'NAS (545 min)']"
ITH,1,2,0,1,"['Carrier (385 min)', 'Weather (0 min)', 'NAS (0 min)']"
ITH,2,4,2,0,"['Late Aircraft (80 min)', 'Carrier (0 min)', 'Weather (0 min)']"
ITH,3,6,1,1,"['Carrier (146 min)', 'Weather (0 min)', 'NAS (0 min)']"
ITH,4,8,0,2,"['Late Aircraft (56 min)', 'NAS (42 min)', 'Carrier (8 min)']"
ITH,5,22,1,3,"['Late Aircraft (320 min)', 'Carrier (62 min)', 'NAS (24 min)']"
ITH,6,11,1,1,"['Late Aircraft (212 min)', 'NAS (87 min)', 'Carrier (31 min)']"
ITH,7,14,3,2,"['NAS (405 min)', 'Weather (94 min)', 'Late Aircraft (75 min)']"
ITH,8,17,2,3,"['Late Aircraft (441 min)', 'Weather (117 min)', 'NAS (107 min)']"
ITH,9,11,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
ITH,10,10,1,0,"['Late Aircraft (48 min)', 'Carrier (0 min)', 'Weather (0 min)']"
ITH,11,17,0,0,"['Late Aircraft (13 min)', 'NAS (8 min)', 'Carrier (1 min)']"
ITH,12,6,0,3,"['Late Aircraft (354 min)', 'Carrier (72 min)', 'Weather (0 min)']"
ITO,1,123,13,4,"['Late Aircraft (702 min)', 'NAS (183 min)', 'Weather (104 min)']"
ITO,2,132,12,1,"['Late Aircraft (358 min)', 'Carrier (80 min)', 'Weather (2 min)']"
ITO,3,134,13,1,"['Late Aircraft (245 min)', 'Carrier (50 min)', 'NAS (10 min)']"
ITO,4,130,12,2,"['Late Aircraft (398 min)', 'Carrier (34 min)', 'NAS (20 min)']"
ITO,5,115,16,4,"['Carrier (674 min)', 'Late Aircraft (563 min)', 'NAS (125 min)']"
ITO,6,119,13,1,"['Late Aircraft (401 min)', 'Carrier (91 min)', 'NAS (89 min)']"
ITO,7,128,12,4,"['Late Aircraft (409 min)', 'Carrier (218 min)', 'NAS (13 min)']"
ITO,8,114,9,4,"['Late Aircraft (358 min)', 'Carrier (232 min)', 'Weather (0 min)']"
ITO,9,136,5,1,"['Carrier (141 min)', 'Late Aircraft (65 min)', 'NAS (16 min)']"
ITO,10,118,13,2,"['Late Aircraft (359 min)', 'Carrier (114 min)', 'NAS (102 min)']"
ITO,11,149,8,0,"['Late Aircraft (136 min)', 'Carrier (61 min)', 'Security (13 min)']"
ITO,12,129,11,0,"['Late Aircraft (156 min)', 'Carrier (88 min)', 'NAS (3 min)']"
JAC,1,82,22,15,"['Carrier (2115 min)', 'Late Aircraft (1518 min)', 'NAS (564 min)']"
JAC,2,75,29,15,"['Carrier (1762 min)', 'NAS (1268 min)', 'Late Aircraft (1152 min)']"
JAC,3,87,22,16,"['Late Aircraft (1564 min)', 'Weather (952 min)', 'NAS (850 min)']"
JAC,4,46,6,4,"['NAS (296 min)', 'Late Aircraft (230 min)', 'Carrier (67 min)']"
JAC,5,64,5,8,"['Weather (731 min)', 'Late Aircraft (680 min)', 'Carrier (442 min)']"
JAC,6,101,15,9,"['Late Aircraft (1128 min)', 'Security (440 min)', 'Carrier (340 min)']"
JAC,7,128,18,22,"['Carrier (2980 min)', 'Late Aircraft (2459 min)', 'NAS (450 min)']"
JAC,8,127,19,16,"['Carrier (1617 min)', 'Late Aircraft (1158 min)', 'NAS (275 min)']"
JAC,9,89,10,6,"['Carrier (466 min)', 'Late Aircraft (373 min)', 'NAS (115 min)']"
JAC,10,89,2,4,"['Carrier (1870 min)', 'NAS (109 min)', 'Late Aircraft (15 min)']"
JAC,11,31,5,7,"['Late Aircraft (384 min)', 'Weather (372 min)', 'Carrier (289 min)']"
JAC,12,61,9,17,"['Late Aircraft (1609 min)', 'Carrier (1480 min)', 'NAS (623 min)']"
JAN,1,104,10,5,"['Late Aircraft (878 min)', 'Carrier (545 min)', 'NAS (161 min)']"
JAN,2,114,8,2,"['Late Aircraft (169 min)', 'Carrier (142 min)', 'NAS (66 min)']"
JAN,3,107,16,9,"['Carrier (763 min)', 'Weather (600 min)', 'Late Aircraft (508 min)']"
JAN,4,131,13,12,"['Carrier (1179 min)', 'Weather (901 min)', 'Late Aircraft (508 min)']"
JAN,5,125,30,20,"['Late Aircraft (2006 min)', 'Carrier (1672 min)', 'NAS (760 min)']"
JAN,6,131,18,12,"['Carrier (1116 min)', 'Late Aircraft (1110 min)', 'NAS (256 min)']"
JAN,7,111,21,18,"['Late Aircraft (1494 min)', 'Carrier (883 min)', 'NAS (607 min)']"
JAN,8,98,17,8,"['Late Aircraft (1707 min)', 'Carrier (256 min)', 'Weather (50 min)']"
JAN,9,116,15,4,"['Late Aircraft (679 min)', 'NAS (292 min)', 'Weather (146 min)']"
JAN,10,138,12,2,"['Late Aircraft (313 min)', 'Carrier (294 min)', 'NAS (51 min)']"
JAN,11,141,14,2,"['Carrier (330 min)', 'Late Aircraft (229 min)', 'NAS (117 min)']"
JAN,12,125,10,10,"['Late Aircraft (761 min)', 'Carrier (474 min)', 'NAS (317 min)']"
JAX,1,457,67,34,"['Late Aircraft (2780 min)', 'NAS (1482 min)', 'Carrier (1424 min)']"
JAX,2,470,45,30,"['Late Aircraft (3898 min)', 'Carrier (1239 min)', 'NAS (602 min)']"
JAX,3,538,87,48,"['Late Aircraft (7247 min)', 'Carrier (1841 min)', 'NAS (967 min)']"
JAX,4,505,57,29,"['Late Aircraft (3851 min)', 'Carrier (1848 min)', 'NAS (1246 min)']"
JAX,5,529,96,53,"['Late Aircraft (5571 min)', 'Carrier (3084 min)', 'NAS (2952 min)']"
JAX,6,516,89,59,"['Late Aircraft (5158 min)', 'Carrier (2856 min)', 'NAS (2572 min)']"
JAX,7,428,105,86,"['Late Aircraft (7469 min)', 'Carrier (6543 min)', 'NAS (3273 min)']"
JAX,8,456,87,46,"['Carrier (4665 min)', 'Late Aircraft (3907 min)', 'NAS (3035 min)']"
JAX,9,479,38,20,"['Late Aircraft (1867 min)', 'Carrier (1511 min)', 'NAS (936 min)']"
JAX,10,539,47,16,"['Late Aircraft (1896 min)', 'Carrier (1046 min)', 'NAS (834 min)']"
JAX,11,550,43,29,"['Late Aircraft (2294 min)', 'Carrier (1978 min)', 'NAS (1783 min)']"
JAX,12,480,81,37,"['Late Aircraft (3216 min)', 'Carrier (1723 min)', 'NAS (1516 min)']"
JFK,1,1484,285,198,"['Carrier (16064 min)', 'NAS (10918 min)', 'Late Aircraft (9695 min)']"
JFK,2,1475,232,141,"['Carrier (11367 min)', 'Late Aircraft (6869 min)', 'NAS (6696 min)']"
JFK,3,1642,296,217,"['Carrier (16441 min)', 'Late Aircraft (11429 min)', 'NAS (8861 min)']"
JFK,4,1716,303,160,"['Carrier (13887 min)', 'NAS (9550 min)', 'Late Aircraft (8162 min)']"
JFK,5,1826,330,209,"['Carrier (17043 min)', 'NAS (15169 min)', 'Late Aircraft (13377 min)']"
JFK,6,1631,344,254,"['Carrier (22987 min)', 'Late Aircraft (17625 min)', 'NAS (12246 min)']"
JFK,7,1708,419,396,"['Carrier (30959 min)', 'Late Aircraft (26816 min)', 'NAS (18784 min)']"
JFK,8,1727,397,305,"['Carrier (24899 min)', 'Late Aircraft (19987 min)', 'NAS (17729 min)']"
JFK,9,1990,225,107,"['Carrier (9102 min)', 'NAS (7223 min)', 'Late Aircraft (5139 min)']"
JFK,10,1988,239,85,"['Carrier (10538 min)', 'Late Aircraft (4541 min)', 'NAS (3387 min)']"
JFK,11,1885,198,83,"['Carrier (5836 min)', 'Late Aircraft (4396 min)', 'NAS (4117 min)']"
JFK,12,1728,388,234,"['Carrier (17762 min)', 'Late Aircraft (16225 min)', 'NAS (8735 min)']"
JLN,1,4,1,0,"['Carrier (15 min)', 'NAS (4 min)', 'Weather (0 min)']"
JLN,2,9,0,0,"['Carrier (61 min)', 'Weather (0 min)', 'NAS (0 min)']"
JLN,3,11,1,0,"['Carrier (30 min)', 'Weather (0 min)', 'NAS (0 min)']"
JLN,4,7,1,0,"['Carrier (41 min)', 'Weather (0 min)', 'NAS (0 min)']"
JLN,5,12,1,2,"['Carrier (264 min)', 'Late Aircraft (15 min)', 'Weather (0 min)']"
JLN,6,11,1,2,"['Weather (126 min)', 'Late Aircraft (74 min)', 'NAS (42 min)']"
JLN,7,11,3,0,"['Carrier (50 min)', 'Weather (28 min)', 'NAS (0 min)']"
JLN,8,8,1,1,"['Late Aircraft (88 min)', 'NAS (36 min)', 'Carrier (0 min)']"
JLN,9,9,0,2,"['Late Aircraft (380 min)', 'Carrier (0 min)', 'Weather (0 min)']"
JLN,10,9,2,0,"['NAS (27 min)', 'Carrier (2 min)', 'Weather (0 min)']"
JLN,11,7,0,2,"['Carrier (286 min)', 'Late Aircraft (38 min)', 'NAS (3 min)']"
JLN,12,9,1,2,"['Weather (261 min)', 'Carrier (240 min)', 'Late Aircraft (28 min)']"
JMS,1,8,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
JMS,2,7,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
JMS,3,13,0,3,"['Carrier (1261 min)', 'Weather (0 min)', 'NAS (0 min)']"
JMS,4,13,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
JMS,5,3,0,0,"['NAS (18 min)', 'Carrier (0 min)', 'Weather (0 min)']"
JMS,6,1,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
JMS,7,13,1,1,"['Late Aircraft (230 min)', 'Carrier (44 min)', 'NAS (27 min)']"
JMS,8,16,1,1,"['Carrier (151 min)', 'Weather (0 min)', 'NAS (0 min)']"
JMS,9,16,1,1,"['Carrier (92 min)', 'NAS (3 min)', 'Weather (0 min)']"
JMS,10,14,3,0,"['Carrier (91 min)', 'Late Aircraft (21 min)', 'Weather (0 min)']"
JMS,11,13,1,2,"['Late Aircraft (171 min)', 'Carrier (137 min)', 'Weather (0 min)']"
JMS,12,8,0,2,"['Weather (173 min)', 'Late Aircraft (156 min)', 'NAS (8 min)']"
JNU,1,57,7,4,"['Carrier (373 min)', 'NAS (275 min)', 'Late Aircraft (199 min)']"
JNU,2,79,6,2,"['Late Aircraft (426 min)', 'NAS (289 min)', 'Carrier (65 min)']"
JNU,3,80,6,1,"['Late Aircraft (172 min)', 'NAS (95 min)', 'Carrier (36 min)']"
JNU,4,65,4,1,"['Late Aircraft (136 min)', 'NAS (6 min)', 'Carrier (0 min)']"
JNU,5,88,7,0,"['Late Aircraft (103 min)', 'NAS (33 min)', 'Weather (22 min)']"
JNU,6,93,8,1,"['Carrier (371 min)', 'Late Aircraft (151 min)', 'NAS (48 min)']"
JNU,7,94,19,5,"['Late Aircraft (462 min)', 'Carrier (369 min)', 'NAS (142 min)']"
JNU,8,125,19,9,"['Carrier (1429 min)', 'Late Aircraft (637 min)', 'Weather (265 min)']"
JNU,9,92,7,5,"['Carrier (277 min)', 'Weather (250 min)', 'Late Aircraft (199 min)']"
JNU,10,77,4,4,"['Carrier (286 min)', 'Weather (252 min)', 'Late Aircraft (93 min)']"
JNU,11,80,3,2,"['Late Aircraft (243 min)', 'Carrier (108 min)', 'NAS (100 min)']"
JNU,12,64,9,8,"['Late Aircraft (829 min)', 'NAS (367 min)', 'Carrier (192 min)']"
JST,1,6,3,3,"['Late Aircraft (382 min)', 'Carrier (60 min)', 'NAS (4 min)']"
JST,2,6,3,0,"['Late Aircraft (29 min)', 'Carrier (0 min)', 'Weather (0 min)']"
JST,3,13,1,0,"['NAS (53 min)', 'Carrier (37 min)', 'Weather (0 min)']"
JST,4,10,2,0,"['Late Aircraft (96 min)', 'NAS (12 min)', 'Carrier (0 min)']"
JST,5,12,0,5,"['Late Aircraft (577 min)', 'Carrier (97 min)', 'NAS (21 min)']"
